"bsv"	"corpus"	"entity"	"lemma"	"prefLabel"	"context before"	"context after"	"location"	"number of words"	"features"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n07_14052019_cle85bd4c.html"	"d2kab"	"Stades BBCH (0 à 100)
55
57"	"stade BBCH ( @card@ à @card@ ) @card@ @card@"	""	"lini (0 à 50) 15 17"	"Descriptif des stad"	"1427-1454"	"1179"	"type=BBCH_TABLE, canonical-form=BBCH 57, form=Stades BBCH (0 à 100)
55
57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n07_14052019_cle85bd4c.html"	"d2kab"	"Stades BBCH (0 à 100)
55
57"	"stade BBCH ( @card@ à @card@ ) @card@ @card@"	""	"lini (0 à 50) 15 17"	"Descriptif des stad"	"1427-1454"	"1179"	"type=BBCH_TABLE, canonical-form=BBCH , form=Stades BBCH (0 à 100)
55
57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n07_14052019_cle85bd4c.html"	"d2kab"	"Stades BBCH (0 à 100)
55
57"	"stade BBCH ( @card@ à @card@ ) @card@ @card@"	""	"lini (0 à 50) 15 17"	"Descriptif des stad"	"1427-1454"	"1179"	"type=BBCH_TABLE, canonical-form=BBCH 55, form=Stades BBCH (0 à 100)
55
57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n07_14052019_cle85bd4c.html"	"d2kab"	"BBCH"	"BBCH"	""	"à 50) 15 17 Stades"	"(0 à 100) 55 57 Des"	"1434-1438"	"1179"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n07_14052019_cle85bd4c.html"	"d2kab"	"BBCH"	"BBCH"	""	"à 50) 15 17 Stades"	"(0 à 100) 55 57 Des"	"1434-1438"	"1179"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n12_18062019_cle8578dc.html"	"d2kab"	"Stades BBCH (0 à 100)
69
71
75"	"stade BBCH ( @card@ à @card@ ) @card@ @card@ @card@"	""	"i (0 à 50) 25 27 31"	"Descriptif des stad"	"3829-3859"	"2185"	"type=BBCH_TABLE, canonical-form=BBCH 71, form=Stades BBCH (0 à 100)
69
71
75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n12_18062019_cle8578dc.html"	"d2kab"	"Stades BBCH (0 à 100)
69
71
75"	"stade BBCH ( @card@ à @card@ ) @card@ @card@ @card@"	""	"i (0 à 50) 25 27 31"	"Descriptif des stad"	"3829-3859"	"2185"	"type=BBCH_TABLE, canonical-form=BBCH 75, form=Stades BBCH (0 à 100)
69
71
75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n12_18062019_cle8578dc.html"	"d2kab"	"Stades BBCH (0 à 100)
69
71
75"	"stade BBCH ( @card@ à @card@ ) @card@ @card@ @card@"	""	"i (0 à 50) 25 27 31"	"Descriptif des stad"	"3829-3859"	"2185"	"type=BBCH_TABLE, canonical-form=BBCH 69, form=Stades BBCH (0 à 100)
69
71
75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n12_18062019_cle8578dc.html"	"d2kab"	"BBCH"	"BBCH"	""	"50) 25 27 31 Stades"	"(0 à 100) 69 71 75"	"3836-3840"	"2185"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n12_18062019_cle8578dc.html"	"d2kab"	"BBCH"	"BBCH"	""	"50) 25 27 31 Stades"	"(0 à 100) 69 71 75"	"3836-3840"	"2185"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n15_16072019_cle8c8617.html"	"d2kab"	"Stades BBCH (0 à 100)
75
76
77"	"stade BBCH ( @card@ à @card@ ) @card@ @card@ @card@"	""	"i (0 à 50) 31 32 33"	"Descriptif des stad"	"1347-1377"	"1865"	"type=BBCH_TABLE, canonical-form=BBCH 76, form=Stades BBCH (0 à 100)
75
76
77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n15_16072019_cle8c8617.html"	"d2kab"	"Stades BBCH (0 à 100)
75
76
77"	"stade BBCH ( @card@ à @card@ ) @card@ @card@ @card@"	""	"i (0 à 50) 31 32 33"	"Descriptif des stad"	"1347-1377"	"1865"	"type=BBCH_TABLE, canonical-form=BBCH 77, form=Stades BBCH (0 à 100)
75
76
77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n15_16072019_cle8c8617.html"	"d2kab"	"Stades BBCH (0 à 100)
75
76
77"	"stade BBCH ( @card@ à @card@ ) @card@ @card@ @card@"	""	"i (0 à 50) 31 32 33"	"Descriptif des stad"	"1347-1377"	"1865"	"type=BBCH_TABLE, canonical-form=BBCH 75, form=Stades BBCH (0 à 100)
75
76
77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n15_16072019_cle8c8617.html"	"d2kab"	"BBCH"	"BBCH"	""	"50) 31 32 33 Stades"	"(0 à 100) 75 76 77"	"1354-1358"	"1865"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_raisin_n15_16072019_cle8c8617.html"	"d2kab"	"BBCH"	"BBCH"	""	"50) 31 32 33 Stades"	"(0 à 100) 75 76 77"	"1354-1358"	"1865"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH 69"	"BBCH @card@"	""	"ntre fin floraison ("	"80% de fleurs ouver"	"840-847"	"2587"	"type=BBCH-DD, canonical-form=BBCH 69, form=BBCH 69"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH"	"BBCH"	""	"ntre fin floraison ("	"69 80% de fleurs ou"	"840-844"	"2587"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH"	"BBCH"	""	"ntre fin floraison ("	"69 80% de fleurs ou"	"840-844"	"2587"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH-69 et 73"	"BBCH @card@ et @card@"	""	"ne entre les stades"	"(grains de plomb, b"	"1016-1029"	"2587"	"type=BBCH_DD_KON_DD, canonical-form=BBCH , form=BBCH-69 et 73"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH-69 et 73"	"BBCH @card@ et @card@"	""	"ne entre les stades"	"(grains de plomb, b"	"1016-1029"	"2587"	"type=BBCH_DD_KON_DD, canonical-form=BBCH 73, form=BBCH-69 et 73"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH-69 et 73"	"BBCH @card@ et @card@"	""	"ne entre les stades"	"(grains de plomb, b"	"1016-1029"	"2587"	"type=BBCH_DD_KON_DD, canonical-form=BBCH -69, form=BBCH-69 et 73"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH-69"	"BBCH @card@"	""	"ne entre les stades"	"et 73 (grains de pl"	"1016-1023"	"2587"	"type=BBCH-DD, canonical-form=BBCH -69, form=BBCH-69"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH"	"BBCH"	""	"ne entre les stades"	"-69 et 73 (grains de"	"1016-1020"	"2587"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH"	"BBCH"	""	"ne entre les stades"	"-69 et 73 (grains de"	"1016-1020"	"2587"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH-75"	"BBCH @card@"	""	"nt presque au stade"	"( petit-pois) mais"	"1168-1175"	"2587"	"type=BBCH-DD, canonical-form=BBCH -75, form=BBCH-75"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH"	"BBCH"	""	"nt presque au stade"	"-75 ( petit-pois) ma"	"1168-1172"	"2587"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_13_27_06_2019_cle07f426.html"	"d2kab"	"BBCH"	"BBCH"	""	"nt presque au stade"	"-75 ( petit-pois) ma"	"1168-1172"	"2587"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_14_04_07_2019-1_cle888dd3.html"	"d2kab"	"73-BBCH"	"73-BBCH"	""	"grains de plomb "" ("	", grappes horizontal"	"1268-1275"	"2872"	"type=?BBCH?, form=73-BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_14_04_07_2019-1_cle888dd3.html"	"d2kab"	"75-BBCH"	"75-BBCH"	""	"et "" petits pois "" ("	", infléchissement de"	"1319-1326"	"2872"	"type=?BBCH?, form=75-BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_14_04_07_2019-1_cle888dd3.html"	"d2kab"	"Stade 75 BBCH"	"stade @card@ BBCH"	""	"emaine prochaine. P"	"Pois : les grains o"	"1479-1492"	"2872"	"type=STADE_DD_BBCH, canonical-form=BBCH 75, form=Stade 75 BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_14_04_07_2019-1_cle888dd3.html"	"d2kab"	"BBCH"	"BBCH"	""	"ochaine. P Stade 75"	"Pois : les grains o"	"1488-1492"	"2872"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_14_04_07_2019-1_cle888dd3.html"	"d2kab"	"BBCH"	"BBCH"	""	"ochaine. P Stade 75"	"Pois : les grains o"	"1488-1492"	"2872"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_17_25_07_2019_cle0a86e1.html"	"d2kab"	"BBCH 79"	"BBCH @card@"	""	"eture de la grappe ("	") est acquis sur l'e"	"697-704"	"2846"	"type=BBCH-DD, canonical-form=BBCH 79, form=BBCH 79"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_17_25_07_2019_cle0a86e1.html"	"d2kab"	"BBCH"	"BBCH"	""	"eture de la grappe ("	"79) est acquis sur"	"697-701"	"2846"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_17_25_07_2019_cle0a86e1.html"	"d2kab"	"BBCH"	"BBCH"	""	"eture de la grappe ("	"79) est acquis sur"	"697-701"	"2846"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_3_18_04_2019_cle43e1c9.html"	"d2kab"	"Stade 11 BBCH"	"stade @card@ BBCH"	""	"-3 feuilles étalées"	"= stade 07 d'après"	"2086-2099"	"1731"	"type=STADE_DD_BBCH, canonical-form=BBCH 11, form=Stade 11 BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_3_18_04_2019_cle43e1c9.html"	"d2kab"	"BBCH"	"BBCH"	""	"es étalées Stade 11"	"= stade 07 d'après"	"2095-2099"	"1731"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_3_18_04_2019_cle43e1c9.html"	"d2kab"	"BBCH"	"BBCH"	""	"es étalées Stade 11"	"= stade 07 d'après"	"2095-2099"	"1731"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 05"	"BBCH @card@"	""	""" (stade 03 ou B ou"	") dans les secteurs"	"2904-2911"	"3403"	"type=BBCH-DD, canonical-form=BBCH 05, form=BBCH 05"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 03 ou B ou"	"05) dans les secteu"	"2904-2908"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 03 ou B ou"	"05) dans les secteu"	"2904-2908"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 55"	"BBCH @card@"	""	""" (stade 15 ou G ou"	") dans les parcelles"	"3023-3030"	"3403"	"type=BBCH-DD, canonical-form=BBCH 55, form=BBCH 55"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 15 ou G ou"	"55) dans les parcel"	"3023-3027"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 15 ou G ou"	"55) dans les parcel"	"3023-3027"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 10"	"BBCH @card@"	""	""" (stade 06 ou D ou"	") et "" 2 ou 3 feuill"	"3175-3182"	"3403"	"type=BBCH-DD, canonical-form=BBCH 10, form=BBCH 10"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 06 ou D ou"	"10) et "" 2 ou 3 feu"	"3175-3179"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 06 ou D ou"	"10) et "" 2 ou 3 feu"	"3175-3179"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 12- 13"	"BBCH @card@"	""	""" (stade 09 ou E ou"	"). Pyrénées-Orienta"	"3233-3244"	"3403"	"type=BBCH-DD, canonical-form=BBCH 12- 13, form=BBCH 12- 13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 09 ou E ou"	"12- 13). Pyrénées-"	"3233-3237"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 09 ou E ou"	"12- 13). Pyrénées-"	"3233-3237"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 57"	"BBCH @card@"	""	""" (stade 17 ou H ou"	"). 4 feuilles étalée"	"3441-3448"	"3403"	"type=BBCH-DD, canonical-form=BBCH 57, form=BBCH 57"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 17 ou H ou"	"57). 4 feuilles éta"	"3441-3445"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 17 ou H ou"	"57). 4 feuilles éta"	"3441-3445"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 14"	"BBCH @card@"	""	"talées(stade E-F ou"	") BULLETIN DE SANTÉ"	"3483-3490"	"3403"	"type=BBCH-DD, canonical-form=BBCH 14, form=BBCH 14"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	"talées(stade E-F ou"	"14) BULLETIN DE SAN"	"3483-3487"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	"talées(stade E-F ou"	"14) BULLETIN DE SAN"	"3483-3487"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 09"	"BBCH @card@"	""	""" (stade 05 ou C ou"	") dans la Vallée de"	"4725-4732"	"3403"	"type=BBCH-DD, canonical-form=BBCH 09, form=BBCH 09"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 05 ou C ou"	"09) dans la Vallée"	"4725-4729"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 05 ou C ou"	"09) dans la Vallée"	"4725-4729"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 12-13"	"BBCH @card@"	""	""" (stade 09 ou E ou"	") dans le Minervois,"	"4842-4852"	"3403"	"type=BBCH-DD, canonical-form=BBCH 12-13, form=BBCH 12-13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 09 ou E ou"	"12-13) dans le Mine"	"4842-4846"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 09 ou E ou"	"12-13) dans le Mine"	"4842-4846"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 14-53"	"BBCH @card@"	""	""" (stade 12 ou F ou"	") dans le Biterrois."	"5027-5037"	"3403"	"type=BBCH-DD, canonical-form=BBCH 14-53, form=BBCH 14-53"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 12 ou F ou"	"14-53) dans le Bite"	"5027-5031"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 12 ou F ou"	"14-53) dans le Bite"	"5027-5031"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 10)"	"BBCH 10)"	""	""" (stade 6 ou D ou"	") au (stade "" 2 ou 3"	"11501-11509"	"3403"	"type=BBCH-DD-PAR, canonical-form=BBCH 10 , form=BBCH 10)"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 6 ou D ou"	"10)) au (stade "" 2"	"11501-11505"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 6 ou D ou"	"10)) au (stade "" 2"	"11501-11505"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH 12-13"	"BBCH @card@"	""	"""(stade 09 ou E ou"	")) sont déterminante"	"11566-11576"	"3403"	"type=BBCH-DD, canonical-form=BBCH 12-13, form=BBCH 12-13"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	"""(stade 09 ou E ou"	"12-13)) sont déterm"	"11566-11570"	"3403"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n03_16042019_cle82d51a.html"	"d2kab"	"BBCH"	"BBCH"	""	"""(stade 09 ou E ou"	"12-13)) sont déterm"	"11566-11570"	"3403"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n06_06052019-1_cle4a8957-1.html"	"d2kab"	"Stade(BBCH)"	"Stade(BBCH)"	""	"coltes éventuelles."	"Description Photo V"	"1929-1940"	"2307"	"type=?BBCH?, form=Stade(BBCH)"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n17_30072019_cle8cc4c8.html"	"d2kab"	"BBCH 77"	"BBCH @card@"	""	""" (stade 33 ou L ou"	"). dans les secteurs"	"5306-5313"	"4739"	"type=BBCH-DD, canonical-form=BBCH 77, form=BBCH 77"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n17_30072019_cle8cc4c8.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 33 ou L ou"	"77). dans les secte"	"5306-5310"	"4739"	"type=BBCH, canonical-form=BBCH , form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n17_30072019_cle8cc4c8.html"	"d2kab"	"BBCH"	"BBCH"	""	""" (stade 33 ou L ou"	"77). dans les secte"	"5306-5310"	"4739"	"type=?BBCH?, form=BBCH"
"/Users/belka/Documents/work/inrae/scripts/alvisBSV/resources/corpus/d2kab/CorpusTestD2kabViti.html/bsv_viti_lr_n17_30072019_cle8cc4c8.html"	"d2kab"	"BBCH 89"	"BBCH @card@"	""	"ison "" (stade 37 ou"	") dans les parcelles"	"5400-5407"	"4739"	"type=BBCH-DD, canonical-form=BBCH 89, form=BBCH 89"
