"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"e à la parcelle. 1"	"COLZA
FLORAISON"	"colza de printemps"	"BIEN AVANCEE La flo"	"1675-1690"	"IRI=http://ontology.inrae.fr/frenchcropusage/Colzas_printemps, tomap-candidate-head=colza, tomap-concept-synonym=colza printemps, tomap-significant-head=colza, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=colza de printemps, skos-prefLabel=colza de printemps, form=COLZA
FLORAISON"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"iliques (stade G5)."	"Colza à G4
Rappel des stadesG1"	"colza de printemps"	": chute des premier"	"2034-2064"	"IRI=http://ontology.inrae.fr/frenchcropusage/Colzas_printemps, tomap-candidate-head=colza, tomap-concept-synonym=colza printemps, tomap-significant-head=colza, tomap-classifier=head, similarity=0.14285714285714285, skos-prefLabel=colza de printemps, skos-prefLabel=colza de printemps, form=Colza à G4
Rappel des stadesG1"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"s des siliques sont"	"minimes(quelques graines"	"chanvre oléagineux"	"dans les siliques a"	"3426-3450"	"IRI=http://ontology.inrae.fr/frenchcropusage/Chanvres_oleagineux, tomap-candidate-head=Graines, tomap-concept-synonym=graine de chanvre, tomap-significant-head=Graines, tomap-classifier=head, similarity=0.25, skos-prefLabel=chanvre oléagineux, skos-prefLabel=chanvre oléagineux, skos-prefLabel=chanvre oléagineux, skos-prefLabel=chanvre oléagineux, skos-prefLabel=chanvre oléagineux, form=minimes(quelques graines"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"derniers jours, les"	"pétales tombés"	"rosier odorant"	"restent maintenant"	"4595-4609"	"IRI=http://ontology.inrae.fr/frenchcropusage/Rosiers_parfum, tomap-candidate-head=pétale, tomap-concept-synonym=pétale de rose, tomap-significant-head=pétale, tomap-classifier=head, similarity=0.25, skos-prefLabel=rosier odorant, skos-prefLabel=rosier odorant, form=pétales tombés"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"electure du CNE. 4"	"BLÉ
STADE"	"blé tendre d'hiver"	": 2 Nœuds à dernièr"	"8559-8568"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles_tendres_hiver, tomap-candidate-head=BLÉ, tomap-concept-synonym=blé tendre d'hiver, tomap-significant-head=BLÉ, tomap-classifier=head, similarity=0.25, skos-prefLabel=blé tendre d'hiver, skos-prefLabel=blé tendre d'hiver, form=BLÉ
STADE"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"s plantes occupées."	"ORGE D'HIVER
STADE"	"orge de printemps"	": de dernière feuil"	"12542-12560"	"IRI=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, tomap-candidate-head=ORGE, tomap-concept-synonym=orge de printemps à deux rangs, tomap-significant-head=ORGE, tomap-classifier=head, similarity=0.125, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, form=ORGE D'HIVER
STADE"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"rhynchosporiose sur"	"orge
Symptômes d'helminthosporiose teres"	"orge de printemps"	"sur orge 7 Sur 20"	"13166-13206"	"IRI=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, tomap-candidate-head=ORGE, tomap-concept-synonym=orge de printemps à deux rangs, tomap-significant-head=ORGE, tomap-classifier=head, similarity=0.1111111111111111, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, form=orge
Symptômes d'helminthosporiose teres"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"s plantes occupées."	"ORGE DE PRINTEMPS
STADES"	"orge de printemps"	": Les stades s'éche"	"13968-13992"	"IRI=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, tomap-candidate-head=ORGE, tomap-concept-synonym=orge de printemps à deux rangs, tomap-significant-head=ORGE, tomap-classifier=head, similarity=0.42857142857142855, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, form=ORGE DE PRINTEMPS
STADES"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"PROTEAGINEUX STADE"	"Pois de printemps"	"pois protéagineux de printemps"	": Les parcelles se"	"14373-14390"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=Pois de printemps"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"5, 6 ou 7 feuilles."	"Féverole de printemps"	"féverole de printemps"	": Les stades s'éche"	"14448-14469"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=Féverole de printemps"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"illes. 8 RAVAGEURS"	"Pois de printemps"	"pois protéagineux de printemps"	"SITONES Etat généra"	"14530-14547"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, skos-prefLabel=pois protéagineux de printemps, form=Pois de printemps"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"ur aucune parcelle."	"Féverole de printemps"	"féverole de printemps"	"SITONES Etat généra"	"15019-15040"	"IRI=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, tomap-classifier=exact, similarity=1.0, skos-prefLabel=féverole de printemps, skos-prefLabel=féverole de printemps, form=Féverole de printemps"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"gâts de sitones sur"	"pois
Source"	"petits pois"	": ARVALIS Institut"	"15577-15588"	"IRI=http://ontology.inrae.fr/frenchcropusage/Petits_pois, tomap-candidate-head=pois, tomap-concept-synonym=pois lisses, tomap-significant-head=pois, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=petits pois, skos-prefLabel=petits pois, skos-prefLabel=petits pois, skos-prefLabel=petits pois, skos-prefLabel=petits pois, skos-prefLabel=petits pois, skos-prefLabel=petits pois, skos-prefLabel=petits pois, form=pois
Source"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"ns une parcelle. 9"	"POMME DE TERRE"	"pomme de terre"	"STADE Les chantiers"	"15974-15988"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"nger les déchets de"	"pomme de terre"	"pomme de terre"	"avec de la chaux vi"	"17266-17280"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"tion de spores. 10"	"BETTERAVES
STADE"	"betterave sucrière"	": ETAT VEGETATIF Le"	"18699-18715"	"IRI=http://ontology.inrae.fr/frenchcropusage/Betteraves_sucrieres, tomap-candidate-head=betterave, tomap-concept-synonym=betterave industrielle, tomap-significant-head=betterave, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, form=BETTERAVES
STADE"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"breuses parcelles :"	"betteraves sectionnées à ras du sol"	"betterave sucrière"	"par les lièvres ou"	"19856-19891"	"IRI=http://ontology.inrae.fr/frenchcropusage/Betteraves_sucrieres, tomap-candidate-head=betterave, tomap-concept-synonym=betterave industrielle, tomap-significant-head=betterave, tomap-classifier=head, similarity=0.14285714285714285, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, form=betteraves sectionnées à ras du sol"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"é constatés sur les"	"jeunes betteraves"	"betterave sucrière"	"cette semaine (sect"	"20909-20926"	"IRI=http://ontology.inrae.fr/frenchcropusage/Betteraves_sucrieres, tomap-candidate-head=betterave, tomap-concept-synonym=betterave industrielle, tomap-significant-head=betterave, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, skos-prefLabel=betterave sucrière, form=jeunes betteraves"
"11_-_BSV_Grandes_cultures_S18-2-1_cle8d5b6e"	"html"	"22916"	"rtenaires du réseau"	"Grandes Cultures"	"grande culture"	": Arvalis - Institu"	"21501-21517"	"IRI=http://ontology.inrae.fr/frenchcropusage/Grandes_cultures, tomap-classifier=exact, similarity=1.0, skos-prefLabel=grande culture, skos-prefLabel=grande culture, form=Grandes Cultures"
"11_BSV_GC_17052010_cle85a2fb"	"html"	"4648"	"dies foliaires MAIS"	"Ravageur des jeunes maïs TABAC"	"tabac"	"Aucune colonie n'a"	"450-480"	"IRI=http://ontology.inrae.fr/frenchcropusage/Tabac, tomap-candidate-head=tabac, tomap-concept-synonym=tabac, tomap-significant-head=tabac, tomap-classifier=head, similarity=0.2, skos-prefLabel=tabac, skos-prefLabel=tabac, skos-prefLabel=tabac, form=Ravageur des jeunes maïs TABAC"
"11_BSV_GC_17052010_cle85a2fb"	"html"	"4648"	"0 % des parcelles ."	"Grandes cultures"	"grande culture"	"Autres maladies Les"	"846-862"	"IRI=http://ontology.inrae.fr/frenchcropusage/Grandes_cultures, tomap-classifier=exact, similarity=1.0, skos-prefLabel=grande culture, skos-prefLabel=grande culture, form=Grandes cultures"
"11_BSV_GC_17052010_cle85a2fb"	"html"	"4648"	"tes dans le réseau."	"ORGE
L'orge"	"orge de printemps"	"poursuit lentement"	"938-949"	"IRI=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, tomap-candidate-head=ORGE, tomap-concept-synonym=orge de printemps à deux rangs, tomap-significant-head=ORGE, tomap-classifier=head, similarity=0.14285714285714285, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, skos-prefLabel=orge de printemps, form=ORGE
L'orge"
"11_BSV_GC_17052010_cle85a2fb"	"html"	"4648"	"ules. Ravageurs des"	"jeunes maïs"	"maïs popcorn"	"On observe comme d'"	"3370-3381"	"IRI=http://ontology.inrae.fr/frenchcropusage/Mais_popcorn, tomap-candidate-head=Maïs, tomap-concept-synonym=maïs popcorn, tomap-significant-head=Maïs, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, form=jeunes maïs"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"l 19 mai 2009 N° 11"	"Grandes cultures"	"grande culture"	"COLZA Dans tous les"	"78-94"	"IRI=http://ontology.inrae.fr/frenchcropusage/Grandes_cultures, tomap-classifier=exact, similarity=1.0, skos-prefLabel=grande culture, skos-prefLabel=grande culture, form=Grandes cultures"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"es. BLE Les 2/3 des"	"blés du réseau de surveillance"	"blé tendre d'hiver"	"sont maintenant à l"	"287-317"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles_tendres_hiver, tomap-candidate-head=BLÉ, tomap-concept-synonym=blé tendre d'hiver, tomap-significant-head=BLÉ, tomap-classifier=head, similarity=0.14285714285714285, skos-prefLabel=blé tendre d'hiver, skos-prefLabel=blé tendre d'hiver, form=blés du réseau de surveillance"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"Grille d'évaluation"	"blé tendre"	"blé tendre"	"du risque d'accumul"	"2189-2199"	"IRI=http://ontology.inrae.fr/frenchcropusage/Bles_tendres, tomap-classifier=exact, similarity=1.0, skos-prefLabel=blé tendre, skos-prefLabel=blé tendre, skos-prefLabel=blé tendre, form=blé tendre"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"Système de culture"	"Céréales à paille"	"céréale à paille"	", colza, lin, pois,"	"3357-3374"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"labour Betteraves,"	"pomme de terre"	"pomme de terre"	", soja, autres Labou"	"3444-3458"	"IRI=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, tomap-classifier=exact, similarity=1.0, skos-prefLabel=pomme de terre, form=pomme de terre"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"ur Non labour Maïs,"	"sorgho grain(maïs fourrage"	"sorgho"	") Labour Non labour"	"3497-3523"	"IRI=http://ontology.inrae.fr/frenchcropusage/Sorghos, tomap-candidate-head=sorgho, tomap-concept-synonym=sorgho, tomap-significant-head=sorgho, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=sorgho, form=sorgho grain(maïs fourrage"
"11_BSV_GC_19052009_cle85f46f"	"html"	"5249"	"ation Ravageurs des"	"jeunes maïs"	"maïs popcorn"	"ARVALIS - Institut"	"5036-5047"	"IRI=http://ontology.inrae.fr/frenchcropusage/Mais_popcorn, tomap-candidate-head=Maïs, tomap-concept-synonym=maïs popcorn, tomap-significant-head=Maïs, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, skos-prefLabel=maïs popcorn, form=jeunes maïs"
"1300514_bu_gc12_cle02f1cf"	"html"	"19709"	"ont peu fréquentes."	"Triticale Orge"	"triticale d'hiver"	"(p. 7 et 8) Stades"	"1136-1150"	"IRI=http://ontology.inrae.fr/frenchcropusage/Triticales_hiver, tomap-candidate-head=triticale, tomap-concept-synonym=triticale hiver, tomap-significant-head=triticale, tomap-classifier=head, similarity=0.3333333333333333, skos-prefLabel=triticale d'hiver, skos-prefLabel=triticale d'hiver, form=Triticale Orge"
"1300514_bu_gc12_cle02f1cf"	"html"	"19709"	"sous la rubrique """	"Grandes Cultures"	"grande culture"	""") 13 parcelles sui"	"15735-15751"	"IRI=http://ontology.inrae.fr/frenchcropusage/Grandes_cultures, tomap-classifier=exact, similarity=1.0, skos-prefLabel=grande culture, skos-prefLabel=grande culture, form=Grandes Cultures"
"1300514_bu_gc12_cle02f1cf"	"html"	"19709"	"ine. A ce stade sur"	"lin oléagineux d'hiver"	"lin oléagineux d'hiver"	"le risque est nul."	"16323-16345"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux d'hiver, skos-prefLabel=lin oléagineux d'hiver, form=lin oléagineux d'hiver"
"1300514_bu_gc12_cle02f1cf"	"html"	"19709"	"e est nul. Pour les"	"lins de printemps"	"lin fibre de printemps"	"qui n'ont pas encor"	"16374-16391"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_fibres_printemps, tomap-candidate-head=lin, tomap-concept-synonym=lin textile de printemps, tomap-significant-head=lin, tomap-classifier=head, similarity=0.75, skos-prefLabel=lin fibre de printemps, skos-prefLabel=lin fibre de printemps, form=lins de printemps"
"1300514_bu_gc12_cle02f1cf"	"html"	"19709"	"1 17 Pour la partie"	"lin oléagineux"	"lin oléagineux"	":Rédacteur : Mathie"	"18686-18700"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, form=lin oléagineux"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"html"	"8565"	""	"Lin Oléagineux"	"lin oléagineux"	"BSV Céréales à pai"	"1-15"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, form=Lin Oléagineux"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"html"	"8565"	"Lin Oléagineux BSV"	"Céréales à paille"	"céréale à paille"	"N° OO Bulletin de s"	"21-38"	"IRI=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, tomap-classifier=exact, similarity=1.0, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"html"	"8565"	"Inter-régional N° 2"	"Lin Oléagineux"	"lin oléagineux"	"du 13/03 au 19/03/2"	"94-108"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, form=Lin Oléagineux"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"html"	"8565"	"2013 Le réseau"	"lin oléagineux Nord"	"lin fibre de printemps"	"-Ouest est composé à"	"232-251"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_fibres_printemps, tomap-candidate-head=lin, tomap-concept-synonym=lin textile de printemps, tomap-significant-head=lin, tomap-classifier=head, similarity=0.16666666666666666, skos-prefLabel=lin fibre de printemps, skos-prefLabel=lin fibre de printemps, form=lin oléagineux Nord"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"html"	"8565"	"sur 13 parcelles de"	"lin oléagineux d'hiver"	"lin oléagineux d'hiver"	".La répartition régi"	"491-513"	"IRI=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux d'hiver, skos-prefLabel=lin oléagineux d'hiver, form=lin oléagineux d'hiver"
"130319_BSV_Lin__Oleagineux_n2_F_cle4b3994"	"html"	"8565"	"Normandie 1. Réseau"	"lin oléagineux"	"lin oléagineux"	"2013 - Localisation"	"639-653"	"IRI=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, tomap-classifier=exact, similarity=1.0, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, skos-prefLabel=lin oléagineux, form=lin oléagineux"
