"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"2904-2908"	"type=YYYY, form=2018"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"5609-5613"	"type=YYYY, form=2018"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"70% 60% 50% 40% 30%"	"20% 10%"	""	"0% (11 p.) (9 p.) ("	"5932-5939"	"type=DD-MM, form=20% 10%"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"7456-7460"	"type=YYYY, form=2018"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"8556-8560"	"type=YYYY, form=2018"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"9644-9648"	"type=YYYY, form=2018"
"130507_BSV_Lin__Oleagineux_n9_F_cle4bfe17"	"nt du plan Ecophyto"	"2018"	""	""	"11050-11054"	"type=YYYY, form=2018"
"130709_bu-arbo17_cle4212ae"	"ONNALE BSV n°17 du"	"09 juillet 2013"	""	"L'essentiel de la s"	"101-116"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"MALADIES Tavelure F"	"814-829"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"Feu bactérien Les c"	"2436-2451"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"ut temps (arrêté du"	"31 juillet 2000"	""	"). Lorsqu'un foyer e"	"3747-3762"	"type=DD-MM-YYYY, form=31 juillet 2000"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"RAVAGEURS Acarien O"	"4820-4835"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"'expert) : Après le"	"15 juin"	""	"75% des feuilles oc"	"5419-5426"	"type=DD-MM, form=15 juin"
"130709_bu-arbo17_cle4212ae"	"la modélisation, en"	"juin"	""	", il y a eu cinq pér"	"6340-6344"	"type=MM, form=juin"
"130709_bu-arbo17_cle4212ae"	"éoriques d'éclosion"	"11 juin"	""	"du 30 juin au 02 ju"	"6644-6651"	"type=DD-MM, form=11 juin"
"130709_bu-arbo17_cle4212ae"	"éclosion 11 juin du"	"30 juin"	""	"au 02 juillet (19 à"	"6655-6662"	"type=DD-MM, form=30 juin"
"130709_bu-arbo17_cle4212ae"	"juin du 30 juin au"	"02 juillet"	""	"(19 à 20 jours d'in"	"6666-6676"	"type=DD-MM, form=02 juillet"
"130709_bu-arbo17_cle4212ae"	"ncubation) du 28 au"	"30 juin"	""	"pour les secteurs p"	"6715-6722"	"type=DD-MM, form=30 juin"
"130709_bu-arbo17_cle4212ae"	"eurs précoces 15 et"	"16 juin"	""	"du 03 au 04 juillet"	"6756-6763"	"type=DD-MM, form=16 juin"
"130709_bu-arbo17_cle4212ae"	"et 16 juin du 03 au"	"04 juillet"	""	"(18 à 19 jours d'in"	"6773-6783"	"type=DD-MM, form=04 juillet"
"130709_bu-arbo17_cle4212ae"	"d'incubation) 19 et"	"20 juin"	""	"du 06 au 07 juillet"	"6819-6826"	"type=DD-MM, form=20 juin"
"130709_bu-arbo17_cle4212ae"	"et 20 juin du 06 au"	"07 juillet"	""	"(17 à 18 jours d'in"	"6836-6846"	"type=DD-MM, form=07 juillet"
"130709_bu-arbo17_cle4212ae"	"jours d'incubation)"	"28 juin"	""	"du 09 au 10 juillet"	"6876-6883"	"type=DD-MM, form=28 juin"
"130709_bu-arbo17_cle4212ae"	"n) 28 juin du 09 au"	"10 juillet"	""	"(11 à 12 jours d'in"	"6893-6903"	"type=DD-MM, form=10 juillet"
"130709_bu-arbo17_cle4212ae"	"jours d'incubation)"	"30 juin"	""	"du 11 au 12 juillet"	"6933-6940"	"type=DD-MM, form=30 juin"
"130709_bu-arbo17_cle4212ae"	"n) 30 juin du 11 au"	"12 juillet"	""	"(11 à 12 jours d'in"	"6950-6960"	"type=DD-MM, form=12 juillet"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"Depuis le 04 juille"	"7140-7155"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"llet 2013 Depuis le"	"04 juillet"	""	", en Bretagne et en"	"7166-7176"	"type=DD-MM, form=04 juillet"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"Hyponomeute Les che"	"9019-9034"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"Pucerons verts Les"	"11050-11065"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"LTURE . BSV n°17 du"	"09 juillet 2013"	""	"Auxiliaires Chrysop"	"12028-12043"	"type=DD-MM-YYYY, form=09 juillet 2013"
"130709_bu-arbo17_cle4212ae"	"s acariens, jusqu'à"	"1000"	""	"par larve. Les adul"	"12276-12280"	"type=YYYY, form=1000"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"agineux du 02/10 au"	"08/10/"	""	"2013 LIN OLEAGINEUX"	"145-151"	"type=MM-YYYY, form=08/10/"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"x du 02/10 au 08/10/"	"2013"	""	"LIN OLEAGINEUX PRES"	"151-155"	"type=YYYY, form=2013"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"GINEUX NORD - OUEST"	"2013-2014"	""	"La majorité des sem"	"219-228"	"type=YYYY, form=2013-2014"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"parcelles du réseau"	"2013-2014"	""	"sont déclarées dans"	"378-387"	"type=YYYY, form=2013-2014"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"2931-2935"	"type=YYYY, form=2018"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"nt du plan Ecophyto"	"2018"	""	"BSV Lin Oléagineux"	"3781-3785"	"type=YYYY, form=2018"
"131009_BSV_Lin__Oleagineux_1_cle8152f3"	"nt du plan Ecophyto"	"2018"	""	""	"4841-4845"	"type=YYYY, form=2018"
"14_bsv_vigne_05_juillet_2012_cle856631"	"GIQUE DU TERRITOIRE"	"2012"	""	"05 JUILLET 2012 RE"	"49-53"	"type=YYYY, form=2012"
"14_bsv_vigne_05_juillet_2012_cle856631"	"DU TERRITOIRE 2012"	"05 JUILLET 2012"	""	"RESEAU DE SURVEILL"	"54-69"	"type=DD-MM-YYYY, form=05 JUILLET 2012"
"14_bsv_vigne_05_juillet_2012_cle856631"	"GIQUE DU TERRITOIRE"	"2012"	""	"PAYS DE LA LOIRE BU"	"119-123"	"type=YYYY, form=2012"
"14_bsv_vigne_05_juillet_2012_cle856631"	"VEGETAL VIGNE N°14"	"05 JUILLET 2012"	""	"Retrouvez le Bullet"	"181-196"	"type=DD-MM-YYYY, form=05 JUILLET 2012"
"14_bsv_vigne_05_juillet_2012_cle856631"	"scénarisée pour le"	"05 juillet(modèle"	""	"potentiel système I"	"3982-3999"	"type=DD-MM, form=05 juillet(modèle"
"14_bsv_vigne_05_juillet_2012_cle856631"	"épages tions de fin"	"mai"	""	"début juin. sensibl"	"5146-5149"	"type=MM, form=mai"
"14_bsv_vigne_05_juillet_2012_cle856631"	"ns de fin mai début"	"juin"	""	". sensibles et avec"	"5156-5160"	"type=MM, form=juin"
"14_bsv_vigne_05_juillet_2012_cle856631"	"reau ( 44) ce matin"	"5 juillet"	""	", date qui correspon"	"6686-6695"	"type=DD-MM, form=5 juillet"
"14_bsv_vigne_05_juillet_2012_cle856631"	"20"	"15
  
  
    10"	""	"5"	"7110-7125"	"type=DD-MM, form=15
  
  
    10"
"14_bsv_vigne_05_juillet_2012_cle856631"	"0 25 20"	"15
    10"	""	"5 0"	"7202-7211"	"type=DD-MM, form=15
    10"
"14_bsv_vigne_05_juillet_2012_cle856631"	"GIQUE DU TERRITOIRE"	"2012"	""	"Directeur de public"	"7527-7531"	"type=YYYY, form=2012"
"14_bsv_vigne_05_juillet_2012_cle856631"	"nt du plan Ecophyto"	"2018"	""	"."	"8820-8824"	"type=YYYY, form=2018"
"15BSVGC05062012_cle0b33a1"	"is Bulletin n°15 du"	"04 juin 2012"	""	"avec la participati"	"61-73"	"type=DD-MM-YYYY, form=04 juin 2012"
"15BSVGC05062012_cle0b33a1"	"référence record de"	"2011"	""	"reste cependant le"	"944-948"	"type=YYYY, form=2011"
"15BSVGC05062012_cle0b33a1"	"5 jours. Cependant,"	"2012"	""	"est très proche d'u"	"1008-1012"	"type=YYYY, form=2012"
"15BSVGC05062012_cle0b33a1"	"ellente année comme"	"2009"	""	". dates"	"1058-1062"	"type=YYYY, form=2009"
"15BSVGC05062012_cle0b33a1"	"re du sol"	"04/06/"	""	"2009 56%"	"1124-1130"	"type=MM-YYYY, form=04/06/"
"15BSVGC05062012_cle0b33a1"	"sol 04/06/"	"2009"	""	"56%"	"1130-1134"	"type=YYYY, form=2009"
"15BSVGC05062012_cle0b33a1"	"4/06/2009"	"56%
  
  
    31/05/2011"	""	"69%"	"1145-1169"	"type=DD-MM-YYYY, form=56%
  
  
    31/05/2011"
"15BSVGC05062012_cle0b33a1"	"1/05/2011"	"69%
  
  
    04/06/2012"	""	"51% S"	"1180-1204"	"type=DD-MM-YYYY, form=69%
  
  
    04/06/2012"
"15BSVGC05062012_cle0b33a1"	"ium graminearum) - ("	"2011/2012"	""	") MAÏS : 8 parcell"	"7999-8008"	"type=YYYY, form=2011/2012"
"15BSVGC05062012_cle0b33a1"	"froides et humides"	"d'avril"	""	"et mai ont provoqué"	"8145-8152"	"type=MM, form=d'avril"
"15BSVGC05062012_cle0b33a1"	"humides d'avril et"	"mai"	""	"ont provoqué dans d"	"8156-8159"	"type=MM, form=mai"
"15BSVGC05062012_cle0b33a1"	"ds. Les semis de la"	"mi-mai"	""	"ont eu une levée ra"	"8239-8245"	"type=MM, form=mi-mai"
"15BSVGC05062012_cle0b33a1"	"otre région vers le"	"25 juin"	""	"Adventices développ"	"8915-8922"	"type=DD-MM, form=25 juin"
"15BSVGC05062012_cle0b33a1"	"aison est prévue le"	"16 juin"	""	"pour les stations d"	"9194-9201"	"type=DD-MM, form=16 juin"
"15BSVGC05062012_cle0b33a1"	"nt du plan Ecophyto"	"2018"	""	". Ce Bulletin est ré"	"9942-9946"	"type=YYYY, form=2018"
"15_BSV_ARBO_130612_cle82d761"	"N°15 du"	"13 juin 2012"	""	"N°15 du 13 juin 20"	"9-21"	"type=DD-MM-YYYY, form=13 juin 2012"
"15_BSV_ARBO_130612_cle82d761"	"juin 2012 N°15 du"	"13 juin 2012"	""	"Pommier-Poirier Tav"	"31-43"	"type=DD-MM-YYYY, form=13 juin 2012"
"15_BSV_ARBO_130612_cle82d761"	"du Végétal n°00 du"	"6 février 2009"	""	"Page 2/3 Prunier C"	"2750-2764"	"type=DD-MM-YYYY, form=6 février 2009"
"15_BSV_ARBO_130612_cle82d761"	"psules posées début"	"mai"	""	"devront être changé"	"3907-3910"	"type=MM, form=mai"
"15_BSV_ARBO_130612_cle82d761"	"nt du plan Ecophyto"	"2018"	""	". BuBulletinBulletin"	"4357-4361"	"type=YYYY, form=2018"
"17BSVGC15062011_cle0751f9"	"is Bulletin n°17 du"	"15 juin 2011"	""	"avec la participati"	"72-84"	"type=DD-MM-YYYY, form=15 juin 2011"
"17BSVGC15062011_cle0751f9"	"rachage prévu début"	"juillet"	""	"en moyenne pourra ê"	"6114-6121"	"type=MM, form=juillet"
"17BSVGC15062011_cle0751f9"	"nt du plan Ecophyto"	"2018"	""	". Ce Bulletin est ré"	"6434-6438"	"type=YYYY, form=2018"
"18_BSV_GC_02072013_cle8e434e"	"N°18 du"	"2 juillet 2013"	""	"N°18 du 2 juillet"	"9-23"	"type=DD-MM-YYYY, form=2 juillet 2013"
"18_BSV_GC_02072013_cle8e434e"	"illet 2013 N°18 du"	"2 juillet 2013"	""	"MAÏS La semaine pas"	"33-47"	"type=DD-MM-YYYY, form=2 juillet 2013"
"18_BSV_GC_02072013_cle8e434e"	"de cette enquête en"	"septembre"	""	"prochain. https://d"	"2340-2349"	"type=MM, form=septembre"
"18_BSV_GC_02072013_cle8e434e"	"ce 2 rue de Rome BP"	"30 022"	""	"Schiltigheim 67013S"	"2784-2790"	"type=DD-MM, form=30 022"
"18_BSV_GC_02072013_cle8e434e"	"s/p 60% 50% 40% 30%"	"20%
10%"	""	"0% 12 avril 3 mai 2"	"4218-4225"	"type=DD-MM, form=20%
10%"
"18_BSV_GC_02072013_cle8e434e"	"50% 40% 30% 20% 10%"	"0%
12"	""	"avril 3 mai 24 mai"	"4226-4231"	"type=DD-MM, form=0%
12"
"18_BSV_GC_02072013_cle8e434e"	"% 30% 20% 10% 0% 12"	"avril"	""	"3 mai 24 mai Date d"	"4232-4237"	"type=MM, form=avril"
"18_BSV_GC_02072013_cle8e434e"	"20% 10% 0% 12 avril"	"3 mai"	""	"24 mai Date de semi"	"4238-4243"	"type=DD-MM, form=3 mai"
"18_BSV_GC_02072013_cle8e434e"	"% 0% 12 avril 3 mai"	"24 mai"	""	"Date de semis Bulle"	"4244-4250"	"type=DD-MM, form=24 mai"
"2009_13__cle8c15cd-1"	"E GR ANDES CULTURES"	"02 MARS 2010"	""	"Retrouvez le Bullet"	"126-138"	"type=DD-MM-YYYY, form=02 MARS 2010"
"2009_13__cle8c15cd-1"	"du vol possible le"	"2 mars"	""	"pour les 4 stations"	"3012-3018"	"type=DD-MM, form=2 mars"
"2009_13__cle8c15cd-1"	"du vol possible le"	"2 mars"	""	"dans notre région."	"3498-3504"	"type=DD-MM, form=2 mars"
"2009_13__cle8c15cd-1"	"GIQUE DU TERRITOIRE"	"2009/2010"	""	"Directeur de public"	"4961-4970"	"type=YYYY, form=2009/2010"
"2009_2__cle0ed43b-1"	"LOGIQUE DU N°2 - le"	"24 avril 2009 - 1"	""	"pageSite Internet:"	"199-216"	"type=DD-MM-YYYY, form=24 avril 2009 - 1"
"2009_2__cle0ed43b-1"	"gique du Territoire"	"2009"	""	"Partenariat : DRAAF"	"2575-2579"	"type=YYYY, form=2009"
"2009_BSV_manche_07_cle8ef897"	"l Normandie N°06 du"	"16 juin 2009"	""	"Animateur référent"	"88-100"	"type=DD-MM-YYYY, form=16 juin 2009"
"2010_6__cle0c39b8-1"	"GIQUE DU TERRITOIRE"	"2010"	""	"BULLETIN DE SANTÉ D"	"55-59"	"type=YYYY, form=2010"
"2010_6__cle0c39b8-1"	"A LOIRE >>>ORNEMENT"	"15 JUILLET 2010"	""	"Retrouvez le Bullet"	"118-133"	"type=DD-MM-YYYY, form=15 JUILLET 2010"
"2010_6__cle0c39b8-1"	"0 0 30"	"2
    10"	""	"24 0"	"5397-5405"	"type=DD-MM, form=2
    10"
"2010_6__cle0c39b8-1"	"emaine de vol 25 26"	"0 512"	""	"58 2 51 1454- 30 10"	"5480-5485"	"type=DD-MM, form=0 512"
"2010_6__cle0c39b8-1"	"25 26 0 512 58 2 51"	"1454- 30 10"	""	"13 10 20 27"	"5494-5505"	"type=DD-MM, form=1454- 30 10"
"2010_6__cle0c39b8-1"	"58 2 51 1454- 30 10"	"13 10"	""	"20 27 5"	"5506-5511"	"type=DD-MM, form=13 10"
"2010_6__cle0c39b8-1"	"9 - 320"	"1000"	""	"Nombre de papil"	"5626-5630"	"type=YYYY, form=1000"
"2010_6__cle0c39b8-1"	"GIQUE DU TERRITOIRE"	"2010"	""	"Directeur de public"	"6049-6053"	"type=YYYY, form=2010"
"2010_6__cle0c39b8"	"GIQUE DU TERRITOIRE"	"2010"	""	"N° 6 BULLETIN DE SA"	"103-107"	"type=YYYY, form=2010"
"2010_6__cle0c39b8"	"LA LOIRE MARAICHAGE"	"17 JUIN 2010"	""	"Retrouvez le Bullet"	"170-182"	"type=DD-MM-YYYY, form=17 JUIN 2010"
"2010_6__cle0c39b8"	"tes piégés 30 25 20"	"15 10"	""	"5 0 49160 Longué 49"	"1291-1296"	"type=DD-MM, form=15 10"
"2010_6__cle0c39b8"	"moindre qu'à la fin"	"mai"	""	". Les thrips sont ég"	"2661-2664"	"type=MM, form=mai"
"2010_6__cle0c39b8"	"uation géographique"	"27 avril"	""	"3 mai 10 mai 17 mai"	"8492-8500"	"type=DD-MM, form=27 avril"
"2010_6__cle0c39b8"	"ographique 27 avril"	"3 mai"	""	"10 mai 17 mai 31 ma"	"8501-8506"	"type=DD-MM, form=3 mai"
"2010_6__cle0c39b8"	"ique 27 avril 3 mai"	"10 mai"	""	"17 mai 31 mai 7 jui"	"8507-8513"	"type=DD-MM, form=10 mai"
"2010_6__cle0c39b8"	"avril 3 mai 10 mai"	"17 mai"	""	"31 mai 7 juin 14 ju"	"8514-8520"	"type=DD-MM, form=17 mai"
"2010_6__cle0c39b8"	"3 mai 10 mai 17 mai"	"31 mai"	""	"7 juin 14 juin di)."	"8521-8527"	"type=DD-MM, form=31 mai"
"2010_6__cle0c39b8"	"0 mai 17 mai 31 mai"	"7 juin"	""	"14 juin di)."	"8528-8534"	"type=DD-MM, form=7 juin"
"2010_6__cle0c39b8"	"7 mai 31 mai 7 juin"	"14 juin"	""	"di). 49400"	"8535-8542"	"type=DD-MM, form=14 juin"
"2010_6__cle0c39b8"	"3"	"6
  
  
    10"	""	"40 15"	"8597-8611"	"type=DD-MM, form=6
  
  
    10"
"2010_6__cle0c39b8"	"froid et humide en"	"mai"	""	". Maladies Muguet C"	"10737-10740"	"type=MM, form=mai"
"2010_6__cle0c39b8"	"Culture suivie"	"10 11"	""	"12 13 14 15 16 17 1"	"11572-11577"	"type=DD-MM, form=10 11"
"2010_6__cle0c39b8"	"Diverses"	"5
11"	""	"2 12 15 21 30 7 1 3"	"11672-11676"	"type=DD-MM, form=5
11"
"2010_6__cle0c39b8"	"Diverses 5 11"	"2
12"	""	"15 21 30 7 1 3 1,5"	"11677-11681"	"type=DD-MM, form=2
12"
"2010_6__cle0c39b8"	"s Navet / Radis"	"7
11"	""	"10 12 48 63 42 5 6"	"12107-12111"	"type=DD-MM, form=7
11"
"2010_6__cle0c39b8"	"Navet / Radis 7 11"	"10 12"	""	"48 63 42 5 6 31 49"	"12112-12117"	"type=DD-MM, form=10 12"
"2010_6__cle0c39b8"	"a hausse sur la fin"	"mai"	""	", on observe une lég"	"12307-12310"	"type=MM, form=mai"
"2010_6__cle0c39b8"	"dultes piégés 40 30"	"20 10"	""	"0 49320 Grézillé 49"	"14157-14162"	"type=DD-MM, form=20 10"
"2010_6__cle0c39b8"	"GIQUE DU TERRITOIRE"	"2010"	""	"Directeur de public"	"18699-18703"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"GIQUE DU TERRITOIRE"	"2010"	""	"N° 7 BULLETIN DE SA"	"50-54"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"LA LOIRE MARAICHAGE"	"1 JUILLET 2010"	""	"Retrouvez le Bullet"	"117-131"	"type=DD-MM-YYYY, form=1 JUILLET 2010"
"2010_7__cle0fe148"	"semaine. Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"1788-1800"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"Criocères Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"3236-3248"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"a carotte Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"5060-5072"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"3290 Grez en Bouère"	"15
72510"	""	"Mancigné 10 5 0 23/"	"5348-5356"	"type=DD-MM, form=15
72510"
"2010_7__cle0fe148"	"72510 Mancigné 10 5"	"0
23/03/2010"	""	"12/04/2010 02/05/20"	"5371-5383"	"type=DD-MM-YYYY, form=0
23/03/2010"
"2010_7__cle0fe148"	"é 10 5 0 23/03/2010"	"12/04/"	""	"2010 02/05/2010 22/0"	"5384-5390"	"type=MM-YYYY, form=12/04/"
"2010_7__cle0fe148"	"0 23/03/2010 12/04/"	"2010"	""	"02/05/2010 22/05/20"	"5390-5394"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"/03/2010 12/04/2010"	"02/05/"	""	"2010 22/05/2010 11/0"	"5395-5401"	"type=MM-YYYY, form=02/05/"
"2010_7__cle0fe148"	"10 12/04/2010 02/05/"	"2010"	""	"22/05/2010 11/06/20"	"5401-5405"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"/04/2010 02/05/2010"	"22/05/"	""	"2010 11/06/2010 01/0"	"5406-5412"	"type=MM-YYYY, form=22/05/"
"2010_7__cle0fe148"	"10 02/05/2010 22/05/"	"2010"	""	"11/06/2010 01/07/20"	"5412-5416"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"/05/2010 22/05/2010"	"11/06/"	""	"2010 01/07/2010 21/0"	"5417-5423"	"type=MM-YYYY, form=11/06/"
"2010_7__cle0fe148"	"10 22/05/2010 11/06/"	"2010"	""	"01/07/2010 21/07/20"	"5423-5427"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"/05/2010 11/06/2010"	"01/07/"	""	"2010 21/07/2010 Autr"	"5428-5434"	"type=MM-YYYY, form=01/07/"
"2010_7__cle0fe148"	"10 11/06/2010 01/07/"	"2010"	""	"21/07/2010 Autre ra"	"5434-5438"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"/06/2010 01/07/2010"	"21/07/"	""	"2010 Autre ravageurs"	"5439-5445"	"type=MM-YYYY, form=21/07/"
"2010_7__cle0fe148"	"10 01/07/2010 21/07/"	"2010"	""	"Autre ravageurs et"	"5445-5449"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"e climat. Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"6168-6180"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"250 200 150 100 50"	"0 22/04/ 2010"	""	"02/ 05/ 2010 12/ 05"	"7655-7668"	"type=DD-MM-YYYY, form=0 22/04/ 2010"
"2010_7__cle0fe148"	"00 50 0 22/04/ 2010"	"02/ 05/ 2010"	""	"12/ 05/2010 22/ 05/"	"7669-7681"	"type=DD-MM-YYYY, form=02/ 05/ 2010"
"2010_7__cle0fe148"	"5/ 2010 12/ 05/2010"	"22/ 05/ 2010"	""	"01/06/ 2010 11/06/"	"7694-7706"	"type=DD-MM-YYYY, form=22/ 05/ 2010"
"2010_7__cle0fe148"	"22/ 05/ 2010 01/06/"	"2010"	""	"11/06/ 2010 21/06/"	"7714-7718"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"01/06/ 2010 11/06/"	"2010"	""	"21/06/ 2010 Oïdium"	"7726-7730"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"11/06/ 2010 21/06/"	"2010"	""	"Oïdium Cécidomyies"	"7738-7742"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"e larves. Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"7969-7981"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"maladie. Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"9150-9162"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"s 100 80 60 40 20 0"	"03/ 03/ 2010"	""	"23/ 03/ 2010 12/ 04"	"9489-9501"	"type=DD-MM-YYYY, form=03/ 03/ 2010"
"2010_7__cle0fe148"	"0 20 0 03/ 03/ 2010"	"23/ 03/ 2010"	""	"12/ 04/ 2010 02/ 05"	"9502-9514"	"type=DD-MM-YYYY, form=23/ 03/ 2010"
"2010_7__cle0fe148"	"/ 2010 23/ 03/ 2010"	"12/ 04/ 2010"	""	"02/ 05/ 2010 22/ 05"	"9515-9527"	"type=DD-MM-YYYY, form=12/ 04/ 2010"
"2010_7__cle0fe148"	"/ 2010 12/ 04/ 2010"	"02/ 05/ 2010"	""	"22/ 05/ 2010 11/ 06"	"9528-9540"	"type=DD-MM-YYYY, form=02/ 05/ 2010"
"2010_7__cle0fe148"	"/ 2010 02/ 05/ 2010"	"22/ 05/ 2010"	""	"11/ 06/ 2010 01/ 07"	"9541-9553"	"type=DD-MM-YYYY, form=22/ 05/ 2010"
"2010_7__cle0fe148"	"/ 2010 22/ 05/ 2010"	"11/ 06/ 2010"	""	"01/ 07/ 2010 Le nom"	"9554-9566"	"type=DD-MM-YYYY, form=11/ 06/ 2010"
"2010_7__cle0fe148"	"/ 2010 11/ 06/ 2010"	"01/ 07/ 2010"	""	"Le nombre de mouche"	"9567-9579"	"type=DD-MM-YYYY, form=01/ 07/ 2010"
"2010_7__cle0fe148"	"oryphores Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"10748-10760"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"galement. Jeudi 1er"	"Juillet 2010"	""	"BULLETIN DE SANTÉ"	"12387-12399"	"type=MM-YYYY, form=Juillet 2010"
"2010_7__cle0fe148"	"es froides de début"	"mai"	""	"et début juin n'ont"	"12968-12971"	"type=MM, form=mai"
"2010_7__cle0fe148"	"début mai et début"	"juin"	""	"n'ont pas facilité"	"12981-12985"	"type=MM, form=juin"
"2010_7__cle0fe148"	"GIQUE DU TERRITOIRE"	"2010"	""	"Directeur de public"	"13402-13406"	"type=YYYY, form=2010"
"2010_7__cle0fe148"	"arcelles. Jeudi 1er"	"Juillet 2010"	""	""	"14722-14734"	"type=MM-YYYY, form=Juillet 2010"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"S Normandie N°18 du"	"19 août 2010"	""	"SALADE : Suivi : Ca"	"98-110"	"type=DD-MM-YYYY, form=19 août 2010"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"1/6 15/6 29/6 13/7"	"27/7
10/8"	""	"24/8 7/9 21/9 Dès q"	"1334-1343"	"type=DD-MM, form=27/7
10/8"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"isation réalisée le"	"19 août"	""	"avec le modèle MILO"	"3090-3097"	"type=DD-MM, form=19 août"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"des contaminations"	"15-août 11-août"	""	"14-août 15-août 16-"	"3241-3256"	"type=DD-MM, form=15-août 11-août"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"ons 15-août 11-août"	"14-août 15-août"	""	"16-août 17-août 05-"	"3257-3272"	"type=DD-MM, form=14-août 15-août"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"oût 14-août 15-août"	"16-août 17-août"	""	"05-août 11-août 14-"	"3273-3288"	"type=DD-MM, form=16-août 17-août"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"oût 16-août 17-août"	"05-août 11-août"	""	"14-août 15-août Dat"	"3289-3304"	"type=DD-MM, form=05-août 11-août"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"oût 05-août 11-août"	"14-août 15-août"	""	"Date théorique de s"	"3305-3320"	"type=DD-MM, form=14-août 15-août"
