"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"2010_6__cle0c39b8"	"i de l'évolution de"	"l'oïdium"	". On observe toujour"	"6743-6751"	"type=DESEASE, form=l'oïdium"
"2010_6__cle0c39b8"	"Pucerons"	"Thrips"	"Dans le 85, pré"	"6861-6867"	"type=DESEASE, form=Thrips"
"2010_6__cle0c39b8"	"sence importante de"	"thrips"	"dans les cultures d"	"6907-6913"	"type=DESEASE, form=thrips"
"2010_6__cle0c39b8"	"et Aubigny."	"Thrips"	"Acariens"	"7027-7033"	"type=DESEASE, form=Thrips"
"2010_6__cle0c39b8"	"ladies Attaques"	"d'oïdium"	"sur courgette détec"	"7197-7205"	"type=DESEASE, form=d'oïdium"
"2010_6__cle0c39b8"	"ns le 85 sur Benet."	"L'oïdium"	"est toujours présen"	"7252-7260"	"type=DESEASE, form=L'oïdium"
"2010_6__cle0c39b8"	"le tunnel concerné."	"Oïdium"	"BULLETIN DE SANTÉ"	"7531-7537"	"type=DESEASE, form=Oïdium"
"2010_6__cle0c39b8"	"cerons, acariens et"	"thrips"	". Suivi d'oïdium. P"	"7719-7725"	"type=DESEASE, form=thrips"
"2010_6__cle0c39b8"	"s et thrips. Suivi"	"d'oïdium"	". Présence continue"	"7734-7742"	"type=DESEASE, form=d'oïdium"
"2010_6__cle0c39b8"	"Acariens /"	"Thrips"	"Pucerons"	"7905-7911"	"type=DESEASE, form=Thrips"
"2010_6__cle0c39b8"	"des acariens et des"	"thrips"	"ont été observés da"	"7994-8000"	"type=DESEASE, form=thrips"
"2010_6__cle0c39b8"	"dies Forte présence"	"d'oïdium"	"sous les abris dans"	"8054-8062"	"type=DESEASE, form=d'oïdium"
"2010_6__cle0c39b8"	"SMES SUIVIS"	"Oïdium"	"Cécidomyi"	"8322-8328"	"type=DESEASE, form=Oïdium"
"2010_6__cle0c39b8"	"uivi de l'évolution"	"rhizoctone"	", riens, pucerons fu"	"10068-10078"	"type=DESEASE, form=rhizoctone"
"2010_6__cle0c39b8"	"ne, riens, pucerons"	"fusariose"	"et sclérotiniose La"	"10096-10105"	"type=DESEASE, form=fusariose"
"2010_6__cle0c39b8"	"emiers symptômes de"	"fusariose"	"et de sclérotiniose"	"10351-10360"	"type=DESEASE, form=fusariose"
"2010_6__cle0c39b8"	"oter une attaque de"	"rhizoctone"	"sur une culture de"	"10575-10585"	"type=DESEASE, form=rhizoctone"
"2010_6__cle0c39b8"	"ns climatiques, sol"	"froid"	"et humide en mai. M"	"10718-10723"	"type=DESEASE, form=froid"
"2010_6__cle0c39b8"	"iou, sclérotiniose,"	"rhizoctone"	"et des populations"	"13958-13968"	"type=DESEASE, form=rhizoctone"
"2010_6__cle0c39b8"	"note la présence de"	"rhizoctone"	"brun sur laitue et"	"15871-15881"	"type=DESEASE, form=rhizoctone"
"2010_7__cle0fe148"	"arotte Fraisiers :"	"Oïdium"	"à surveiller p. 5 p"	"578-584"	"type=DESEASE, form=Oïdium"
"2010_7__cle0fe148"	"Mouche de l'oignon"	"Thrips"	"ORGANISMES SUIVIS T"	"1421-1427"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"s ORGANISMES SUIVIS"	"Thrips"	"Comptage des mouch"	"1446-1452"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"elia antiqua ), des"	"thrips"	"et de la teigne du"	"1510-1516"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"parfois beaucoup de"	"thrips"	"sur poireaux). On n"	"1702-1708"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"pucerons, acariens,"	"thrips"	"et doryphores. Sui"	"3406-3412"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"itions climatiques."	"Thrips"	"Voir évolution des"	"3653-3659"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"ns, alternariose et"	"oïdium"	". Mouche de la carot"	"4590-4596"	"type=DESEASE, form=oïdium"
"2010_7__cle0fe148"	"pucerons, acariens,"	"thrips"	". Suivi de l'évolut"	"5686-5692"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"i de l'évolution de"	"l'oïdium"	". Une présence impor"	"5719-5727"	"type=DESEASE, form=l'oïdium"
"2010_7__cle0fe148"	"ccinelles ) Puceron"	"Thrips"	"Thrips La pression"	"5927-5933"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"es ) Puceron Thrips"	"Thrips"	"La pression a dimin"	"5934-5940"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"les populations de"	"thrips"	"et d'acariens sur c"	"6001-6007"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"cerons / Acariens /"	"Thrips"	"Suivi des populati"	"6298-6304"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"cerons, acariens et"	"thrips"	". Ces trois ravageur"	"6353-6359"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"près, notamment le"	"thrips"	"qui donne des fruit"	"6637-6643"	"type=DESEASE, form=thrips"
"2010_7__cle0fe148"	"Puceron/ Acariens /"	"Thrips"	"Suivi de l'évoluti"	"6717-6723"	"type=DESEASE, form=Thrips"
"2010_7__cle0fe148"	"e l'évolution de l'"	"oïdium"	". Maladies L'oïdium"	"6752-6758"	"type=DESEASE, form=oïdium"
"2010_7__cle0fe148"	"l' oïdium. Maladies"	"L'oïdium"	"reste présent dans"	"6769-6777"	"type=DESEASE, form=L'oïdium"
"2010_7__cle0fe148"	"6/ 2010 21/06/ 2010"	"Oïdium"	"Cécidomyies 01/ 07/"	"7743-7749"	"type=DESEASE, form=Oïdium"
"2010_7__cle0fe148"	"uivi de l'évolution"	"rhizoctone"	", fusariose et sclér"	"8777-8787"	"type=DESEASE, form=rhizoctone"
"2010_7__cle0fe148"	"olution rhizoctone,"	"fusariose"	"et sclérotiniose Pu"	"8789-8798"	"type=DESEASE, form=fusariose"
"2010_7__cle0fe148"	"iou, sclérotiniose,"	"rhizoctone"	"et des populations"	"10909-10919"	"type=DESEASE, form=rhizoctone"
"2010_7__cle0fe148"	"ement. Des foyer de"	"rhizoctones"	"restent visibles en"	"12256-12267"	"type=DESEASE, form=rhizoctones"
"2010_7__cle0fe148"	"n. Les températures"	"froides"	"de début mai et déb"	"12951-12958"	"type=DESEASE, form=froides"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"arcelles du réseau."	"Fusariose"	": Des attaques de f"	"3750-3759"	"type=DESEASE, form=Fusariose"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"e : Des attaques de"	"fusariose"	"sont toujours obser"	"3778-3787"	"type=DESEASE, form=fusariose"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"lvados : 1 parcelle"	"Thrips"	": Dans le Calvados"	"4060-4066"	"type=DESEASE, form=Thrips"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"ssent de 3,7 à 0,57"	"thrips"	"par plaque par jour"	"4138-4144"	"type=DESEASE, form=thrips"
"2010_BSV_calvados_htenormandie_18_cle891d53"	"dans les fûts, des"	"thrips"	"ont quand même pu ê"	"4245-4251"	"type=DESEASE, form=thrips"
"2010_BSV_manche_27_cle843f82"	"elles dont 2 en AB."	"Thrips"	": Les captures sont"	"230-236"	"type=DESEASE, form=Thrips"
"2010_BSV_manche_27_cle843f82"	"Courbes de vol des"	"thrips"	"sur poireaux Départ"	"365-371"	"type=DESEASE, form=thrips"
"2010_BSV_manche_27_cle843f82"	"NN CC HH EE M nb de"	"thrips"	"/plaque/jour Bassin"	"506-512"	"type=DESEASE, form=thrips"
"2010_BSV_manche_27_cle843f82"	"de production, des"	"thrips"	"sont présents au se"	"1041-1047"	"type=DESEASE, form=thrips"
"2010_BSV_manche_27_cle843f82"	"trée cette semaine."	"Rouille"	": La situation est"	"1345-1352"	"type=DESEASE, form=Rouille"
"2010_BSV_manche_27_cle843f82"	"ère. La présence de"	"rouille"	"est variable d'une"	"1436-1443"	"type=DESEASE, form=rouille"
"2010_BSV_manche_27_cle843f82"	"une coloration brun"	"rouille"	". Taches de latex (F"	"5036-5043"	"type=DESEASE, form=rouille"
"2011_BSV_calvados_htenormandie_27_cle8a66fc"	": 3 à 4 mm de long"	"Rouille"	": La présence de ce"	"3023-3030"	"type=DESEASE, form=Rouille"
"2011_BSV_calvados_htenormandie_27_cle8a66fc"	"ules sporulantes de"	"rouille"	"ont été relevées su"	"3351-3358"	"type=DESEASE, form=rouille"
"2011_BSV_manche_36_cle8c9518"	"reaux dont 1 en AB."	"Thrips"	": Quelle que soit l"	"500-506"	"type=DESEASE, form=Thrips"
"2011_BSV_manche_36_cle8c9518"	"sont favorables aux"	"thrips"	"(>13°C). En-dessous"	"680-686"	"type=DESEASE, form=thrips"
"2011_BSV_manche_36_cle8c9518"	"larve et d'adulte."	"Rouille"	": La présence de ce"	"847-854"	"type=DESEASE, form=Rouille"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"celles dont 1 en AB"	"Thrips"	": Relevé des captur"	"326-332"	"type=DESEASE, form=Thrips"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"des populations de"	"thrips"	"dans le Calvados et"	"871-877"	"type=DESEASE, form=thrips"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"Evolution à suivre"	"Rouille"	": Calvados : comme"	"1663-1670"	"type=DESEASE, form=Rouille"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"ment touchée par la"	"rouille"	"car 100 % des plant"	"1827-1834"	"type=DESEASE, form=rouille"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"arcelles sous abri."	"Thrips"	": C U L T U R E S L"	"7404-7410"	"type=DESEASE, form=Thrips"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"nière, le nombre de"	"thrips"	"est en diminution."	"7541-7547"	"type=DESEASE, form=thrips"
"2012_BSV_calvados_htenormandie_26_cle823e9b"	"bles à ce ravageur."	"Oïdium"	": La maladie est st"	"7932-7938"	"type=DESEASE, form=Oïdium"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"andie : 5 parcelles"	"Thrips"	": Relevé des captur"	"384-390"	"type=DESEASE, form=Thrips"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"mbre de captures de"	"thrips"	"est stable et faibl"	"749-755"	"type=DESEASE, form=thrips"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"es : La présence de"	"thrips"	"sur les plants rest"	"861-867"	"type=DESEASE, form=thrips"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"des populations de"	"thrips"	". Evolution du risqu"	"1110-1116"	"type=DESEASE, form=thrips"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"Evolution à suivre"	"Rouille"	": C U L T U R E S L"	"1965-1972"	"type=DESEASE, form=Rouille"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"nalé la présence de"	"rouille"	"sur 10 % des plants"	"2084-2091"	"type=DESEASE, form=rouille"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"aucune présence de"	"rouille"	"n'a été observée da"	"2291-2298"	"type=DESEASE, form=rouille"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"parcelles sous abri"	"Thrips"	": Cette semaine, un"	"8450-8456"	"type=DESEASE, form=Thrips"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"uivie. Le nombre de"	"thrips"	"observés reste faib"	"8520-8526"	"type=DESEASE, form=thrips"
"2012_BSV_calvados_htenormandie_29_cle81977c"	"bles à ce ravageur."	"Oïdium"	": La maladie est pr"	"9011-9017"	"type=DESEASE, form=Oïdium"
"20130606_bsv_maraichage_13_cle46d94d"	"es. Dans le 44, des"	"thrips"	"continuent d'être o"	"5400-5406"	"type=DESEASE, form=thrips"
"20130606_bsv_maraichage_13_cle46d94d"	"de nombreux cas de"	"rouille"	"sur des cultures de"	"5831-5838"	"type=DESEASE, form=rouille"
"20130606_bsv_maraichage_13_cle46d94d"	"85, la pression en"	"thrips"	"reste faible. Certa"	"10977-10983"	"type=DESEASE, form=thrips"
"20130606_bsv_maraichage_13_cle46d94d"	"s) et d'autres peu ("	"oïdium"	", Agrobacterium). Da"	"11092-11098"	"type=DESEASE, form=oïdium"
"20130606_bsv_maraichage_13_cle46d94d"	"Seuls quelques cas"	"d'oïdium"	"et de botrytis ont"	"12643-12651"	"type=DESEASE, form=d'oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"Allium Mineuse,"	"thrips"	"P. 2"	"157-163"	"type=DESEASE, form=thrips"
"20130912_bsv_maraichage_26_cle4ed671"	"Cucurbitacées"	"Oïdium"	", cladosporiose P. 6"	"312-318"	"type=DESEASE, form=Oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"ophila suzukii,"	"oïdium"	"P. 7"	"387-393"	"type=DESEASE, form=oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"omate Pépino et"	"oïdium"	"P. 9"	"505-511"	"type=DESEASE, form=oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"a région : mildiou,"	"oïdium"	"surtout. De nombreu"	"873-879"	"type=DESEASE, form=oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"Mineuse du poireau"	"Thrips"	"et autres ravageurs"	"3566-3572"	"type=DESEASE, form=Thrips"
"20130912_bsv_maraichage_26_cle4ed671"	"levé de la pression"	"thrips"	"cette semaine. Cepe"	"3622-3628"	"type=DESEASE, form=thrips"
"20130912_bsv_maraichage_26_cle4ed671"	"nuits plus longues."	"Thrips"	"une présence de lar"	"3954-3960"	"type=DESEASE, form=Thrips"
"20130912_bsv_maraichage_26_cle4ed671"	"r. Teigne Maladies"	"Rouille"	"Premières taches de"	"4112-4119"	"type=DESEASE, form=Rouille"
"20130912_bsv_maraichage_26_cle4ed671"	"Premières taches de"	"rouille"	"signalées sur le 44"	"4140-4147"	"type=DESEASE, form=rouille"
"20130912_bsv_maraichage_26_cle4ed671"	"Légende : Tache de"	"rouille"	"sur feuillage de po"	"4861-4868"	"type=DESEASE, form=rouille"
"20130912_bsv_maraichage_26_cle4ed671"	"ette semaine. De la"	"rouille"	"blanche observée su"	"7179-7186"	"type=DESEASE, form=rouille"
"20130912_bsv_maraichage_26_cle4ed671"	"de feuille dues la"	"rouille"	"blanche (Albugo can"	"7378-7385"	"type=DESEASE, form=rouille"
"20130912_bsv_maraichage_26_cle4ed671"	"la maladie."	"Oïdium"	"et didymella : la p"	"8834-8840"	"type=DESEASE, form=Oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	") Maladies (suite)"	"Oïdium"	"1 parcelle touchée"	"9388-9394"	"type=DESEASE, form=Oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"isse de la pression"	"oïdium"	"surVouillé les mara"	"9562-9568"	"type=DESEASE, form=oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"ilant par rapport à"	"l'oïdium"	"qui peut encore cau"	"9786-9794"	"type=DESEASE, form=l'oïdium"
"20130912_bsv_maraichage_26_cle4ed671"	"saïque du pépino et"	"d'oïdium"	"est en augmentation"	"13431-13439"	"type=DESEASE, form=d'oïdium"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"X : Les ravageurs :"	"Thrips"	": Thrips tabaci FRE"	"3616-3622"	"type=DESEASE, form=Thrips"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"avageurs : Thrips :"	"Thrips"	"tabaci FREDON BN Gl"	"3625-3631"	"type=DESEASE, form=Thrips"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"tés. Les maladies :"	"Rouille"	"La pression de cett"	"4892-4899"	"type=DESEASE, form=Rouille"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"supérieure à 2011),"	"Thrips"	": Thrips tabaci, Ta"	"6151-6157"	"type=DESEASE, form=Thrips"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"re à 2011),Thrips :"	"Thrips"	"tabaci, Taupins, Né"	"6160-6166"	"type=DESEASE, form=Thrips"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"Fonte de semis : ("	"Fusariose"	", botrytis). Suite a"	"6397-6406"	"type=DESEASE, form=Fusariose"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"ditions climatiques"	"froides"	"et pluvieuses, les"	"6452-6459"	"type=DESEASE, form=froides"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"dies rencontrées :"	"Rhizoctone"	"violet (Rhizoctonia"	"7505-7515"	"type=DESEASE, form=Rhizoctone"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"été-début automne),"	"Rhizoctone"	"/botrytis, Anthracno"	"11241-11251"	"type=DESEASE, form=Rhizoctone"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"geurs et la maladie"	"Thrips"	": Leur présence a c"	"11457-11463"	"type=DESEASE, form=Thrips"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"s tunnels centraux."	"Oïdium"	": Sphaerotheca macu"	"11746-11752"	"type=DESEASE, form=Oïdium"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"ertaines variétés."	"Oïdium"	": Leveillula tauric"	"12824-12830"	"type=DESEASE, form=Oïdium"
"2013_BSV_Bilan2012_Calvados_htenormandie_cle0352d6"	"taurica La présence"	"d'oïdium"	"a été signalée sur"	"12864-12872"	"type=DESEASE, form=d'oïdium"
"2013_BSV_calvados_htenormandie_06_noteAbeille_cle0c95a3"	"bon état sanitaire."	"Thrips"	": Seulement 1 thrip"	"1337-1343"	"type=DESEASE, form=Thrips"
"2013_BSV_calvados_htenormandie_06_noteAbeille_cle0c95a3"	"hrips : Seulement 1"	"thrips"	"a été observé dans"	"1358-1364"	"type=DESEASE, form=thrips"
"2013_BSV_calvados_htenormandie_06_noteAbeille_cle0c95a3"	"sous-abri soit 0,04"	"thrips"	"/fleur. Evolution à"	"1417-1423"	"type=DESEASE, form=thrips"
"2013_BSV_manche_20_cle86aa6e"	"ion des captures de"	"thrips"	".Chou : des chenille"	"94-100"	"type=DESEASE, form=thrips"
"2013_BSV_manche_20_cle86aa6e"	"piégeage teigne :."	"Thrips"	":Observation des pl"	"2044-2050"	"type=DESEASE, form=Thrips"
"2013_BSV_manche_20_cle86aa6e"	"tes :Des adultes de"	"thrips"	"ont été relevés :-"	"2092-2098"	"type=DESEASE, form=thrips"
"2013_BSV_manche_20_cle86aa6e"	"bes des captures de"	"thrips"	"sur poireaux Manche"	"2411-2417"	"type=DESEASE, form=thrips"
"2013_BSV_manche_20_cle86aa6e"	"avorables. 13 Nb de"	"thrips"	"/piège/jour Surtainv"	"2638-2644"	"type=DESEASE, form=thrips"
"2013_BSV_manche_20_cle86aa6e"	"des populations de"	"thrips"	". Teigne du"	"2871-2877"	"type=DESEASE, form=thrips"
"2013_BSV_manche_20_cle86aa6e"	"20. 30 juillet 2013"	"Rouille"	": Il n'a pas été ob"	"3769-3776"	"type=DESEASE, form=Rouille"
"2013_BSV_manche_20_cle86aa6e"	"pas été observé de"	"rouille"	"cette semaine dans"	"3805-3812"	"type=DESEASE, form=rouille"
"2013_BSV_manche_33_cle8d1fbe"	"a semaine Poireau :"	"thrips"	": les captures rest"	"64-70"	"type=DESEASE, form=thrips"
"2013_BSV_manche_33_cle8d1fbe"	"es restent faibles."	"Rouille"	"en légère progressi"	"103-110"	"type=DESEASE, form=Rouille"
"2013_BSV_manche_33_cle8d1fbe"	"ille : 2 parcelles."	"Rouille"	":Au Mont Saint Mich"	"862-869"	"type=DESEASE, form=Rouille"
"2013_BSV_manche_33_cle8d1fbe"	"ervée.Créances : la"	"rouille"	"est stable dans les"	"952-959"	"type=DESEASE, form=rouille"
"2013_BSV_manche_33_cle8d1fbe"	"33. 29 octobre 2013"	"Thrips"	":Observation des pl"	"1667-1673"	"type=DESEASE, form=Thrips"
"2013_BSV_manche_33_cle8d1fbe"	"des populations de"	"thrips"	". Piégeage chromatiq"	"1806-1812"	"type=DESEASE, form=thrips"
"2013_BSV_manche_33_cle8d1fbe"	"e : Les captures de"	"thrips"	"restent faibles sur"	"1853-1859"	"type=DESEASE, form=thrips"
"2013_BSV_manche_33_cle8d1fbe"	"es à l'activité des"	"thrips"	"notamment dans les"	"2047-2053"	"type=DESEASE, form=thrips"
"2014_BSV_manche_37_cle8ad953"	"a semaine Poireau :"	"rouille"	"à surveiller.Carott"	"67-74"	"type=DESEASE, form=rouille"
"2014_BSV_manche_37_cle8ad953"	": 1 parcelle en AB."	"Rouille"	": La présence de ro"	"614-621"	"type=DESEASE, form=Rouille"
"2014_BSV_manche_37_cle8ad953"	"le : La présence de"	"rouille"	"parcelles et les va"	"639-646"	"type=DESEASE, form=rouille"
"2014_BSV_manche_37_cle8ad953"	"eiller. Pustules de"	"rouille"	"(FREDON BN) 1 BSV"	"1183-1190"	"type=DESEASE, form=rouille"
"21_BSV_GC_20072011_cle835b6b"	"AIS Pyrale Pucerons"	"Helminthosporiose"	"Des observations de"	"346-363"	"type=DESEASE, form=Helminthosporiose"
"21_BSV_GC_20072011_cle835b6b"	"très faible à nul."	"Helminthosporiose"	"BETTERAVE Cercospor"	"516-533"	"type=DESEASE, form=Helminthosporiose"
"21_BSV_LEG_0809011_cle81ee2d"	"poursuite du vol du"	"thrips"	"Pas de soucis majeu"	"219-225"	"type=DESEASE, form=thrips"
"21_BSV_LEG_0809011_cle81ee2d"	": maladies, vol de"	"thrips"	"Le vol de piérides"	"1002-1008"	"type=DESEASE, form=thrips"
"21_BSV_LEG_0809011_cle81ee2d"	"De nouveaux vols de"	"thrips"	"ont eu lieu sur plu"	"1060-1066"	"type=DESEASE, form=thrips"
"21_BSV_LEG_0809011_cle81ee2d"	"tuation des vols du"	"thrips"	"tabaci (cumul des d"	"1494-1500"	"type=DESEASE, form=thrips"
"22_bsv_gc_04_05_2010_cle022e2c"	": Un nouveau cas de"	"rouille"	"brune. Colza : Les"	"529-536"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"Les premiers cas de"	"rouille"	"brune sont signalés"	"1772-1779"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"alés sur la région."	"L'oïdium"	"est également obser"	"1815-1823"	"type=DESEASE, form=L'oïdium"
"22_bsv_gc_04_05_2010_cle022e2c"	"> > > > G R Page 2"	"Oïdium"	"Observations Des tr"	"2800-2806"	"type=DESEASE, form=Oïdium"
"22_bsv_gc_04_05_2010_cle022e2c"	"sont attaquées par"	"l'oïdium"	". Variétés sensibles"	"3162-3170"	"type=DESEASE, form=l'oïdium"
"22_bsv_gc_04_05_2010_cle022e2c"	"Variétés tolérantes"	"Piétin"	"-verse Observations"	"3363-3369"	"type=DESEASE, form=Piétin"
"22_bsv_gc_04_05_2010_cle022e2c"	". Parallèlement, le"	"rhizoctone"	"est visible sur 7 p"	"3508-3518"	"type=DESEASE, form=rhizoctone"
"22_bsv_gc_04_05_2010_cle022e2c"	"as démarré. démarré"	"Rouilles"	"brunes et jaunes Ob"	"3897-3905"	"type=DESEASE, form=Rouilles"
"22_bsv_gc_04_05_2010_cle022e2c"	"ations Aucun cas de"	"rouille"	"jaune signalé cette"	"3949-3956"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"pper. Les spores de"	"rouille"	"jaune sont très sen"	"4319-4326"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"emières pustules de"	"rouille"	"brune sont observée"	"4387-4394"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"s saines. saines La"	"rhynchosporiose"	"et l'helminthospori"	"8803-8818"	"type=DESEASE, form=rhynchosporiose"
"22_bsv_gc_04_05_2010_cle022e2c"	"rhynchosporiose et"	"l'helminthosporiose"	"sont toujours conte"	"8822-8841"	"type=DESEASE, form=l'helminthosporiose"
"22_bsv_gc_04_05_2010_cle022e2c"	"ux autres maladies,"	"oïdium"	"et rouille naine, e"	"8894-8900"	"type=DESEASE, form=oïdium"
"22_bsv_gc_04_05_2010_cle022e2c"	"maladies, oïdium et"	"rouille"	"naine, elles sont a"	"8904-8911"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"n Un nouveau cas de"	"rouille"	"brune est signalé s"	"9374-9381"	"type=DESEASE, form=rouille"
"22_bsv_gc_04_05_2010_cle022e2c"	"la septoriose et de"	"l'oïdium"	". Des pucerons du fe"	"9547-9555"	"type=DESEASE, form=l'oïdium"
"22_bsv_gc_04_05_2010_cle022e2c"	"s-vis - à - vis des"	"sitones"	". nes ( ) 1 = risque"	"14210-14217"	"type=DESEASE, form=sitones"
"26_BSV_GC_17092013_cle847136"	"pas. Un nouveau cas"	"d'helminthosporiose"	"est signalé dans le"	"261-280"	"type=DESEASE, form=d'helminthosporiose"
"27_BSV_GC_260814_cle4c8181"	"celles différentes."	"Helminthosporiose"	"Les premiers symptô"	"327-344"	"type=DESEASE, form=Helminthosporiose"
"27_BSV_GC_260814_cle4c8181"	"cuvette. Eviter les"	"piétinements"	"qui modifient le co"	"2628-2640"	"type=DESEASE, form=piétinements"
"29BSVGC140910_cle8963c8-1"	"tige), couleur : au"	"froid"	". Au stade rosette ("	"1018-1023"	"type=DESEASE, form=froid"
"29BSVGC140910_cle8963c8-1"	"stockage prolongé."	"Rhizoctone"	"Brun Jaunissement d"	"2687-2697"	"type=DESEASE, form=Rhizoctone"
"29BSVGC140910_cle8963c8-1"	"e : V. Delannoy ITB"	"Rhizoctone"	"Violet Flétrissemen"	"2924-2934"	"type=DESEASE, form=Rhizoctone"
"2CCEeMC2B19v784m364OMugE"	"hamp et sous abri."	"Oïdium"	": l'attaque à Cervi"	"776-782"	"type=DESEASE, form=Oïdium"
"2CCEeMC2B19v784m364OMugE"	"dies et ravageurs :"	"Oïdium"	": L'attaque à Cervi"	"3572-3578"	"type=DESEASE, form=Oïdium"
"2CCEeMC2B19v784m364OMugE"	"s : moyenne. Taches"	"d'oïdium"	"sur tomate Source :"	"3698-3706"	"type=DESEASE, form=d'oïdium"
