"bsv"	"type"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"20181002_bsv_grandes_cultures_29_cle0423a6"	"html"	"Sarthe et 3 Vendée"	"Stade phénologique"	"stade de développement"	"et état des culture"	"1419-1437"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stade phénologique"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"A LOIRE BSV GRANDES"	"CULTURES"	"Culture"	"-DU 6 NOVEMBRE N ° 3"	"84-92"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"URSEURS DE RISQUES"	"Céréales à paille"	"céréale à paille"	"Surveillez les lima"	"226-243"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"URSEURS DE RISQUES"	"Céréales"	"céréale"	"à paille Surveillez"	"226-234"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=Céréales"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"RISQUES Céréales à"	"paille"	"céréale à paille"	"Surveillez les lima"	"237-243"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=paille"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ces et les pucerons"	"Colza"	"colza"	"Colza Observez et c"	"283-288"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"les pucerons Colza"	"Colza"	"colza"	"Observez et comptab"	"289-294"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=Colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"bourgeon terminal :"	"Lin oléagineux"	"lin oléagineux"	"hiver Risque altise"	"469-483"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, skos-prefLabel=lin oléagineux, form=Lin oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"bourgeon terminal :"	"Lin"	"lin"	"oléagineux hiver Ri"	"469-472"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=Lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"geon terminal : Lin"	"oléagineux"	"oléagineux"	"hiver Risque altise"	"473-483"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oleagineux, skos-prefLabel=oléagineux, form=oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"les avec des petits"	"colzas"	"colza"	"et où les captures"	"573-579"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Pucerons : Pour les"	"colzas"	"colza"	"à moins de 7 feuill"	"638-644"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"7 feuilles Enquête"	"Tournesol"	"tournesol"	"et oiseaux Céréales"	"675-684"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=Tournesol"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ournesol et oiseaux"	"Céréales à paille"	"céréale à paille"	"Limaces : à surveil"	"696-713"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ournesol et oiseaux"	"Céréales"	"céréale"	"à paille Limaces :"	"696-704"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=Céréales"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"oiseaux Céréales à"	"paille"	"céréale à paille"	"Limaces : à surveil"	"707-713"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=paille"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 2 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"1541-1549"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"RE 2018 C ÉRÉALES À"	"PAILLE"	"céréale à paille"	"So mm air e 26 parc"	"1588-1594"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=PAILLE"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"r e 26 parcelles de"	"Céréales à paille"	"céréale à paille"	"sont renseignées ce"	"1623-1640"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=Céréales à paille"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"r e 26 parcelles de"	"Céréales"	"céréale"	"à paille sont rense"	"1623-1631"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=Céréales"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"elles de Céréales à"	"paille"	"céréale à paille"	"sont renseignées ce"	"1634-1640"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales_paille, skos-prefLabel=céréale à paille, form=paille"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"he et 8 Vendée. 18"	"blés tendres"	"blé tendre"	", 5 orges et 3 triti"	"1770-1782"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles_tendres, skos-prefLabel=blé tendre, form=blés tendres"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"he et 8 Vendée. 18"	"blés"	"blé"	"tendres, 5 orges et"	"1770-1774"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blés"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"logique et état des"	"cultures"	"Culture"	"La majorité des par"	"1897-1905"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"es des parcelles de"	"céréales"	"céréale"	"du réseau(en % du t"	"2178-2186"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"tal de parcelles de"	"céréales"	"céréale"	"observées) sem 44 s"	"2227-2235"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréales"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 3 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"2795-2803"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"éparation du lit de"	"semences"	"semence"	"(terre fine, rappuy"	"3362-3370"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Semences, skos-prefLabel=semence, form=semences"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"bon démarrage de la"	"culture"	"Culture"	"et ainsi limiter la"	"4710-4717"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ueur et stade de la"	"culture"	"Culture"	", présence d'auxilia"	"5452-5459"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 4 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"5575-5583"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 5 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"5857-5865"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"elles (2 orges et 6"	"blés"	"blé"	") avec 1 à 70 % de p"	"6046-6050"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blés"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ucerons (exemple du"	"colza"	"colza"	") Ma santé : manipu"	"6517-6522"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"nt présents dans la"	"culture"	"Culture"	". Attention de ne pa"	"7743-7750"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"de 1 feuille de la"	"céréale"	"céréale"	". Seuil de risque À"	"7997-8004"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=céréale"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ailé et aptères sur"	"Blé"	"blé"	". RÉSEAU DE SURVEIL"	"8249-8252"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 6 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"8344-8352"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ion 23 parcelles de"	"colza"	"colza"	"sont renseignées ce"	"8435-8440"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"logique et état des"	"cultures"	"Culture"	"Les parcelles du ré"	"8616-8624"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"es des parcelles de"	"colza"	"colza"	"du réseau(en % du t"	"8728-8733"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"tal de parcelles de"	"colza"	"colza"	"observées) sem 44 s"	"8774-8779"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"euilles vraies (B7)"	"Rosette"	"mâche"	"(9 feuilles et plus"	"9013-9020"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maches, skos-prefLabel=mâche, form=Rosette"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"e des maladies, les"	"colzas"	"colza"	"sont très sains. Qu"	"9645-9651"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 7 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"9882-9890"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"s y compris sur des"	"colzas"	"colza"	"peu développés. Mét"	"10570-10576"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"(cuvette jaune pour"	"colza"	"colza"	"par exemple) dans l"	"10806-10811"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 8 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"12182-12190"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 9 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"14147-14155"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	": aucun seuil. Les"	"colzas"	"colza"	"supportent bien plu"	"14624-14630"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 10 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"14947-14955"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"les avec des petits"	"colzas"	"colza"	"et où des captures"	"15061-15067"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ssance régulière du"	"colza"	"colza"	"tout au long de l'a"	"15702-15707"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"larves. Les petits"	"colzas"	"colza"	"ou les colzas peu v"	"16076-16082"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"etits colzas ou les"	"colzas"	"colza"	"peu vigoureux sont"	"16090-16096"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"tes Dès la levée du"	"colza"	"colza"	", installez votre cu"	"16223-16228"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 11 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"16763-16771"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Pucerons Pour les"	"colzas"	"colza"	"de moins de 7 feuil"	"16829-16835"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colzas"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"s pucerons verts du"	"pêcher"	"pêcher"	"(Myzus persicae) pe"	"16939-16945"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pechers, skos-prefLabel=pêcher, form=pêcher"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"sous une feuille de"	"colza"	"colza"	"Les auxiliaires son"	"17367-17372"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 12 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"17657-17665"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"NOVEMBRE 2018 L in"	"oléagineux"	"oléagineux"	"So mm air e Rédacte"	"17697-17707"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oleagineux, skos-prefLabel=oléagineux, form=oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"es Inovia Le réseau"	"lin oléagineux"	"lin oléagineux"	"Nord-Ouest est comp"	"17995-18009"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, skos-prefLabel=lin oléagineux, form=lin oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"es Inovia Le réseau"	"lin"	"lin"	"oléagineux Nord-Oue"	"17995-17998"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"novia Le réseau lin"	"oléagineux"	"oléagineux"	"Nord-Ouest est comp"	"17999-18009"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oleagineux, skos-prefLabel=oléagineux, form=oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"les de référence en"	"lin oléagineux d'hiver"	"lin oléagineux d'hiver"	"pour la campagne 20"	"18074-18096"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, skos-prefLabel=lin oléagineux d'hiver, form=lin oléagineux d'hiver"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"les de référence en"	"lin oléagineux"	"lin oléagineux"	"d'hiver pour la cam"	"18074-18088"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, skos-prefLabel=lin oléagineux, form=lin oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"les de référence en"	"lin"	"lin"	"oléagineux d'hiver"	"18074-18077"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"de référence en lin"	"oléagineux"	"oléagineux"	"d'hiver pour la cam"	"18078-18088"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oleagineux, skos-prefLabel=oléagineux, form=oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"logique et état des"	"cultures"	"Culture"	"Les semis se sont d"	"18305-18313"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"mis. 5 parcelles de"	"lin oléagineux d'hiver"	"lin oléagineux d'hiver"	"ont fait l'objet d'"	"18575-18597"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/lins_oleagineux_hiver, skos-prefLabel=lin oléagineux d'hiver, form=lin oléagineux d'hiver"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"mis. 5 parcelles de"	"lin oléagineux"	"lin oléagineux"	"d'hiver ont fait l'"	"18575-18589"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins_oleagineux, skos-prefLabel=lin oléagineux, form=lin oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"mis. 5 parcelles de"	"lin"	"lin"	"oléagineux d'hiver"	"18575-18578"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"5 parcelles de lin"	"oléagineux"	"oléagineux"	"d'hiver ont fait l'"	"18579-18589"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Oleagineux, skos-prefLabel=oléagineux, form=oléagineux"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"aible en altise sur"	"lin"	"lin"	"d'hiver. Aucun dégâ"	"19328-19331"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ables à l'altise du"	"lin"	"lin"	". Le risque est faib"	"19466-19469"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"illement à 5-6cm du"	"lin"	"lin"	"). Analyse du risque"	"19683-19686"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lins, skos-prefLabel=lin, form=lin"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Page 13 BSV GRANDES"	"CULTURES"	"Culture"	"- N°34 DU 6 NOVEMBR"	"20205-20213"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=CULTURES"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"aux déprédateurs du"	"Tournesol"	"tournesol"	"; projet Chambres d"	"20336-20345"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=Tournesol"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"griculteurs pour la"	"culture"	"Culture"	"du tournesol a été"	"20475-20482"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=culture"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"pour la culture du"	"tournesol"	"tournesol"	"a été créé afin de"	"20486-20495"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"maforms.org/enquete-"	"tournesol"	"tournesol"	"-degats-doiseaux-153"	"20709-20718"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"21731-21739"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"ce progressivement."	"Stade phénologique"	"stade de développement"	"et état des culture"	"1866-1884"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stade phénologique"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"Sarthe et 5 Vendée"	"Stade phénologique"	"stade de développement"	"et état des culture"	"8585-8603"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stade phénologique"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"et 8 mm, selon leur"	"stade de développement"	"stade de développement"	". Elles sont de coul"	"13558-13580"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=stade de développement"
"20181106_bsv_grandes_cultures_34_cle08159b"	"html"	"n Pays de la Loire."	"Stade phénologique"	"stade de développement"	"et état des culture"	"18274-18292"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stade phénologique"
