"bsv"	"html tags"	"segment (type)"	"segment (form)"	"fcu concepts"	"bioagressors"	"deseases"	"stages"	"context before"	"context after"	"location"	"features"
"20190227_BSV_grandes_cultures_Auvergne_N02_cle0189db"	"SMALL
P
SMALL
P
SMALL
P
BR
BR
SMALL
P
SMALL
P"	"FINANCEMENT"	"Pour en savoir plus, EcophytoPIC, le portail de la protection intégrée : http://grandes-cultures.ecophytopic.fr/grandes-cultures
Publication hebdomadaire. Toute reproduction même partielle est soumise à autorisation
Directeur de publication : Gilbert GUIGNAND, Président de la Chambre Régionale d'Agriculture Auvergne-Rhône-AlpesCoordonnées du référent : François Roudillon (CA03) froudillon@allier.chambagri.fr, 04 70 48 42 42À partir d'observations réalisées par : des coopératives et négoces agricoles, des instituts techniques, des Chambres d'Agriculture de la région Auvergne-Rhône-Alpes, des lycées agricoles et avec la participation des agriculteurs.
Ce BSV est produit à partir d'observations ponctuelles. Il donne une tendance de la situation sanitaire régionale, celle-ci ne peut pas être transmise telle quelle à la parcelle. La Chambre régionale dégage toute responsabilité quant aux décisions prises par les agriculteurs concernant la protection de leurs cultures.
Action pilotée par les ministères chargés de l'agriculture et de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	""	""	""	""	"Nulle"	"BSV n°02, Grandes C"	"4233-5465"	"type=FINANCEMENT, form=Pour en savoir plus, EcophytoPIC, le portail de la protection intégrée : http://grandes-cultures.ecophytopic.fr/grandes-cultures
Publication hebdomadaire. Toute reproduction même partielle est soumise à autorisation
Directeur de publication : Gilbert GUIGNAND, Président de la Chambre Régionale d'Agriculture Auvergne-Rhône-AlpesCoordonnées du référent : François Roudillon (CA03) froudillon@allier.chambagri.fr, 04 70 48 42 42À partir d'observations réalisées par : des coopératives et négoces agricoles, des instituts techniques, des Chambres d'Agriculture de la région Auvergne-Rhône-Alpes, des lycées agricoles et avec la participation des agriculteurs.
Ce BSV est produit à partir d'observations ponctuelles. Il donne une tendance de la situation sanitaire régionale, celle-ci ne peut pas être transmise telle quelle à la parcelle. La Chambre régionale dégage toute responsabilité quant aux décisions prises par les agriculteurs concernant la protection de leurs cultures.
Action pilotée par les ministères chargés de l'agriculture et de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"20190228_BSV_grandes_cultures_Rhone-Alpes_N_02_cle46d5a8"	"H2
H3
P
P
SMALL
P"	"A RETENIR"	"À retenir cette semaine
 Colza
Evolution rapide des stades de développement. La montaison a débuté sur plus de la moitié des parcelles du réseau.
Les captures de charançons de la tige du colza restent conséquentes pour la deuxième semaine consécutive. Les parcelles sont majoritairement entrées en phase de sensibilité. Le risque est donc élevé.
Crédit photo : Réseau des Chambres d'Agriculture"	"colza,
colza"	"charançons"	""	""	"19 Grandes cultures"	"BSV n°02, Grande Cu"	"140-534"	"type=A RETENIR, form=À retenir cette semaine
 Colza
Evolution rapide des stades de développement. La montaison a débuté sur plus de la moitié des parcelles du réseau.
Les captures de charançons de la tige du colza restent conséquentes pour la deuxième semaine consécutive. Les parcelles sont majoritairement entrées en phase de sensibilité. Le risque est donc élevé.
Crédit photo : Réseau des Chambres d'Agriculture"
"20190228_BSV_grandes_cultures_Rhone-Alpes_N_02_cle46d5a8"	"H2
P
H2
H3"	"STADES"	"Stades
Les stades du colza ont progressé très rapidement cette semaine avec une montaison engagée sur 55% des parcelles du réseau contre 6% la semaine dernière. La parcelle la plus avancée est au stade D1 (BBCH50) c'est-à-dire avec les boutons floraux accolés cachés par les feuilles terminales.
Ravageurs
Charançon de la tige du colza"	"colza,
colza"	"Charançon"	""	""	"surveillance colza."	"Période de risque :"	"743-1078"	"type=STADES, form=Stades
Les stades du colza ont progressé très rapidement cette semaine avec une montaison engagée sur 55% des parcelles du réseau contre 6% la semaine dernière. La parcelle la plus avancée est au stade D1 (BBCH50) c'est-à-dire avec les boutons floraux accolés cachés par les feuilles terminales.
Ravageurs
Charançon de la tige du colza"
"20190228_BSV_grandes_cultures_Rhone-Alpes_N_02_cle46d5a8"	"SMALL
P
SMALL
P
SMALL
P
BR
SMALL
P
SMALL
P
SMALL
P"	"FINANCEMENT"	"Pour en savoir plus, EcophytoPIC, le portail de la protection intégrée : http://grandes-cultures.ecophytopic.fr/grandes-cultures
Publication hebdomadaire. Toute reproduction même partielle est soumise à autorisation
Directeur de publication : Gilbert GUIGNAND, Président de la Chambre Régionale d'Agriculture Auvergne-Rhône-AlpesCoordonnées du référent : Cécile Bois (CRA AURA) cecile.bois@aura.chambagri.fr, 04 73 28 78 34.
À partir d'observations réalisées par : des coopératives et négoces agricoles, des instituts techniques, des Chambres d'Agriculture de la région Auvergne-Rhône-Alpes, des syndicats de producteurs et avec la participation des agriculteurs.
Ce BSV est produit à partir d'observations ponctuelles. Il donne une tendance de la situation sanitaire régionale, celle-ci ne peut pas être transmise telle quelle à la parcelle. La Chambre régionale dégage toute responsabilité quant aux décisions prises par les agriculteurs concernant la protection de leurs cultures.
Action pilotée par les ministères chargés de l'agriculture et de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."	"sylviculture"	""	""	""	"itoire rhônalpin 4"	"BSV n°02, Grandes C"	"4118-5356"	"type=FINANCEMENT, form=Pour en savoir plus, EcophytoPIC, le portail de la protection intégrée : http://grandes-cultures.ecophytopic.fr/grandes-cultures
Publication hebdomadaire. Toute reproduction même partielle est soumise à autorisation
Directeur de publication : Gilbert GUIGNAND, Président de la Chambre Régionale d'Agriculture Auvergne-Rhône-AlpesCoordonnées du référent : Cécile Bois (CRA AURA) cecile.bois@aura.chambagri.fr, 04 73 28 78 34.
À partir d'observations réalisées par : des coopératives et négoces agricoles, des instituts techniques, des Chambres d'Agriculture de la région Auvergne-Rhône-Alpes, des syndicats de producteurs et avec la participation des agriculteurs.
Ce BSV est produit à partir d'observations ponctuelles. Il donne une tendance de la situation sanitaire régionale, celle-ci ne peut pas être transmise telle quelle à la parcelle. La Chambre régionale dégage toute responsabilité quant aux décisions prises par les agriculteurs concernant la protection de leurs cultures.
Action pilotée par les ministères chargés de l'agriculture et de l'environnement, avec l'appui financier de l'Agence Française pour la Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du plan Ecophyto."
"20190320_LOR_BSV_Grandes_Cultures_cle83816d"	"SMALL
P"	"FINANCEMENT"	"Action pilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'Environnement, avec l'appui financier de l'Agence Française de Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du Plan ÉCOPHYTO II."	""	""	""	""	"uitement-a-nos-bsv/"	"BSV n°04 P."	"12555-12824"	"type=FINANCEMENT, form=Action pilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'Environnement, avec l'appui financier de l'Agence Française de Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du Plan ÉCOPHYTO II."
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"H2
P
H2
P"	"RISQUE"	"a. Observations
La rhynchosporiose est signalée sur 2 parcelles, mais les symptômes se limitent à quelques taches cantonnées sur les F3 actuelles.
b. Analyse de risque
Les précipitations de cette nuit sont favorables à la maladie. De nouvelles taches devraient apparaitre prochainement. La situation a peu évolué depuis la semaine dernière car l'intensité des attaques reste limitée. Le risque est assez faible."	""	""	"rhynchosporiose"	""	". 3 Rhynchosporiose"	"4 Oïdium a. Observa"	"5593-6004"	"type=RISQUE, form=a. Observations
La rhynchosporiose est signalée sur 2 parcelles, mais les symptômes se limitent à quelques taches cantonnées sur les F3 actuelles.
b. Analyse de risque
Les précipitations de cette nuit sont favorables à la maladie. De nouvelles taches devraient apparaitre prochainement. La situation a peu évolué depuis la semaine dernière car l'intensité des attaques reste limitée. Le risque est assez faible."
"20190417_ALS_BSV_Grandes_Cultures_cle8c93cf"	"SMALL
P"	"FINANCEMENT"	"Action pilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'Environnement, avec l'appui financier de l'Agence Française de Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du Plan ÉCOPHYTO II."	""	""	""	""	"uitement-a-nos-bsv/"	"BSV n°08 P.8"	"10558-10827"	"type=FINANCEMENT, form=Action pilotée par le ministère chargé de l'Agriculture et le ministère chargé de l'Environnement, avec l'appui financier de l'Agence Française de Biodiversité, par les crédits issus de la redevance pour pollutions diffuses attribués au financement du Plan ÉCOPHYTO II."
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"H3
P"	"RISQUE"	"a. Observations
6 parcelles signalent des symptômes de piétin verse, allant de 1 à 30% de tiges touchées."	""	""	"piétin"	""	""". 2 | Piétin verse"	"b. Seuil indicatif"	"1449-1554"	"type=RISQUE, form=a. Observations
6 parcelles signalent des symptômes de piétin verse, allant de 1 à 30% de tiges touchées."
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"H3
P
H3
P
BR
H3
P"	"RISQUE"	"| Oïdium a. Observations
3 parcelles signalent des symptômes sur les f3 (10% de feuilles touchées).
b. Seuil indicatif de risque
Variétés sensibles : plus de 20% de l'une des 3 dernières feuilles couvertes à plus de 5% de la surface des feuilles par un feutrage blanc.Autres variétés : plus de 50% de l'une des 3 dernières feuilles couvertes à plus de 5% de la surface des feuilles par un feutrage blanc.
c. Analyse de risque
Le risque reste faible. Maintenir la surveillance, notamment avec le retour d'une météo plus clémente."	""	"Oïdium"	"Oïdium"	""	"tiges touchées). 3"	"BSV n°09 P.2 4 | S"	"2116-2644"	"type=RISQUE, form=| Oïdium a. Observations
3 parcelles signalent des symptômes sur les f3 (10% de feuilles touchées).
b. Seuil indicatif de risque
Variétés sensibles : plus de 20% de l'une des 3 dernières feuilles couvertes à plus de 5% de la surface des feuilles par un feutrage blanc.Autres variétés : plus de 50% de l'une des 3 dernières feuilles couvertes à plus de 5% de la surface des feuilles par un feutrage blanc.
c. Analyse de risque
Le risque reste faible. Maintenir la surveillance, notamment avec le retour d'une météo plus clémente."
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"H3
BR"	"RISQUE"	"| Septoriose a. Observations
L'analyse de risque porte sur les 15 parcelles ayant atteint le stade 2 Nœuds. Sur les 3 parcelles avec variétés moyennement sensibles renseignées [note de 5.5], 20% et 50% de f3 sont touchées"	""	""	""	""	"te. BSV n°09 P.2 4"	"[respectivement Rubi"	"2661-2882"	"type=RISQUE, form=| Septoriose a. Observations
L'analyse de risque porte sur les 15 parcelles ayant atteint le stade 2 Nœuds. Sur les 3 parcelles avec variétés moyennement sensibles renseignées [note de 5.5], 20% et 50% de f3 sont touchées"
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"H3
P
H3
P"	"RISQUE"	"a. Observations
La rhynchosporiose est bien présente au sein du réseau : 26 parcelles sont touchées sur les f3, avec en moyenne 47% de feuilles touchées. 10 parcelles sont également touchées sur les f2, avec 14% de feuilles touchées en moyenne. 1 parcelle indique des symptômes sur f1, avec 10% de feuilles touchées.
b. Analyse de risque
Les conditions climatiques ont été favorables au développement de la rhynchosporiose ces derniers jours. Le retour de conditions clémentes pourrait ralentir la progression de la maladie. Suivre l'évolution des symptômes dans les parcelles."	""	""	"rhynchosporiose,
rhynchosporiose"	""	"2 | Rhynchosporiose"	"3 | Autres maladies"	"6415-6992"	"type=RISQUE, form=a. Observations
La rhynchosporiose est bien présente au sein du réseau : 26 parcelles sont touchées sur les f3, avec en moyenne 47% de feuilles touchées. 10 parcelles sont également touchées sur les f2, avec 14% de feuilles touchées en moyenne. 1 parcelle indique des symptômes sur f1, avec 10% de feuilles touchées.
b. Analyse de risque
Les conditions climatiques ont été favorables au développement de la rhynchosporiose ces derniers jours. Le retour de conditions clémentes pourrait ralentir la progression de la maladie. Suivre l'évolution des symptômes dans les parcelles."
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"H3
P"	"RISQUE"	"a. Observations
Les méligèthes sont toujours présents sur l'ensemble des parcelles observées. Leur nombre continue à diminuer sur les plantes avec 2.7 individus par plante. Même tendance pour le pourcentage de plantes concernées avec 49%."	""	""	""	""	"e. 2 | Le méligèthe"	"Attaque d'un méligè"	"8690-8928"	"type=RISQUE, form=a. Observations
Les méligèthes sont toujours présents sur l'ensemble des parcelles observées. Leur nombre continue à diminuer sur les plantes avec 2.7 individus par plante. Même tendance pour le pourcentage de plantes concernées avec 49%."
"20190417_CHA_BSV_Grandes_Cultures_cle8333d7"	"H3
P
H3
P
BR
BR
BR
BR
BR
P
P
P"	"RISQUE"	"a. Observations
Au sein du réseau, la floraison est bien engagée. Les premières chutes de pétales sont observées dans les parcelles les plus précoces (stade G1). Il faut environ 100°C base 0 pour passer du stade F1 à G1 (en général 6 à 12 jours).
b. Seuil indicatif de risque
Il n'existe pas de seuil de risque pour le sclérotinia du colza étant donné que la protection contre cette maladie ne peut être que préventive. Le risque sclérotinia Symptômes de de l'année peut être évalué selon : sclérotinia sur colza(Terres inovia)- les indicateurs de pétales contaminés comme le Kit pétales ;- le nombre de cultures sensibles au sclérotinia dans la rotation (colza, tournesol, pois ) ;- les conditions climatiques humides favorables à la germination des sclérotes ;- les attaques recensées les années antérieures sur la parcelle.
Ensuite le climat durant toute la floraison favorisera ou non l'expression de la maladie (humidité et température moyenne journalière supérieure à 10°C).
Résultats des kits pétales : Seul 1 seul résultat a été réalisé pour le moment près d'ARNICOURT (08). Le kit présente 20% de fleurs contaminées.
Prophylaxie et lutte biologique : afin de limiter le risque sclérotinia, il est recommandé d'espacer le retour des cultures sensibles à la maladie. En cas de contamination du colza, l'application d'un produit de biocontrôle sur les pailles et chaumes permet de faire diminuer l'inoculum de la parcelle."	"colza,
colza,
tournesol,
pois,
colza,
céréale à paille"	"sclérotinia,
sclérotinia,
sclérotinia,
sclérotinia,
sclérotinia"	""	"stade principal BBCH 0"	"3 | Le sclérotinia"	"BSV n°09 P.7 PRO P"	"11193-12621"	"type=RISQUE, form=a. Observations
Au sein du réseau, la floraison est bien engagée. Les premières chutes de pétales sont observées dans les parcelles les plus précoces (stade G1). Il faut environ 100°C base 0 pour passer du stade F1 à G1 (en général 6 à 12 jours).
b. Seuil indicatif de risque
Il n'existe pas de seuil de risque pour le sclérotinia du colza étant donné que la protection contre cette maladie ne peut être que préventive. Le risque sclérotinia Symptômes de de l'année peut être évalué selon : sclérotinia sur colza(Terres inovia)- les indicateurs de pétales contaminés comme le Kit pétales ;- le nombre de cultures sensibles au sclérotinia dans la rotation (colza, tournesol, pois ) ;- les conditions climatiques humides favorables à la germination des sclérotes ;- les attaques recensées les années antérieures sur la parcelle.
Ensuite le climat durant toute la floraison favorisera ou non l'expression de la maladie (humidité et température moyenne journalière supérieure à 10°C).
Résultats des kits pétales : Seul 1 seul résultat a été réalisé pour le moment près d'ARNICOURT (08). Le kit présente 20% de fleurs contaminées.
Prophylaxie et lutte biologique : afin de limiter le risque sclérotinia, il est recommandé d'espacer le retour des cultures sensibles à la maladie. En cas de contamination du colza, l'application d'un produit de biocontrôle sur les pailles et chaumes permet de faire diminuer l'inoculum de la parcelle."
