"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"e ces parcelles. La"	"rouille"	"jaune est présente"	"466-473"	"type=DESEASE, form=rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"ut être atteint. La"	"rouille"	"naine est également"	"768-775"	"type=DESEASE, form=rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"r orge, la pression"	"rhynchosporiose"	"est forte, avec des"	"907-922"	"type=DESEASE, form=rhynchosporiose"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"eint. Des symptômes"	"d'helminthosporiose"	"sont également déte"	"1069-1088"	"type=DESEASE, form=d'helminthosporiose"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"ations sur céréales"	"Oïdium"	"Sur les 44 parcelle"	"3116-3122"	"type=DESEASE, form=Oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"ntent des symptômes"	"d'oïdium"	"sur feuilles, avec"	"3220-3228"	"type=DESEASE, form=d'oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"de nuisibilité : Si"	"l'oïdium"	"est présent uniquem"	"3514-3522"	"type=DESEASE, form=l'oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"lité est faible. Si"	"l'oïdium"	"est présent sur les"	"3608-3616"	"type=DESEASE, form=l'oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"ller l'évolution de"	"l'oïdium"	".× Sur variétés sens"	"3926-3934"	"type=DESEASE, form=l'oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"atteint. Symptômes"	"d'oïdium"	"sur feuille de jeun"	"4327-4335"	"type=DESEASE, form=d'oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"uchées. Duvet blanc"	"d'oïdium"	"sur feuille de blé"	"4689-4697"	"type=DESEASE, form=d'oïdium"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"n°19-19. 9 mai 2019"	"Rouille"	"jaune 3 parcelles d"	"5453-5460"	"type=DESEASE, form=Rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"ntent des foyers de"	"rouille"	"jaune, avec jusqu'à"	"5534-5541"	"type=DESEASE, form=rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"de foyers actifs de"	"rouille"	"jaune(pustules pulv"	"5980-5987"	"type=DESEASE, form=rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"pustules. Foyer de"	"rouille"	"jaune observé le 18"	"6309-6316"	"type=DESEASE, form=rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"t pluvieux favorise"	"rouilles"	". également le dével"	"7346-7354"	"type=DESEASE, form=rouilles"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"Institut du végétal"	"Helminthosporiose"	"6 des 36 parcelles"	"9952-9969"	"type=DESEASE, form=Helminthosporiose"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"s variétés d'orge à"	"l'helminthosporiose"	": Situations à risq"	"11695-11714"	"type=DESEASE, form=l'helminthosporiose"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"ntes au champignon."	"Rhynchosporiose"	"12 des 16 parcelles"	"11954-11969"	"type=DESEASE, form=Rhynchosporiose"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"lante est sensible."	"Rouille"	"naine 2 des 14 parc"	"13990-13997"	"type=DESEASE, form=Rouille"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"nt des symptômes de"	"piétin"	"verse, avec jusqu'à"	"15839-15845"	"type=DESEASE, form=piétin"
"BSV_19-19_cereales_Normandie_2019_cle8dba8a"	"t état de dégâts de"	"rhizoctone"	", avec jusqu'à 10% d"	"16036-16046"	"type=DESEASE, form=rhizoctone"
"BSV_Betterave_n19_cle0c8c47"	"nt des symptômes de"	"rouille"	"(% de feuilles atte"	"626-633"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"nt des symptômes de"	"rouille"	"(% de feuilles atte"	"832-839"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"ntent des symptômes"	"d'oïdium"	"(% de feuilles atte"	"1005-1013"	"type=DESEASE, form=d'oïdium"
"BSV_Betterave_n19_cle0c8c47"	"nt des symptômes de"	"rouille"	"(% de feuilles atte"	"1131-1138"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"ntent des symptômes"	"d'oïdium"	"(% de feuilles atte"	"1304-1312"	"type=DESEASE, form=d'oïdium"
"BSV_Betterave_n19_cle0c8c47"	"ies, en particulier"	"l'oïdium"	"et la rouille ainsi"	"2029-2037"	"type=DESEASE, form=l'oïdium"
"BSV_Betterave_n19_cle0c8c47"	"lier l'oïdium et la"	"rouille"	"ainsi que la cercop"	"2044-2051"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"e qui se compose de"	"rouille"	", cercosporiose et o"	"2286-2293"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"e, cercosporiose et"	"oïdium"	". Dans le Vexin, l'é"	"2312-2318"	"type=DESEASE, form=oïdium"
"BSV_Betterave_n19_cle0c8c47"	"le seuil T2 pour la"	"rouille"	"est atteint sur une"	"2689-2696"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"Maladies observées"	"Oïdium"	"/ rouille Date de r"	"3544-3550"	"type=DESEASE, form=Oïdium"
"BSV_Betterave_n19_cle0c8c47"	"observées Oïdium /"	"rouille"	"Date de récolte pré"	"3553-3560"	"type=DESEASE, form=rouille"
"BSV_Betterave_n19_cle0c8c47"	"ampignons. Maladies"	"Oïdium"	"Rouille T1 T2 Début"	"4157-4163"	"type=DESEASE, form=Oïdium"
"BSV_Betterave_n19_cle0c8c47"	"ns. Maladies Oïdium"	"Rouille"	"T1 T2 Début de la p"	"4164-4171"	"type=DESEASE, form=Rouille"
"BSV_Betterave_n19_cle0c8c47"	"on après la mi-août"	"Oïdium"	"30 % Pas de T2 Roui"	"4322-4328"	"type=DESEASE, form=Oïdium"
"BSV_Betterave_n19_cle0c8c47"	"dium 30 % Pas de T2"	"Rouille"	"40 % Pas de T2 Cerc"	"4344-4351"	"type=DESEASE, form=Rouille"
"BSV_Betterave_n19_cle0c8c47"	"dies du feuillage :"	"Oïdium"	": mycélium grisâtre"	"4460-4466"	"type=DESEASE, form=Oïdium"
"BSV_Betterave_n19_cle0c8c47"	"tre poudreux. blanc"	"Rouille"	": pustules poudreus"	"4503-4510"	"type=DESEASE, form=Rouille"
"BSV_Colza_no01-20fev_cle091791"	"e avant la vague de"	"froid"	"tardive de fin fév."	"476-481"	"type=DESEASE, form=froid"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"s fongiques : de la"	"rouille"	"jaune est observée"	"677-684"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"sensibles. Présence"	"d'oïdium"	"en Camargue et dans"	"807-815"	"type=DESEASE, form=d'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"ment les pucerons."	"Rouille"	"jaune (Puccinia str"	"3541-3548"	"type=DESEASE, form=Rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"striiformis) De la"	"rouille"	"jaune a été observé"	"3584-3591"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"ption des dégâts de"	"rouille"	": Apparition de fin"	"3862-3869"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"e. Les symptômes de"	"rouille"	"jaune apparaissent"	"4063-4070"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"ue : la présence de"	"rouille"	"jaune a été observé"	"4388-4395"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"s où la présence de"	"rouille"	"a déjà été signalée"	"4699-4706"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"vigilants"	"Oïdium"	"(Blumeria graminis)"	"4851-4857"	"type=DESEASE, form=Oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"ia graminis) De"	"l'oïdium"	"continue à se dével"	"4885-4893"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"aine de la Durance."	"L'oïdium"	"a dans ces trois zo"	"5044-5052"	"type=DESEASE, form=L'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"e Lambesc. Pustules"	"d'oïdium"	".- Photo Arvalis BUL"	"5226-5234"	"type=DESEASE, form=d'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"sur 4 Notation de"	"l'oïdium"	"(note sur 10) au co"	"5371-5379"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"emps sur la F3 Note"	"oïdium"	"4,5 4"	"5427-5433"	"type=DESEASE, form=oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"antes atteintes par"	"l'oïdium"	"au cours du temps ("	"5741-5749"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"sur F3) Notation de"	"l'oïdium"	"(note sur 10) au co"	"5799-5807"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"sur la F2 2,5 Note"	"oïdium"	"2"	"5859-5865"	"type=DESEASE, form=oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"antes atteintes par"	"l'oïdium"	"au cours du temps ("	"6121-6129"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N03_18042019_cle479bcc"	"isque : la présence"	"d'oïdium"	"a commencé à être o"	"6579-6587"	"type=DESEASE, form=d'oïdium"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"s fongiques : de la"	"rouille"	"jaune est observée"	"692-699"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"lée du Rhône. De la"	"rouille"	"brune est également"	"860-867"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"à épiaison (Z57)."	"Rouille"	"jaune (Puccinia str"	"1899-1906"	"type=DESEASE, form=Rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	") Cette semaine, la"	"rouille"	"jaune a été observé"	"1954-1961"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"emières pustules de"	"rouille"	"jaune ont été vues"	"2038-2045"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"nalé la présence de"	"rouille"	"jaune dans le secte"	"2150-2157"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"ption des dégâts de"	"rouille"	"jaune : Apparition"	"2243-2250"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"e. Les symptômes de"	"rouille"	"jaune apparaissent"	"2450-2457"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"ais l'apparition de"	"rouille"	"jaune semble indiqu"	"3291-3298"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"r les parcelles. La"	"rouille"	"jaune, tout comme l"	"3444-3451"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"aune, tout comme la"	"rouille"	"brune, sont des mal"	"3473-3480"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"sud de la France."	"Oïdium"	"(Blumeria graminis)"	"3567-3573"	"type=DESEASE, form=Oïdium"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"umeria graminis) De"	"l'oïdium"	"continue à se dével"	"3597-3605"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"rtiellement lessivé"	"l'oïdium"	", mais pas complétem"	"3843-3851"	"type=DESEASE, form=l'oïdium"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"te va de 0 (absence"	"d'Oïdium"	") à 10 (toutes les f"	"4127-4135"	"type=DESEASE, form=d'Oïdium"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"isque : la présence"	"d'oïdium"	"a commencé à être o"	"4916-4924"	"type=DESEASE, form=d'oïdium"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"les est nécessaire."	"Rouille"	"Brune (Puccinia rec"	"5245-5252"	"type=DESEASE, form=Rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"ia recondita) De la"	"rouille"	"brune a été observé"	"5286-5293"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"le concernée. De la"	"rouille"	"brune est signalée"	"5429-5436"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"as. Des pustules de"	"rouille"	"brune ont également"	"5595-5602"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"ne, des pustules de"	"rouille"	"ont été observées s"	"5733-5740"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"oins une pustule de"	"rouille"	". Description des dé"	"5876-5883"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"ption des dégâts de"	"rouille"	"brune : A l'échelle"	"5911-5918"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"gure 1 : Pustule de"	"rouille"	"brune Période de ri"	"6317-6324"	"type=DESEASE, form=rouille"
"BSV_GC_ARCMED_N04_30042019_cle47541c"	"ue : la présence de"	"rouille"	"brune est signalée"	"6600-6607"	"type=DESEASE, form=rouille"
"BSV_GC_NA_Limousin_02_20190305_cle077475"	"redressement (29)."	"Piétin"	"-verse : risque à év"	"1815-1821"	"type=DESEASE, form=Piétin"
"BSV_GC_NA_Limousin_02_20190305_cle077475"	". Désiré - FDGDON64"	"Piétin"	"verse (Blé et triti"	"7511-7517"	"type=DESEASE, form=Piétin"
"BSV_GC_NA_Limousin_02_20190305_cle077475"	"stimation du risque"	"piétin"	"-verse est largement"	"7566-7572"	"type=DESEASE, form=piétin"
"BSV_GC_NA_Limousin_02_20190305_cle077475"	"présentée plus bas."	"Piétin"	"-verse Crédit Photo"	"8035-8041"	"type=DESEASE, form=Piétin"
"BSV_GC_NA_Limousin_02_20190305_cle077475"	"iété ayant une note"	"piétin"	"-verse égale ou supé"	"8301-8307"	"type=DESEASE, form=piétin"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"le à cette maladie."	"Oïdium"	"(Triticale - Blé) :"	"1940-1946"	"type=DESEASE, form=Oïdium"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"variétés sensibles."	"Rouille"	"jaune (Triticale -"	"2001-2008"	"type=DESEASE, form=Rouille"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	": vigilance accrue."	"Fusariose"	"des épis (Blé et tr"	"2093-2102"	"type=DESEASE, form=Fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"ntes. Les sols sont"	"froids"	"et humides cela peu"	"4180-4186"	"type=DESEASE, form=froids"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"es : L'imbibition à"	"froid"	"peut causer un domm"	"4248-4253"	"type=DESEASE, form=froid"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"ommage physique. Un"	"froid"	"prolongé retarde la"	"4290-4295"	"type=DESEASE, form=froid"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"Baromètre Maladies."	"Oïdium"	"(fiche technique) O"	"10979-10985"	"type=DESEASE, form=Oïdium"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"étales vis-à-vis de"	"l'oïdium"	"du blé. Evaluation"	"11584-11592"	"type=DESEASE, form=l'oïdium"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"les et/ou les épis."	"Rouille"	"jaune (fiche techni"	"11809-11816"	"type=DESEASE, form=Rouille"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"tées plus robustes."	"Rouille"	"jaunePhoto : V. Lac"	"12662-12669"	"type=DESEASE, form=Rouille"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"s alternatives : La"	"rouille"	"jaune est une malad"	"12839-12846"	"type=DESEASE, form=rouille"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"ors contournement)."	"Fusariose"	"des épis (Fiche tec"	"13054-13063"	"type=DESEASE, form=Fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"loraison. Le risque"	"fusariose"	"(F. roseum) est lar"	"13218-13227"	"type=DESEASE, form=fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"les vis-à-vis de la"	"fusariose"	"pour le blé tendre"	"13649-13658"	"type=DESEASE, form=fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"1 et 2 : Le risque"	"fusariose"	"est minimum et prés"	"13941-13950"	"type=DESEASE, form=fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"fique vis-à-vis des"	"fusarioses"	"quelles que soient"	"14098-14108"	"type=DESEASE, form=fusarioses"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"spécifiquement les"	"fusarioses"	"en cas de climat hu"	"14264-14274"	"type=DESEASE, form=fusarioses"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"fique vis-à-vis des"	"fusarioses"	", sauf si le climat"	"14698-14708"	"type=DESEASE, form=fusarioses"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"é peu sensible à la"	"fusariose"	". Gérer systématique"	"15205-15214"	"type=DESEASE, form=fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"en compte le risque"	"fusarioses"	"avec un traitement"	"15575-15585"	"type=DESEASE, form=fusarioses"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"ations où le risque"	"fusariose"	"est important sont"	"15793-15802"	"type=DESEASE, form=fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"es résistantes à la"	"fusariose"	"(note supérieure ou"	"15859-15868"	"type=DESEASE, form=fusariose"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"tion cette semaine."	"Oïdium"	"(fiche technique) P"	"17143-17149"	"type=DESEASE, form=Oïdium"
"BSV_GC_NA_Limousin_13_20190521_cle0cb17e"	"doit se poursuivre."	"Fusariose"	"des épis (Fiche tec"	"17536-17545"	"type=DESEASE, form=Fusariose"
"BSV_GC_NA_Limousin_31_20191126_cle074695"	"ode pluvieuse et/ou"	"froide"	", les individus ont"	"15160-15166"	"type=DESEASE, form=froide"
"BSV_GC_n_01_du_28_aout_2018_cle098cfb"	"cuvette. Eviter les"	"piétinements"	"qui modifient le co"	"5078-5090"	"type=DESEASE, form=piétinements"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"tère explosif de la"	"rhynchosporiose"	"et de l'helminthosp"	"490-505"	"type=DESEASE, form=rhynchosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ynchosporiose et de"	"l'helminthosporiose"	"teres. Orges de pri"	"512-531"	"type=DESEASE, form=l'helminthosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"rver la présence de"	"rhynchosporiose"	"dans les orges semé"	"620-635"	"type=DESEASE, form=rhynchosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ps : Surveiller les"	"thrips"	"puis les sitones. D"	"795-801"	"type=DESEASE, form=thrips"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"les thrips puis les"	"sitones"	". Des morsures de si"	"811-818"	"type=DESEASE, form=sitones"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"es. Des morsures de"	"sitones"	"ont été signalées."	"836-843"	"type=DESEASE, form=sitones"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"lée de la Saône. Le"	"piétin"	"verse Si le piétin"	"6864-6870"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"piétin verse Si le"	"piétin"	"verse constitue bie"	"6883-6889"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"valuer le risque de"	"piétin"	"verse : la variété."	"7274-7280"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"és de blé tendre au"	"piétin"	"vers (ARVALIS / GEV"	"7646-7652"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ntaire du risque de"	"piétin"	"verse peut être réa"	"8831-8837"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"nt affectées par le"	"piétin"	"verse. En moyenne s"	"10654-10660"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"iétés tolérantes au"	"piétin"	"verse. A retenir :"	"10882-10888"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"omme la pression de"	"piétin"	"verse observée au c"	"10963-10969"	"type=DESEASE, form=piétin"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"uillage et la verse"	"L'oïdium"	"et la rouille jaune"	"11102-11110"	"type=DESEASE, form=L'oïdium"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"erse L'oïdium et la"	"rouille"	"jaune sont absents"	"11117-11124"	"type=DESEASE, form=rouille"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ément concernant la"	"rouille"	"jaune, dans le nord"	"11356-11363"	"type=DESEASE, form=rouille"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"le stade épi1 cm :"	"Oïdium"	": 0% des parcelles"	"14931-14937"	"type=DESEASE, form=Oïdium"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"MISTAR et PASSEREL."	"Rhynchosporiose"	": 24% des parcelles"	"15050-15065"	"type=DESEASE, form=Rhynchosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"VISUEL et RAFAELA."	"Helminthosporiose"	"teres : 30% des par"	"15222-15239"	"type=DESEASE, form=Helminthosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"tère explosif de la"	"rhynchosporiose"	"et de l'helminthosp"	"15570-15585"	"type=DESEASE, form=rhynchosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ynchosporiose et de"	"l'helminthosporiose"	"teres après le stad"	"15592-15611"	"type=DESEASE, form=l'helminthosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"e particulière à la"	"rhynchosporiose"	". Les variétés les p"	"17436-17451"	"type=DESEASE, form=rhynchosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"plus sensibles à la"	"rhynchosporiose"	"sont : Sébastian, E"	"17490-17505"	"type=DESEASE, form=rhynchosporiose"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"sont en cours. Les"	"thrips"	"et les sitones sont"	"19059-19065"	"type=DESEASE, form=thrips"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	". Les thrips et les"	"sitones"	"sont à surveiller."	"19073-19080"	"type=DESEASE, form=sitones"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"de de nuisibilité :"	"Thrips"	", Arvalis-Institut d"	"19135-19141"	"type=DESEASE, form=Thrips"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"e à 1 feuille 1"	"thrips"	"/ plante Observ"	"19413-19419"	"type=DESEASE, form=thrips"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"emières morsures de"	"sitones"	"sont observées. Mor"	"19474-19481"	"type=DESEASE, form=sitones"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"ervées. Morsures de"	"sitones"	"Photo Elodie JOUDEL"	"19510-19517"	"type=DESEASE, form=sitones"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"A 89 La présence de"	"thrips"	"n'a pas été signalé"	"19561-19567"	"type=DESEASE, form=thrips"
"BSV_GC_n_19_du_26_03_19_cle8bda1e"	"s basses. Dégâts de"	"sitones"	", Terres Inovia sur"	"19641-19648"	"type=DESEASE, form=sitones"
"BSV_GC_n_1_du_27_08_19_cle0c116a"	"uvette. Eviter les"	"piétinements"	"qui modifient le co"	"5770-5782"	"type=DESEASE, form=piétinements"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"nant généralisé. La"	"rouille"	"jaune est observée"	"1053-1060"	"type=DESEASE, form=rouille"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"emiers symptômes de"	"rouille"	"brune ont été obser"	"1142-1149"	"type=DESEASE, form=rouille"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"ernières années. La"	"rouille"	"jaune Des foyers de"	"5960-5967"	"type=DESEASE, form=rouille"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"jaune Des foyers de"	"rouille"	"jaune sont observés"	"5988-5995"	"type=DESEASE, form=rouille"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"es présentent de la"	"rouille"	"jaune sur des varié"	"6124-6131"	"type=DESEASE, form=rouille"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"e. Risque faible La"	"rouille"	"brune A partir du s"	"7989-7996"	"type=DESEASE, form=rouille"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"(89) d'autre part."	"L'oïdium"	"L'oïdium a été iden"	"8335-8343"	"type=DESEASE, form=L'oïdium"
"BSV_GC_n_27_du_21_05_19_cle8d148f"	"utre part. L'oïdium"	"L'oïdium"	"a été identifié dan"	"8344-8352"	"type=DESEASE, form=L'oïdium"
