"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"19bsv_jevi_20181108_cle871314"	"- FREDON Aquitaine"	"Larves"	"de pyrale du buis e"	"1895-1901"	"type=BIOAGRESSOR, $=larve, form=Larves"
"19bsv_jevi_20181108_cle871314"	"Aquitaine Larves de"	"pyrale"	"du buis et feuilles"	"1905-1911"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"19bsv_jevi_20181108_cle871314"	"certaines maladies ("	"rouille"	", pourriture blanche"	"5053-5060"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"19bsv_jevi_20181108_cle871314"	"nt tolérantes. hou"	"Piérides"	": pas de ponte ni d"	"5245-5253"	"type=BIOAGRESSOR, $=piéride, form=Piérides"
"19bsv_jevi_20181108_cle871314"	"nce de pontes et de"	"larves"	"sur leurs cultures."	"5516-5522"	"type=BIOAGRESSOR, $=larve, form=larves"
"19bsv_jevi_20181108_cle871314"	"rivilégier. M âche"	"Oïdium"	": présence ponctuel"	"5767-5773"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"19bsv_jevi_20181108_cle871314"	"et région du Lude."	"Mineuse"	": présence de piqûr"	"6511-6518"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"19bsv_jevi_20181108_cle871314"	"utrition - Ciboule"	"Teigne"	": pas de capture Ob"	"7229-7235"	"type=BIOAGRESSOR, $=teigne, form=Teigne"
"19bsv_jevi_20181108_cle871314"	"EMBRE 2018 T omate"	"Tuta absoluta"	": absence Réseau d'"	"7704-7717"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"19bsv_jevi_20181108_cle871314"	"EMBRE 2018 T omate"	"Tuta absoluta"	": absence Réseau d'"	"7704-7717"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"19bsv_jevi_20181108_cle871314"	"tre. VERGER N oyer"	"Mouche"	"du brou : détection"	"8478-8484"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"19bsv_jevi_20181108_cle871314"	"en début de vol des"	"mouches"	". A ce stade, ils pe"	"9060-9067"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"couverture du sol"	"Pucerons"	"noirs : Une légère"	"210-218"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"rveiller encore les"	"pucerons"	"cendrés Dernières o"	"412-420"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"mation des premiers"	"pucerons"	"CÉRÉALES (Pour rapp"	"567-575"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"isque élevé pour la"	"septoriose"	"pour toutes les sit"	"720-730"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	""" à "" 6 feuilles """	"Pucerons"	": Observés dans 1 p"	"869-877"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ur pois Arrivée des"	"cécidomyies"	", pucerons verts et"	"1026-1037"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ée des cécidomyies,"	"pucerons"	"verts et noirs Surv"	"1039-1047"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ignent entre rangs"""	"Pucerons"	": Présence ponctuel"	"1197-1205"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"Présence ponctuelle"	"Mildiou"	": Situation épidémi"	"1228-1235"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ventions. RAVAGEURS"	"PUCERONS"	"NOIRS Les vols de p"	"3158-3166"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"S NOIRS Les vols de"	"pucerons"	"s'intensifient depu"	"3185-3193"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"rs : la présence de"	"pucerons"	"noirs est constatée"	"3248-3256"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ence d'Aphis fabae ("	"puceron"	"noir) ainsi que que"	"3437-3444"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"La nuisibilité des"	"pucerons"	"(verts et noirs) ré"	"3566-3574"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"e lutter contre les"	"pucerons"	". Actuellement, le d"	"3921-3929"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"petites colonies de"	"pucerons"	"noirs aptères se li"	"3986-3994"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"n significative des"	"pucerons"	"est enregistrée ave"	"4223-4231"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"les populations de"	"pucerons"	"dans les betteraves"	"4572-4580"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"betteraves."	"Larve"	"de coccinelle "" s'a"	"4610-4615"	"type=BIOAGRESSOR, $=larve, form=Larve"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	""" à une colonie de"	"pucerons"	"noirs 3"	"4663-4671"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"dans les siliques."	"CHARANÇON"	"DES SILIQUES et CÉC"	"5021-5030"	"type=BIOAGRESSOR, $=charançon, form=CHARANÇON"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ÇON DES SILIQUES et"	"CÉCIDOMYIES"	"Le risque charançon"	"5047-5058"	"type=BIOAGRESSOR, $=cécidomyie, form=CÉCIDOMYIES"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"CIDOMYIES Le risque"	"charançon"	"des siliques est te"	"5069-5078"	"type=BIOAGRESSOR, $=charançon, form=charançon"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"alent des dégâts de"	"cécidomyies"	"sur siliques mais e"	"5151-5162"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"mité (1% siliques)."	"Larves"	"de cécidomyie sur s"	"5213-5219"	"type=BIOAGRESSOR, $=larve, form=Larves"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"iliques). Larves de"	"cécidomyie"	"sur silique PUCERON"	"5223-5233"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyie"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"idomyie sur silique"	"PUCERON"	"CENDRÉ 1 seule parc"	"5246-5253"	"type=BIOAGRESSOR, $=puceron, form=PUCERON"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nale la présence de"	"pucerons"	"cendrés (0,2 colonn"	"5311-5319"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"4"	"Larve"	"de coccinelle dévor"	"5650-5655"	"type=BIOAGRESSOR, $=larve, form=Larve"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"le dévorant des"	"pucerons"	"cendrés SCLÉRO"	"5687-5695"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"cerons cendrés"	"SCLÉROTINIA"	"Le risque de contam"	"5709-5720"	"type=BIOAGRESSOR, $=sclerotinia, form=SCLÉROTINIA"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ontamination par le"	"sclérotinia"	"est terminé. On sur"	"5755-5766"	"type=BIOAGRESSOR, $=sclerotinia, form=sclérotinia"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"elques symptômes de"	"sclérotinia"	"sur feuilles ont dé"	"5906-5917"	"type=BIOAGRESSOR, $=sclerotinia, form=sclérotinia"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"l'instant."	"Sclérotinia"	"sur feuille CET"	"6027-6038"	"type=BIOAGRESSOR, $=sclerotinia, form=Sclérotinia"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"CETIOM"	"Sclérotinia"	"sur tige CETIOM"	"6110-6121"	"type=BIOAGRESSOR, $=sclerotinia, form=Sclérotinia"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"AUTRES MALADIES"	"Oïdium"	"et alternaria sont"	"6162-6168"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nt encore signalés."	"PUCERON"	"VERT DU PRUNIER (Br"	"6580-6587"	"type=BIOAGRESSOR, $=puceron, form=PUCERON"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"de plantes avec des"	"pucerons"	". Aucune crispation"	"6834-6842"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"situation de risque"	"pucerons"	"avéré. La surveilla"	"7106-7114"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"qu'une présence de"	"pucerons"	"sur les plantes est"	"7196-7204"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"d'alerte. Le risque"	"pucerons"	"est à apprécier à l"	"7278-7286"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"otamment adultes ou"	"larves"	"de coccinelles, lar"	"7390-7396"	"type=BIOAGRESSOR, $=larve, form=larves"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ves de coccinelles,"	"larves"	"de chrysopes et de"	"7413-7419"	"type=BIOAGRESSOR, $=larve, form=larves"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"cinelles, larves de"	"chrysopes"	"et de syrphes, qui"	"7423-7432"	"type=BIOAGRESSOR, $=chrysopes, form=chrysopes"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"r les auxiliaires :"	"Larve"	"de coccinelle Larve"	"7733-7738"	"type=BIOAGRESSOR, $=larve, form=Larve"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"Larve de coccinelle"	"Larve"	"de chrysope 1 parce"	"7753-7758"	"type=BIOAGRESSOR, $=larve, form=Larve"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"e d'Aphis fabae. Ce"	"puceron"	"n'occasionne pas de"	"7820-7827"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"le pour la culture."	"Puceron"	"vert du prunier : a"	"7921-7928"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"verte, vert jaune."	"Larve"	"de syrphe Puceron v"	"8130-8135"	"type=BIOAGRESSOR, $=larve, form=Larve"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ne. Larve de syrphe"	"Puceron"	"vert du prunier MIL"	"8146-8153"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ron vert du prunier"	"MILDIOU"	"CETIOM Le mildiou n"	"8170-8177"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"r MILDIOU CETIOM Le"	"mildiou"	"n'est pas signalé s"	"8188-8195"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"elles du réseau. Le"	"mildiou"	"est un organisme nu"	"8246-8253"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"connaitre ?"	"Mildiou"	", face supérieure"	"8385-8392"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"upérieure"	"Mildiou"	", face inférieure"	"8420-8427"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"7 Piège à"	"limaces"	"BLÉ STADE : Gonflem"	"8559-8566"	"type=BIOAGRESSOR, $=limace, form=limaces"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"on Des symptômes de"	"rouille jaune"	"sont signalés sur 1"	"9339-9352"	"type=BIOAGRESSOR, $=rouille jaune, form=rouille jaune"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"on Des symptômes de"	"rouille jaune"	"sont signalés sur 1"	"9339-9352"	"type=BIOAGRESSOR, $=rouille jaune, form=rouille jaune"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"peu sensibles à la"	"rouille"	"jaune(Diamento, Did"	"9995-10002"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"présence élevée de"	"rouille jaune"	", continuer à survei"	"10450-10463"	"type=BIOAGRESSOR, $=rouille jaune, form=rouille jaune"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"présence élevée de"	"rouille jaune"	", continuer à survei"	"10450-10463"	"type=BIOAGRESSOR, $=rouille jaune, form=rouille jaune"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ller les parcelles."	"SEPTORIOSE"	"Situation Sur les 5"	"10503-10513"	"type=BIOAGRESSOR, $=septoriose, form=SEPTORIOSE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"peu sensibles à la"	"septoriose"	"(Allez-y, Boisseau,"	"11044-11054"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nœuds Symptômes de"	"septoriose"	"Variétés sensibles"	"11150-11160"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nt des symptômes de"	"septoriose"	". Variétés peu sensi"	"11289-11299"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nt des symptômes de"	"septoriose"	". Analyse de risque"	"11386-11396"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"lyse de risque : La"	"septoriose"	"est la maladie domi"	"11421-11431"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"es. Cette année, la"	"septoriose"	"est assez tardive s"	"11558-11568"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"on des symptômes de"	"septoriose"	"ont été rapportées,"	"12083-12093"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"d'incubation de la"	"septoriose"	", qui peut être plus"	"12452-12462"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"associée. Le risque"	"septoriose"	"est élevé pour tout"	"13134-13144"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"précipitations). 9"	"OÏDIUM"	"Situation Cette sem"	"13295-13301"	"type=BIOAGRESSOR, $=oïdium, form=OÏDIUM"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"Boregar). Symptômes"	"oïdium"	"Source : ARVALIS In"	"13872-13878"	"type=BIOAGRESSOR, $=oïdium, form=oïdium"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"e des symptômes 10"	"ROUILLE"	"BRUNE De la rouille"	"14646-14653"	"type=BIOAGRESSOR, $=rouille, form=ROUILLE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ROUILLE BRUNE De la"	"rouille"	"brune est signalée"	"14666-14673"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ntaine-sur-Ay (51)."	"FUSARIOSE"	"DES ÉPIS La majorit"	"14821-14830"	"type=BIOAGRESSOR, $=fusariose, form=FUSARIOSE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"porte d'entrée des"	"champignons"	". L'estimation du ri"	"15011-15022"	"type=BIOAGRESSOR, $=champignon, form=champignons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"e développement des"	"champignons"	": Fusarium graminea"	"15360-15371"	"type=BIOAGRESSOR, $=champignon, form=champignons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"es à floraison. 11"	"CÉCIDOMYIES"	"21 cuvettes jaunes"	"15777-15788"	"type=BIOAGRESSOR, $=cécidomyie, form=CÉCIDOMYIES"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ermis la capture de"	"cécidomyies"	". Le niveau des capt"	"15877-15888"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ompris entre 2 et 8"	"cécidomyies"	". 10 pièges à phérom"	"15977-15988"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ermis la capture de"	"cécidomyies"	". Stade de sensibili"	"16064-16075"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"le début du vol de"	"cécidomyies"	". La présence signif"	"16285-16296"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"les pour le vol des"	"cécidomyies"	". Les parcelles sont"	"16775-16786"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"eau. La présence de"	"mineuses"	"mais également de t"	"16979-16987"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ine. La présence de"	"pucerons"	"des épis est signal"	"17098-17106"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"10), avec maximum 1"	"puceron"	"pour 25 épis. Le se"	"17240-17247"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"'épis porteurs d'un"	"puceron"	") n'est donc pas att"	"17297-17304"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nt des symptômes de"	"rhynchosporiose"	"se maintient par ra"	"18348-18363"	"type=BIOAGRESSOR, $=rhynchosporiose, form=rhynchosporiose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ement sur F1. De la"	"rouille"	"naine est également"	"18543-18550"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"F1. La pression en"	"oïdium"	"est encore bien pré"	"18682-18688"	"type=BIOAGRESSOR, $=oïdium, form=oïdium"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ine. La présence de"	"mineuses"	"est également signa"	"19185-19193"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"014 à la même date."	"Pucerons"	": premieres observa"	"19890-19898"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"es observations Des"	"pucerons"	"metopolophium et si"	"19928-19936"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ns metopolophium et"	"sitobion"	"sont signalés dans"	"19954-19962"	"type=BIOAGRESSOR, $=sitobion, form=sitobion"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"(10), entre 1 et 10"	"pucerons"	"par plante. Maïs à"	"20033-20041"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"notent l'absence de"	"puceron"	". Les seuils de nuis"	"20128-20135"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"tion de l'espèce de"	"pucerons"	"et du stade du maïs"	"20195-20203"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"Les auxiliaires et"	"parasites"	"des pucerons peuven"	"20270-20279"	"type=BIOAGRESSOR, $=parasite, form=parasites"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"es et parasites des"	"pucerons"	"peuvent naturelleme"	"20284-20292"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"LE-HUTIER (51). 14"	"Pyrale"	": mise en place du"	"20428-20434"	"type=BIOAGRESSOR, $=pyrale, form=Pyrale"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"possible. 8 pièges"	"pyrales"	"ont été posés et re"	"20855-20862"	"type=BIOAGRESSOR, $=pyrale, form=pyrales"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"u début des vols de"	"pyrale"	", en complément des"	"21077-21083"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"aux. La présence de"	"taupins"	"est signalée dans 3"	"23222-23229"	"type=BIOAGRESSOR, $=taupin, form=taupins"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"notent l'absence de"	"taupins"	". La faible pluviomé"	"23353-23360"	"type=BIOAGRESSOR, $=taupin, form=taupins"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"expliquer cela. Des"	"limaces"	"sont signalées dans"	"23436-23443"	"type=BIOAGRESSOR, $=limace, form=limaces"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"S POIS DE PRINTEMPS"	"CECIDOMYIES"	"La cécidomyie du po"	"23740-23751"	"type=BIOAGRESSOR, $=cécidomyies, form=CECIDOMYIES"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"EMPS CECIDOMYIES La"	"cécidomyie"	"du pois est à surve"	"23755-23765"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyie"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"uent la présence de"	"cécidomyies"	". Cécidomyies adulte"	"23969-23980"	"type=BIOAGRESSOR, $=cécidomyie, form=cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nce de cécidomyies."	"Cécidomyies"	"adultes et larve da"	"23982-23993"	"type=BIOAGRESSOR, $=cécidomyie, form=Cécidomyies"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"idomyies adultes et"	"larve"	"dans un bouton flor"	"24005-24010"	"type=BIOAGRESSOR, $=larve, form=larve"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"er dans ce secteur."	"PUCERONS"	"VERTS Sur 16 parcel"	"25536-25544"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"pas la présence de"	"puceron"	";- 8 dans de faible"	"25615-25622"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ntités (moins de 10"	"pucerons"	"par plante) ;- 1 pa"	"25667-25675"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"nt une quinzaine de"	"pucerons"	"par plante. Stade d"	"25739-25747"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"d'observation : Les"	"pucerons"	"verts doivent être"	"25786-25794"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ompter le nombre de"	"pucerons"	"tombés sur la feuil"	"26068-26076"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"bilité : environ 30"	"pucerons"	"/tige. 18"	"26247-26255"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	": A MOUSSART-CETIOM"	"Pucerons"	"verts sur pois Ana"	"26408-26416"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"aible population de"	"pucerons"	"est observée sur po"	"26494-26502"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"VEROLE DE PRINTEMPS"	"PUCERONS"	"NOIRS 7 parcelles d"	"26724-26732"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"ent des manchons de"	"pucerons"	"noirs mais restent"	"26814-26822"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"d'observation : Les"	"pucerons"	"noirs doivent être"	"26905-26913"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"le moment quelques"	"pucerons"	"noirs sont détectés"	"27098-27106"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"S POIS DE PRINTEMPS"	"ASCOCHYTOSE"	"( ANCIENNEMENT ANTH"	"27668-27679"	"type=BIOAGRESSOR, $=ascochytose, form=ASCOCHYTOSE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"TOSE ( ANCIENNEMENT"	"ANTHRACNOSE"	") Aucune parcelle n"	"27695-27706"	"type=BIOAGRESSOR, $=anthracnose, form=ANTHRACNOSE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	": A MOUSSART-CETIOM"	"Anthracnose"	"sur pois Analyse de"	"27957-27968"	"type=BIOAGRESSOR, $=anthracnose, form=Anthracnose"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"étages supérieurs."	"MILDIOU"	"3 cas de mildiou so"	"28242-28249"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
