"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"2017_BSV_manche_10_sem21_cle8d2aee"	"action BSV n°10 du"	"24 mai 2017"	""	"Derniers jours, dan"	"38-49"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	".. 8 1 BSV n°10 du"	"24 mai 2017"	""	"POIREAU : S"	"1663-1674"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"iège/jour"	"2 mai"	""	"0,1 -"	"2670-2675"	"type=DD-MM, form=2 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"2 mai 0,"	"1
    -
  
  
    9 mai"	""	"0,2 -"	"2682-2705"	"type=DD-MM, form=1
    -
  
  
    9 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"9 mai 0,"	"2
    -
  
  
    15 mai"	""	"0,1 0"	"2712-2736"	"type=DD-MM, form=2
    -
  
  
    15 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"0,1 0"	"22 mai"	""	"0,71 0,5"	"2761-2767"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"plateforme INOKI au"	"22 mai"	""	": Date théorique de"	"3048-3054"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"e/semaine"	"2 mai"	""	"9 mai"	"3849-3854"	"type=DD-MM, form=2 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"2 mai"	"9 mai"	""	"16 mai"	"3865-3870"	"type=DD-MM, form=9 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"9 mai"	"16 mai"	""	"23 mai"	"3881-3887"	"type=DD-MM, form=16 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"16 mai"	"23 mai"	""	"2 mai"	"3898-3904"	"type=DD-MM, form=23 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"23 mai"	"2 mai"	""	"Créances"	"3915-3920"	"type=DD-MM, form=2 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"5 2,5"	"0
  
  
    12"	""	"- -"	"3998-4012"	"type=DD-MM, form=0
  
  
    12"
"2017_BSV_manche_10_sem21_cle8d2aee"	"a antiqua"	"9 mai"	""	"16 mai"	"4168-4173"	"type=DD-MM, form=9 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"9 mai"	"16 mai"	""	"23 mai"	"4184-4190"	"type=DD-MM, form=16 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"16 mai"	"23 mai"	""	"0,5 -"	"4201-4207"	"type=DD-MM, form=23 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"ndie 2 BSV n°10 du"	"24 mai 2017"	""	"Nuisibilité : Les a"	"4476-4487"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"ndie 3 BSV n°10 du"	"24 mai 2017"	""	"Modélisation Miloni"	"6647-6658"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"ion Miloni INOKI au"	"22 mai"	""	"sur semis ou planta"	"6688-6694"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"tion réalisés début"	"2017"	""	". Station"	"6734-6738"	"type=YYYY, form=2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"ndie 4 BSV n°10 du"	"24 mai 2017"	""	"Relevé des"	"8997-9008"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"e/semaine"	"9 mai
    -
    Mise"	""	"en place Mise e"	"9155-9175"	"type=DD-MM, form=9 mai
    -
    Mise"
"2017_BSV_manche_10_sem21_cle8d2aee"	"en place"	"15 mai"	""	"Mise en place"	"9213-9219"	"type=DD-MM, form=15 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"4,25"	"22 mai"	""	"1 1 2,5"	"9263-9269"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"ndie 5 BSV n°10 du"	"24 mai 2017"	""	"CHOU : Suiv"	"11295-11306"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"e/semaine"	"15 mai"	""	"0,25 0"	"12372-12378"	"type=DD-MM, form=15 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	",25 0"	"22 mai"	""	"2,5 1,5"	"12404-12410"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"e/semaine"	"9 mai"	""	"Mise en place"	"13269-13274"	"type=DD-MM, form=9 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"9 mai Mise en"	"place
    -
  
  
    15 mai"	""	"3,5 Mise en"	"13287-13315"	"type=DD-MM, form=place
    -
  
  
    15 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"en place"	"22 mai"	""	"6,5 1 L"	"13352-13358"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"ndie 6 BSV n°10 du"	"24 mai 2017"	""	"Le suivi par piégea"	"13446-13457"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_10_sem21_cle8d2aee"	"- céleri"	"2 mai"	""	"9 mai"	"14669-14674"	"type=DD-MM, form=2 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"2 mai"	"9 mai"	""	"Mise en pla"	"14685-14690"	"type=DD-MM, form=9 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"place"	"15 mai"	""	"22 mai"	"14723-14729"	"type=DD-MM, form=15 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"15 mai"	"22 mai"	""	"0,39"	"14740-14746"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"de Saire"	"22 mai"	""	"0 0,04"	"15541-15547"	"type=DD-MM, form=22 mai"
"2017_BSV_manche_10_sem21_cle8d2aee"	"lant 7 BSV n°10 du"	"24 mai 2017"	""	"Sur céleri-rave : s"	"15844-15855"	"type=DD-MM-YYYY, form=24 mai 2017"
"2017_BSV_manche_33_sem44_cle8f1de5"	"BSV n°33 du"	"31 octobre 2017"	""	"L'essentiel de la s"	"14-29"	"type=DD-MM-YYYY, form=31 octobre 2017"
"2017_BSV_manche_33_sem44_cle8f1de5"	"ité. 1 BSV n°33 du"	"31 octobre 2017"	""	"Rouille : Cette mal"	"1532-1547"	"type=DD-MM-YYYY, form=31 octobre 2017"
"2017_BSV_manche_33_sem44_cle8f1de5"	"amma 2 BSV n°33 du"	"31 octobre 2017"	""	"Puceron : Il n'a pa"	"3307-3322"	"type=DD-MM-YYYY, form=31 octobre 2017"
"2017_BSV_manche_33_sem44_cle8f1de5"	"ris. 3 BSV n°33 du"	"31 octobre 2017"	""	"Créances : Aucune c"	"4701-4716"	"type=DD-MM-YYYY, form=31 octobre 2017"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"BSV n°06"	"3 avril 2019"	""	"À RETENIR CETTE SEM"	"11-23"	"type=DD-MM-YYYY, form=3 avril 2019"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"été semées entre le"	"7 février"	""	"et le 1er mars. La"	"7144-7153"	"type=DD-MM, form=7 février"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"7 février et le 1er"	"mars"	""	". La pluviométrie du"	"7164-7168"	"type=MM, form=mars"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"iométrie du mois de"	"mars"	""	"a pu provoquer dans"	"7197-7201"	"type=MM, form=mars"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"celles observées du"	"29/03/"	""	"2019 au 02/04/2019 R"	"7989-7995"	"type=MM-YYYY, form=29/03/"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"observées du 29/03/"	"2019"	""	"au 02/04/2019 Recon"	"7995-7999"	"type=YYYY, form=2019"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"es du 29/03/2019 au"	"02/04/"	""	"2019 Reconnaître les"	"8003-8009"	"type=MM-YYYY, form=02/04/"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"29/03/2019 au 02/04/"	"2019"	""	"Reconnaître les sta"	"8009-8013"	"type=YYYY, form=2019"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"'arrêté Abeilles de"	"2003"	""	"qui règlemente les"	"8379-8383"	"type=YYYY, form=2003"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"dré a été rédigé en"	"2012"	""	"par un groupe de tr"	"10555-10559"	"type=YYYY, form=2012"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"férer au BSV n°2 du"	"06/03/"	""	"2019. Ce printemps a"	"10833-10839"	"type=MM-YYYY, form=06/03/"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"au BSV n°2 du 06/03/"	"2019"	""	". Ce printemps aura"	"10839-10843"	"type=YYYY, form=2019"
"20190403_LOR_BSV_Grandes_Cultures_cle8ff1e5"	"OT, Tél. : 03 83 96"	"85 02"	""	". Courriel : claire."	"17031-17036"	"type=DD-MM, form=85 02"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"S CEREALES A PAILLE"	"2006"	""	"Etat des lieux et r"	"96-100"	"type=YYYY, form=2006"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"celles diffusées en"	"2005"	""	"(Phytoma -la défens"	"232-236"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"des végétaux n°578"	"janvier 2005"	""	",22 27, et Perspecti"	"277-289"	"type=MM-YYYY, form=janvier 2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ves Agricoles n°310"	"mars 2005"	""	". Elle fait le point"	"329-338"	"type=MM-YYYY, form=mars 2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"PALES EVOLUTIONS EN"	"2005"	""	"SEPTORIOSE (S. trit"	"458-462"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"e de s'aggraver dès"	"2006"	""	". Concernant les IDM"	"1013-1017"	"type=YYYY, form=2006"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"anti-septoriose en"	"2006"	""	". Leur action sera i"	"1313-1317"	"type=YYYY, form=2006"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ujours détectées en"	"2005"	""	". Elles peuvent être"	"2058-2062"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"cité de cet IDM. En"	"2005"	""	", la résistance a en"	"2564-2568"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"idence en France en"	"2004"	""	". Chez les individus"	"3041-3045"	"type=YYYY, form=2004"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"es végétaux, N°567,"	"janvier 2004"	""	", 14 18) D'autre par"	"4074-4086"	"type=MM-YYYY, form=janvier 2004"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"IONS GENERALES POUR"	"2006"	""	"Préférer des variét"	"4209-4213"	"type=YYYY, form=2006"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"le de France depuis"	"2004"	""	". Dans les parcelles"	"7380-7384"	"type=YYYY, form=2004"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"u cyprodinil Depuis"	"1999"	""	", des souches résist"	"7570-7574"	"type=YYYY, form=1999"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"s du quinoxyfène En"	"2005"	""	", les monitorings ré"	"10923-10927"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"nt été observées en"	"2005"	""	"dans certains essai"	"11432-11436"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"alées en France dès"	"1998"	""	". Par ailleurs une b"	"11591-11595"	"type=YYYY, form=1998"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ux strobilurines en"	"2005"	""	"dans les régions du"	"13275-13279"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ervées en France en"	"2005"	""	"en particulier au N"	"14066-14070"	"type=YYYY, form=2005"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ue de s'aggraver en"	"2006"	""	". Les fréquences de"	"14251-14255"	"type=YYYY, form=2006"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"au début des années"	"1990"	""	". Les surveillances"	"14499-14503"	"type=YYYY, form=1990"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"ectées en France en"	"2004"	""	", mais aussi en Angl"	"16505-16509"	"type=YYYY, form=2004"
"55_02_note_commune_resistance_fongicides_maladies_cereales_2006_cle86a116"	"à être détectées en"	"2005"	""	". La mutation concer"	"16590-16594"	"type=YYYY, form=2005"
"BSV-18-17_cle8f1356-1"	"- Auvergne n°18 du"	"6 septembre 2017"	""	"Spécial suivi matur"	"73-89"	"type=DD-MM-YYYY, form=6 septembre 2017"
"BSV-18-17_cle8f1356-1"	"e pisodes de gel en"	"avril"	""	"puis de gre le en j"	"275-280"	"type=MM, form=avril"
"BSV-18-17_cle8f1356-1"	"l puis de gre le en"	"juillet"	""	"ont durement impact"	"299-306"	"type=MM, form=juillet"
"BSV-18-17_cle8f1356-1"	"- Auvergne n°18 du"	"6 septembre 2017"	""	"Vignoble Saint Pour"	"2880-2896"	"type=DD-MM-YYYY, form=6 septembre 2017"
"BSV-18-17_cle8f1356-1"	"apport sucre sur AT"	"4-5 septembre 2017"	""	"Com- Cép Sol mune M"	"3036-3054"	"type=DD-MM-YYYY, form=4-5 septembre 2017"
"BSV-18-17_cle8f1356-1"	"AT Perte IM 187 199"	"15-5
11"	""	",6 12,5 0,5 0,7 7,2"	"3307-3314"	"type=DD-MM, form=15-5
11"
"BSV-18-17_cle8f1356-1"	"IM 187 199 15-5 11,"	"6 12"	""	",5 0,5 0,7 7,2 7,5 -"	"3315-3319"	"type=DD-MM, form=6 12"
"BSV-18-17_cle8f1356-1"	"2 227 218 130,0 223,"	"0
14-12"	""	"15 11 7 28 19 8 11-"	"3429-3436"	"type=DD-MM, form=0
14-12"
"BSV-18-17_cle8f1356-1"	"8 130,0 223,0 14-12"	"15 11"	""	"7 28 19 8 11-12,0 2"	"3437-3442"	"type=DD-MM, form=15 11"
"BSV-18-17_cle8f1356-1"	"14-12 15 11 7 28 19"	"8 11-12"	""	",0 28,0 11 11,5 11,9"	"3451-3458"	"type=DD-MM, form=8 11-12"
"BSV-18-17_cle8f1356-1"	"28 19 8 11-12,0 28,"	"0
11"	""	"11,5 11,9 11,6 11,5"	"3464-3468"	"type=DD-MM, form=0
11"
"BSV-18-17_cle8f1356-1"	"11-12,0 28,0 11 11,"	"5 11"	""	",9 11,6 11,5 12 12,2"	"3472-3476"	"type=DD-MM, form=5 11"
"BSV-18-17_cle8f1356-1"	"2,0 28,0 11 11,5 11,"	"9 11"	""	",6 11,5 12 12,2 11,6"	"3477-3481"	"type=DD-MM, form=9 11"
"BSV-18-17_cle8f1356-1"	"8,0 11 11,5 11,9 11,"	"6 11"	""	",5 12 12,2 11,6 12 1"	"3482-3486"	"type=DD-MM, form=6 11"
"BSV-18-17_cle8f1356-1"	"1 11,5 11,9 11,6 11,"	"5 12"	""	"12,2 11,6 12 11,0 1"	"3487-3491"	"type=DD-MM, form=5 12"
"BSV-18-17_cle8f1356-1"	"1,9 11,6 11,5 12 12,"	"2 11"	""	",6 12 11,0 12,5 0,2"	"3495-3499"	"type=DD-MM, form=2 11"
"BSV-18-17_cle8f1356-1"	"1,6 11,5 12 12,2 11,"	"6 12"	""	"11,0 12,5 0,2 0,1 0"	"3500-3504"	"type=DD-MM, form=6 12"
"BSV-18-17_cle8f1356-1"	"12 12,2 11,6 12 11,"	"0 12"	""	",5 0,2 0,1 0,7 0,1 0"	"3508-3512"	"type=DD-MM, form=0 12"
"BSV-18-17_cle8f1356-1"	",00 19,02 30,49 161,"	"2
10"	""	",1 11,8"	"3712-3716"	"type=DD-MM, form=2
10"
"BSV-18-17_cle8f1356-1"	"9,02 30,49 161,2 10,"	"1

  
    11"	""	",8 0,4"	"3717-3729"	"type=DD-MM, form=1

  
    11"
"BSV-18-17_cle8f1356-1"	"-1,2 23,58 159"	"22 12"	""	"1 7,2 -2,3 29,17 18"	"3779-3784"	"type=DD-MM, form=22 12"
"BSV-18-17_cle8f1356-1"	"7,2 -2,3 29,17 188"	"9 10"	""	"0,7 10,0 -2,8 17,50"	"3806-3810"	"type=DD-MM, form=9 10"
"BSV-18-17_cle8f1356-1"	",3 29,17 188 9 10 0,"	"7 10"	""	",0 -2,8 17,50 170 -7"	"3813-3817"	"type=DD-MM, form=7 10"
"BSV-18-17_cle8f1356-1"	"0,7 10,0 -2,8 17,50"	"170 -7 11"	""	",4 0,8 7,4 -1,9 26,9"	"3831-3840"	"type=DD-MM, form=170 -7 11"
"BSV-18-17_cle8f1356-1"	"7,4 -1,9 26,96 163"	"10 11"	""	",4 0,8 7,3 -0,2 27,3"	"3866-3871"	"type=DD-MM, form=10 11"
"BSV-18-17_cle8f1356-1"	"7,3 -0,2 27,33 162"	"1 12"	""	"0 7,0 -1,4 30,00 15"	"3897-3901"	"type=DD-MM, form=1 12"
"BSV-18-17_cle8f1356-1"	"7,0 -1,4 30,00 157"	"17 11"	""	",3 0,3 8,1 -1,1 24,4"	"3923-3928"	"type=DD-MM, form=17 11"
"BSV-18-17_cle8f1356-1"	"8,1 -1,1 24,41 179"	"5 11"	""	",6 0,3 7,3 -1,6 27,8"	"3954-3958"	"type=DD-MM, form=5 11"
"BSV-18-17_cle8f1356-1"	"lle Granit 119,0 -7,"	"0 10"	""	",3 0,0 5,4 -2,8 23,7"	"4006-4010"	"type=DD-MM, form=0 10"
"BSV-18-17_cle8f1356-1"	",7 Minimum 142,0 22,"	"0 11"	""	",7 1,0 7,6 -0,2 34,7"	"4048-4052"	"type=DD-MM, form=0 11"
"BSV-18-17_cle8f1356-1"	"nale dégage 131,9 8,"	"1 11"	""	",1 0,6 6,3 -1,6 31,2"	"4207-4211"	"type=DD-MM, form=1 11"
"BSV-18-17_cle8f1356-1"	"- Auvergne n°18 du"	"6 septembre 2017"	""	"4-5 septembre 2017"	"5247-5263"	"type=DD-MM-YYYY, form=6 septembre 2017"
"BSV-18-17_cle8f1356-1"	"du 6 septembre 2017"	"4-5 septembre 2017"	""	"Cép"	"5264-5282"	"type=DD-MM-YYYY, form=4-5 septembre 2017"
"BSV-18-17_cle8f1356-1"	"le Sable 161 166 12"	"32
11"	""	",5 11,8 0,7 0,6 7,70"	"5489-5494"	"type=DD-MM, form=32
11"
"BSV-18-17_cle8f1356-1"	"le 161 166 12 32 11,"	"5 11"	""	",8 0,7 0,6 7,70 8,90"	"5495-5499"	"type=DD-MM, form=5 11"
"BSV-18-17_cle8f1356-1"	"Meillard Granit 152"	"2
12"	""	"0,8 6,80 -1,80 31 C"	"5557-5561"	"type=DD-MM, form=2
12"
"BSV-18-17_cle8f1356-1"	"aulcet Calcaire 176"	"24
12"	""	"1 7,80 -2,00 27 Ces"	"5612-5617"	"type=DD-MM, form=24
12"
"BSV-18-17_cle8f1356-1"	"Minimum 151 151 2 0"	"0
11"	""	",50 11,5 0,4 0 0 6,8"	"5684-5688"	"type=DD-MM, form=0
11"
"BSV-18-17_cle8f1356-1"	"um 151 151 2 0 0 11,"	"50
11"	""	",5 0,4 0 0 6,80 8,10"	"5689-5694"	"type=DD-MM, form=50
11"
"BSV-18-17_cle8f1356-1"	"0 25 23 Maximum 176"	"32
12"	""	",00 1 8,90 0,00 31"	"5749-5754"	"type=DD-MM, form=32
12"
"BSV-18-17_cle8f1356-1"	"yenne 161,"	"2
  
  
    12"	""	",0 11,76"	"5803-5817"	"type=DD-MM, form=2
  
  
    12"
"BSV-18-17_cle8f1356-1"	"161,2 12,"	"0
  
  
    11"	""	",76 0,6"	"5818-5832"	"type=DD-MM, form=0
  
  
    11"
"BSV-18-17_cle8f1356-1"	"able 186 196 16"	"26
12"	""	",1 12,2 0,5 0,4 7,00"	"6004-6009"	"type=DD-MM, form=26
12"
"BSV-18-17_cle8f1356-1"	"186 196 16 26 12,"	"1 12"	""	",2 0,5 0,4 7,00 7,10"	"6010-6014"	"type=DD-MM, form=1 12"
"BSV-18-17_cle8f1356-1"	"177,5 21,"	"0
  
  
    12"	""	",2 0,4"	"6079-6093"	"type=DD-MM, form=0
  
  
    12"
"BSV-18-17_cle8f1356-1"	"207 170 14,0 21,0 3,"	"0
10"	""	",4 9,8 10,4 0,0 1,4"	"6207-6211"	"type=DD-MM, form=0
10"
"BSV-18-17_cle8f1356-1"	"4,0 21,0 3,0 10,4 9,"	"8 10"	""	",4 0,0 1,4 0,4 8,20"	"6216-6220"	"type=DD-MM, form=8 10"
"BSV-18-17_cle8f1356-1"	"10,4 0,0 1,4 0,4 8,"	"20 11"	""	",50 8,70 -1,90-3,80-"	"6237-6242"	"type=DD-MM, form=20 11"
"BSV-18-17_cle8f1356-1"	"esset Granit 160 33,"	"0
10"	""	",2 0,2 7,90 -2,40 23"	"6309-6313"	"type=DD-MM, form=0
10"
"BSV-18-17_cle8f1356-1"	",9 Maximum 207,0 33,"	"0
10"	""	",4 1,4 11,5 -1,9 22,"	"6391-6395"	"type=DD-MM, form=0
10"
"BSV-18-17_cle8f1356-1"	"m 207,0 33,0 10,4 1,"	"4
11"	""	",5 -1,9 22,6 Moyenne"	"6400-6404"	"type=DD-MM, form=4
11"
"BSV-18-17_cle8f1356-1"	",6 Moyenne 182,8 17,"	"8
10"	""	",2 0,5 9,1 -2,7 20,2"	"6434-6438"	"type=DD-MM, form=8
10"
"BSV-18-17_cle8f1356-1"	"- Auvergne n°18 du"	"6 septembre 2017"	""	"Côtes d'Auv"	"7569-7585"	"type=DD-MM-YYYY, form=6 septembre 2017"
"BSV-18-17_cle8f1356-1"	"118 122,"	"0
    118"	""	",0 152,0 130"	"7852-7861"	"type=DD-MM, form=0
    118"
"BSV-18-17_cle8f1356-1"	"3,2 3,"	"1
  
  
    12"	""	",0 12,9 14,0"	"8141-8155"	"type=DD-MM, form=1
  
  
    12"
"BSV-18-17_cle8f1356-1"	"3,1 12,"	"0
    12"	""	",9 14,0 12,0"	"8156-8164"	"type=DD-MM, form=0
    12"
"BSV-18-17_cle8f1356-1"	"2,0 12,9 14,"	"0
    12"	""	",0 14,0 13,0"	"8174-8182"	"type=DD-MM, form=0
    12"
"BSV-18-17_cle8f1356-1"	"2,0 14,0 13,"	"0
  
  
    12"	""	",0 12,9 14,0"	"8201-8215"	"type=DD-MM, form=0
  
  
    12"
"BSV-18-17_cle8f1356-1"	"13,0 12,"	"0
    12"	""	",9 14,0 12,0"	"8216-8224"	"type=DD-MM, form=0
    12"
"BSV-18-17_cle8f1356-1"	"2,0 12,9 14,"	"0
    12"	""	",0 14,0 13,0"	"8234-8242"	"type=DD-MM, form=0
    12"
"BSV-18-17_cle8f1356-1"	"-7,32 3,1 3,0 3,0 3,"	"1
12"	""	",50 11,81 12,21 12,2"	"8513-8517"	"type=DD-MM, form=1
12"
"BSV-18-17_cle8f1356-1"	"3,1 3,0 3,0 3,1 12,"	"50 11"	""	",81 12,21 12,21 12,8"	"8518-8523"	"type=DD-MM, form=50 11"
"BSV-18-17_cle8f1356-1"	",0 3,0 3,1 12,50 11,"	"81 12"	""	",21 12,21 12,80 31,1"	"8524-8529"	"type=DD-MM, form=81 12"
"BSV-18-17_cle8f1356-1"	"3,1 12,50 11,81 12,"	"21 12"	""	",21 12,80 31,12 30,3"	"8530-8535"	"type=DD-MM, form=21 12"
"BSV-18-17_cle8f1356-1"	"2,50 11,81 12,21 12,"	"21 12"	""	",80 31,12 30,39 29,1"	"8536-8541"	"type=DD-MM, form=21 12"
"BSV-18-17_cle8f1356-1"	"-6,67 3,0 3,1 3,1 3,"	"0
12"	""	",71 10,99 12,45 12,4"	"8751-8755"	"type=DD-MM, form=0
12"
"BSV-18-17_cle8f1356-1"	"3,0 3,1 3,1 3,0 12,"	"71 10"	""	",99 12,45 12,45 11,1"	"8756-8761"	"type=DD-MM, form=71 10"
"BSV-18-17_cle8f1356-1"	",1 3,1 3,0 12,71 10,"	"99 12"	""	",45 12,45 11,10 32,9"	"8762-8767"	"type=DD-MM, form=99 12"
"BSV-18-17_cle8f1356-1"	"3,0 12,71 10,99 12,"	"45 12"	""	",45 11,10 32,95 26,2"	"8768-8773"	"type=DD-MM, form=45 12"
"BSV-18-17_cle8f1356-1"	"2,71 10,99 12,45 12,"	"45 11"	""	",10 32,95 26,27 32,6"	"8774-8779"	"type=DD-MM, form=45 11"
"BSV-18-17_cle8f1356-1"	"3,28 13,80 13,80 14,"	"30 11"	""	",0 12,2 14,3 13,8 32"	"8989-8994"	"type=DD-MM, form=30 11"
"BSV-18-17_cle8f1356-1"	"3,80 13,80 14,30 11,"	"0 12"	""	",2 14,3 13,8 32,46 4"	"8995-8999"	"type=DD-MM, form=0 12"
"BSV-18-17_cle8f1356-1"	"-7,1 3,"	"1
12"	""	",5 12,8 31,49 Boudes"	"9099-9103"	"type=DD-MM, form=1
12"
"BSV-18-17_cle8f1356-1"	"-7,1 3,1 12,"	"5
12"	""	",8 31,49 Boudes Plau"	"9104-9108"	"type=DD-MM, form=5
12"
"BSV-18-17_cle8f1356-1"	"3,04 3,4 3,0 3,42 9,"	"10 11"	""	",53 11,53 12,01 13,8"	"9353-9358"	"type=DD-MM, form=10 11"
"BSV-18-17_cle8f1356-1"	",4 3,0 3,42 9,10 11,"	"53 11"	""	",53 12,01 13,80 13,8"	"9359-9364"	"type=DD-MM, form=53 11"
"BSV-18-17_cle8f1356-1"	"3,42 9,10 11,53 11,"	"53 12"	""	",01 13,80 13,80 9,1"	"9365-9370"	"type=DD-MM, form=53 12"
"BSV-18-17_cle8f1356-1"	"12,01 13,80 13,80 9,"	"1 11"	""	",5 13,8 13,8 17,52 3"	"9388-9392"	"type=DD-MM, form=1 11"
"BSV-18-17_cle8f1356-1"	"-5,8 3,"	"1
11"	""	",6 12,7 32,27 Ce BSV"	"9504-9508"	"type=DD-MM, form=1
11"
"BSV-18-17_cle8f1356-1"	"-5,8 3,1 11,"	"6
12"	""	",7 32,27 Ce BSV repr"	"9509-9513"	"type=DD-MM, form=6
12"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"e la DRAAF BSV n°05"	"25 mars 2020"	""	"À RETENIR CETTE SEM"	"171-183"	"type=DD-MM-YYYY, form=25 mars 2020"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"A. Baillet prise le"	"23/03/"	""	"2020 à Haroué (54) L"	"7000-7006"	"type=MM-YYYY, form=23/03/"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"llet prise le 23/03/"	"2020"	""	"à Haroué (54) Local"	"7006-7010"	"type=YYYY, form=2020"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"observées du 20 au"	"24/03/"	""	"2020 2 Charançon de"	"7071-7077"	"type=MM-YYYY, form=24/03/"
"BSV05_GC_LOR_S13_2020_cle4419d7"	"vées du 20 au 24/03/"	"2020"	""	"2 Charançon de la t"	"7077-7081"	"type=YYYY, form=2020"
