"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"veloppement. Oïdium"	"L'oïdium"	"a été plus présent"	"1285-1293"	"type=DESEASE, form=L'oïdium"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"1 cm, des symptômes"	"d'oïdium"	"ont été observés da"	"1456-1464"	"type=DESEASE, form=d'oïdium"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"pendant. Les spores"	"d'oïdium"	"ont la particularit"	"1587-1595"	"type=DESEASE, form=d'oïdium"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"mes(variété Trapez)"	"d'oïdium"	"Septoriose Du fait"	"1940-1948"	"type=DESEASE, form=d'oïdium"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"bilan. 26 août 2015"	"Rouille"	"jaune Les premiers"	"3087-3094"	"type=DESEASE, form=Rouille"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"emiers symptômes de"	"rouille"	"jaune sont apparus"	"3127-3134"	"type=DESEASE, form=rouille"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"été touchées par la"	"rouille"	"jaune contre 86% en"	"3453-3460"	"type=DESEASE, form=rouille"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"Symptômes précoces"	"rouille"	"jaune (variété Joke"	"3517-3524"	"type=DESEASE, form=rouille"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"(variété Joker) de"	"Rouille"	"brune La rouille br"	"3550-3557"	"type=DESEASE, form=Rouille"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"de Rouille brune La"	"rouille"	"brune a été plus pr"	"3567-3574"	"type=DESEASE, form=rouille"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"Symptômes précoces"	"d'helminthosporiose"	"sur orge d'hiver L'"	"4053-4072"	"type=DESEASE, form=d'helminthosporiose"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"se sur orge d'hiver"	"L'helminthosporiose"	"et la rhynchosporio"	"4090-4109"	"type=DESEASE, form=L'helminthosporiose"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"inthosporiose et la"	"rhynchosporiose"	"ont été les deux ma"	"4116-4131"	"type=DESEASE, form=rhynchosporiose"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"tes cette année. La"	"rhynchosporiose"	", favorisée par les"	"4185-4200"	"type=DESEASE, form=rhynchosporiose"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"endre, les attaques"	"d'oïdium"	"sur orge ont été fr"	"4321-4329"	"type=DESEASE, form=d'oïdium"
"BSV_bilan_cereales_Normandie_R2015_V2_cle0e2acd"	"tes cette année. La"	"rouille"	"naine, apparue plus"	"4374-4381"	"type=DESEASE, form=rouille"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"rition de foyers de"	"rouille"	"sur des plantations"	"5581-5588"	"type=DESEASE, form=rouille"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"mes n°11 P.8 8"	"Thrips"	"a. Observations Les"	"18853-18859"	"type=DESEASE, form=Thrips"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"donc en cours. Les"	"Aleothrips"	"(thrips auxiliaires"	"19023-19033"	"type=DESEASE, form=Aleothrips"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"rs. Les Aleothrips ("	"thrips"	"auxiliaires qui se"	"19035-19041"	"type=DESEASE, form=thrips"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"ssent des larves de"	"thrips"	") sont également déc"	"19087-19093"	"type=DESEASE, form=thrips"
"BSV_ge_legumes_no11_du_01-07-20_cle497eed"	"s provoquées par le"	"rhizoctone"	"ou des morsures de"	"24790-24800"	"type=DESEASE, form=rhizoctone"
"BSV_legumes_03_cle872d86"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"234-240"	"type=DESEASE, form=froids"
"BSV_legumes_03_cle872d86"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"1586-1592"	"type=DESEASE, form=froids"
"BSV_legumes_03_cle872d86"	"sence importante de"	"thrips"	"Oignon Bon état gén"	"1785-1791"	"type=DESEASE, form=thrips"
"BSV_legumes_03_cle872d86"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"9048-9054"	"type=DESEASE, form=froids"
"BSV_legumes_03_cle872d86"	"N° 03 du 01/04/2015"	"COLLEMBOLES"	"Etat général Appari"	"14155-14166"	"type=DESEASE, form=COLLEMBOLES"
"BSV_legumes_03_cle872d86"	"s feuilles accolées"	"THRIPS"	"Etat général Des th"	"20798-20804"	"type=DESEASE, form=THRIPS"
"BSV_legumes_03_cle872d86"	"PS Etat général Des"	"thrips"	"ont été observés en"	"20822-20828"	"type=DESEASE, form=thrips"
"BSV_legumes_03_cle872d86"	"sibilité du pois au"	"thrips"	"s'étale de la levée"	"21124-21130"	"type=DESEASE, form=thrips"
"BSV_legumes_03_cle872d86"	"geur est de 0,5 à 1"	"thrips"	"par plante. Ce seui"	"21233-21239"	"type=DESEASE, form=thrips"
"BSV_legumes_03_cle872d86"	"uisibilité pour les"	"sitones"	"est de 5 à 10 encoc"	"22177-22184"	"type=DESEASE, form=sitones"
"BSV_legumes_03_cle872d86"	"gâts souterrains de"	"sitones"	", bien que non visib"	"22270-22277"	"type=DESEASE, form=sitones"
"BSV_legumes_03_cle872d86"	"pour cette semaine."	"THRIPS"	"Etat général Pas de"	"27831-27837"	"type=DESEASE, form=THRIPS"
"BSV_legumes_03_cle872d86"	"s de signalement de"	"thrips"	"pour cette semaine"	"27873-27879"	"type=DESEASE, form=thrips"
"BSV_legumes_03_cle872d86"	"de nuisibilité Les"	"thrips"	"sont souvent peu pr"	"27950-27956"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"Cultures sous abris"	"froid"	"et maraîchage tradi"	"1377-1382"	"type=DESEASE, form=froid"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"Cultures sous abris"	"froid"	"et maraîchage tradi"	"5485-5490"	"type=DESEASE, form=froid"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"es premiers foyers."	"THRIPS"	"Etat général La pre"	"9866-9872"	"type=DESEASE, form=THRIPS"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"atif de risque de 2"	"thrips"	"par fleur est un ma"	"10271-10277"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"éral Aucun symptôme"	"d'oïdium"	"n'est constaté pour"	"11022-11030"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"ions très précoces,"	"l'oïdium"	"peut démarrer ces p"	"11167-11175"	"type=DESEASE, form=l'oïdium"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"y (37), 2 feuilles."	"THRIPS"	"Etat général Secteu"	"11683-11689"	"type=DESEASE, form=THRIPS"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"mbre en moyenne 0,1"	"thrips"	"par plante. La pres"	"11747-11753"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"c un maximum de 0,2"	"thrips"	"/plante. Aucun thrip"	"11821-11827"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"hrips/plante. Aucun"	"thrips"	"n'est signalé sur l"	"11842-11848"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"sibilité du pois au"	"thrips"	"s'étale de la levée"	"11975-11981"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"u ravageur est de 1"	"thrips"	"par plante (à parti"	"12078-12084"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"i que les printemps"	"froids"	"et secs (levée des"	"12237-12243"	"type=DESEASE, form=froids"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"uelques morsures de"	"sitones"	"sont constatées sec"	"12360-12367"	"type=DESEASE, form=sitones"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"uisibilité pour les"	"sitones"	"est de 5 à 10 encoc"	"12807-12814"	"type=DESEASE, form=sitones"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"gâts souterrains de"	"sitones"	", bien que non visib"	"12900-12907"	"type=DESEASE, form=sitones"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	". Prévision globale"	"Thrips"	": La présence des t"	"13190-13196"	"type=DESEASE, form=Thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"s : La présence des"	"thrips"	"a bien diminuée en"	"13215-13221"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"pas encore démarré."	"THRIPS"	"7 BSV LEGUMES N°3 D"	"16600-16606"	"type=DESEASE, form=THRIPS"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"9 Etat général Des"	"thrips"	"sont observés sur 4"	"16657-16663"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"s pieds porteurs de"	"thrips"	". Aucun dégât n'est"	"16810-16816"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"ue et prévision Les"	"thrips"	"peuvent être préjud"	"16903-16909"	"type=DESEASE, form=thrips"
"BSV_legumes_03_du_03-04-19_cle4b43ee"	"s depuis début 2019."	"Thrips"	": risque faible. Le"	"17346-17352"	"type=DESEASE, form=Thrips"
"BSV_legumes_05_cle827cb7-1"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"1208-1214"	"type=DESEASE, form=froids"
"BSV_legumes_05_cle827cb7-1"	"ves par plante."	"THRIPS"	"Etat général Le"	"18375-18381"	"type=DESEASE, form=THRIPS"
"BSV_legumes_05_cle827cb7-1"	"énéral Les premiers"	"thrips"	"sont signalés sur l"	"18412-18418"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"tent déjà plus de 3"	"thrips"	"par fleur. Sur les"	"18539-18545"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"ise de ces premiers"	"thrips"	"est très importante"	"18722-18728"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"de risque est de 2"	"thrips"	"par fleur. DROSOPHI"	"19017-19023"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"22035-22041"	"type=DESEASE, form=froids"
"BSV_legumes_05_cle827cb7-1"	"Le temps humide et"	"froid"	"devrait contrarier"	"24861-24866"	"type=DESEASE, form=froid"
"BSV_legumes_05_cle827cb7-1"	"que faible Le temps"	"froid"	"et humide prévu n'e"	"25534-25539"	"type=DESEASE, form=froid"
"BSV_legumes_05_cle827cb7-1"	"N° 05 du 26/04/2017"	"THRIPS"	"Etat général Lieu V"	"30374-30380"	"type=DESEASE, form=THRIPS"
"BSV_legumes_05_cle827cb7-1"	"s en Beauce (45) Nb"	"thrips"	"/ plantes (25 plant"	"30554-30560"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"sibilité du pois au"	"thrips"	"s'étale de la levée"	"30676-30682"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"u ravageur est de 1"	"thrips"	"par plante (à parti"	"30779-30785"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"i que les printemps"	"froids"	"et secs (levée des"	"30938-30944"	"type=DESEASE, form=froids"
"BSV_legumes_05_cle827cb7-1"	"présent. Le risque"	"thrips"	"est donc nul à faib"	"31124-31130"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"ce rapide des pois."	"SITONES"	"Etat général Quelqu"	"31432-31439"	"type=DESEASE, form=SITONES"
"BSV_legumes_05_cle827cb7-1"	"aces de morsures de"	"sitones"	". Stade de nuisibili"	"31484-31491"	"type=DESEASE, form=sitones"
"BSV_legumes_05_cle827cb7-1"	"uisibilité pour les"	"sitones"	"est de 5 à 10 encoc"	"31673-31680"	"type=DESEASE, form=sitones"
"BSV_legumes_05_cle827cb7-1"	"gâts souterrains de"	"sitones"	", bien que non visib"	"31766-31773"	"type=DESEASE, form=sitones"
"BSV_legumes_05_cle827cb7-1"	"le risque mildiou."	"THRIPS"	"( T HRIPS TABACI )"	"47789-47795"	"type=DESEASE, form=THRIPS"
"BSV_legumes_05_cle827cb7-1"	"des populations de"	"thrips"	". Seuil indicatif de"	"47917-47923"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"que Sur oignon, les"	"thrips"	"sont souvent peu pr"	"47967-47973"	"type=DESEASE, form=thrips"
"BSV_legumes_05_cle827cb7-1"	"à des températures"	"froides"	", peuvent créer loca"	"52045-52052"	"type=DESEASE, form=froides"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"Cultures sous abris"	"froid"	"et maraîchage tradi"	"1222-1227"	"type=DESEASE, form=froid"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"écoces, criocère et"	"rouille"	"localement. Bettera"	"1665-1672"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"s rouges : viroses,"	"oïdium"	"Courgette : viroses"	"1714-1720"	"type=DESEASE, form=oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"rs et les variétés."	"Oïdium"	"sur les implantatio"	"1777-1783"	"type=DESEASE, form=Oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"les populations de"	"thrips"	"et de doryphores. T"	"1999-2005"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"premiers symptômes"	"d'oïdium"	"Mildiou : d'après l"	"2211-2219"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"a région. Poireau :"	"thrips"	", teigne selon les s"	"2327-2333"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"stent peu atteints."	"ROUILLE"	"4 BSV LEGUMES N°12"	"6657-6664"	"type=DESEASE, form=ROUILLE"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"20 Etat général La"	"rouille"	"progresse sur les p"	"6715-6722"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"secteurs. Le risque"	"rouille"	"est faible à modéré"	"7007-7014"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"rvation sont sains."	"OÏDIUM"	"Etat général L'oïdi"	"9468-9474"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"OÏDIUM Etat général"	"L'oïdium"	"se développe sur de"	"9488-9496"	"type=DESEASE, form=L'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"été sur betteraves."	"RHIZOCTONE"	"Etat général De nou"	"9901-9911"	"type=DESEASE, form=RHIZOCTONE"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ont touchées par le"	"rhizoctone"	", en général avec de"	"9969-9979"	"type=DESEASE, form=rhizoctone"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"les prochains jours."	"Oïdium"	": risque faible pou"	"10216-10222"	"type=DESEASE, form=Oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"quement sous abris."	"THRIPS"	"Etat général Les th"	"13363-13369"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"PS Etat général Les"	"thrips"	"sont présents sur p"	"13387-13393"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"e La nuisibilité du"	"thrips"	"sur courgette, sur"	"13552-13558"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"est en diminution."	"OÏDIUM"	"Etat général L'oïdi"	"14282-14288"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"OÏDIUM Etat général"	"L'oïdium"	"poursuit son dévelo"	"14302-14310"	"type=DESEASE, form=L'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"aibles. Les risques"	"thrips"	"et cicadelles sont"	"14484-14490"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"t faible. Le risque"	"Oïdium"	"sera fonction du st"	"14645-14651"	"type=DESEASE, form=Oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"Cultures sous abris"	"froid"	"et maraîchage tradi"	"14746-14751"	"type=DESEASE, form=froid"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"N°12 DU 22/07/2020"	"THRIPS"	"SP . ( AUBERGINE ,"	"18570-18576"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"Les populations de"	"thrips"	"sont surtout présen"	"18651-18657"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"duire. Pucerons sp."	"Thrips"	"Acariens Bioagresse"	"21207-21213"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	". FRAISE REMONTANTE"	"THRIPS"	"Etat général Les de"	"21827-21833"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"urs une présence de"	"thrips"	"compris entre 0 et"	"21904-21910"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ompris entre 0 et 5"	"thrips"	"par fleur mais la s"	"21932-21938"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"icatif de risque Le"	"thrips"	"devrait toujours êt"	"22263-22269"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"risque est fixé à 2"	"thrips"	"par fleur pour ce r"	"22391-22397"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"otte est sensible à"	"l'oïdium"	". 30 % des parcelles"	"24722-24730"	"type=DESEASE, form=l'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"que La lutte contre"	"l'oïdium"	"est essentiellement"	"24880-24888"	"type=DESEASE, form=l'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"uer leurs présences."	"Thrips"	": La période est à"	"25273-25279"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"modérés concernant"	"l'oïdium"	"et le botrytis. 14"	"25509-25517"	"type=DESEASE, form=l'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	", mouche des semis,"	"sitones"	": Le risque est fai"	"26882-26889"	"type=DESEASE, form=sitones"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"37), grossissement."	"ROUILLE"	"BLANCHE /A LTERNARI"	"27130-27137"	"type=DESEASE, form=ROUILLE"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"risque Pustules de"	"rouille"	"blanche. Photo CA45"	"27716-27723"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"nche. Photo CA45 La"	"rouille"	"blanche est une mal"	"27747-27754"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"fortes attaques de"	"rouille"	"blanche peuvent con"	"27928-27935"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"age. La présence de"	"rouille"	"blanche peut par ai"	"28008-28015"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ation d'Alternaria."	"OÏDIUM"	"Etat général Des pa"	"28081-28087"	"type=DESEASE, form=OÏDIUM"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"miers petits foyers"	"d'oïdium"	". Ces parcelles sont"	"28155-28163"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"indicatif de risque"	"L'oïdium"	"est favorisé par de"	"28258-28266"	"type=DESEASE, form=L'oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ndre avec la pruine"	"Oïdium"	"sur scorsonère. Pho"	"28387-28393"	"type=DESEASE, form=Oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"e de la croissance."	"RHIZOCTONE"	"Etat général Les fo"	"28562-28572"	"type=DESEASE, form=RHIZOCTONE"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"néral Les foyers de"	"rhizoctones"	"s'étendent lentemen"	"28600-28611"	"type=DESEASE, form=rhizoctones"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"icatif de risque Le"	"rhizoctone"	"est favorisé par le"	"28693-28703"	"type=DESEASE, form=rhizoctone"
"BSV_legumes_12_du_22-07-20__cle0bb819"	". Prévision globale"	"Rouille"	"blanche : le risque"	"28826-28833"	"type=DESEASE, form=Rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ccentuent le risque."	"Oïdium"	": le risque est for"	"28938-28944"	"type=DESEASE, form=Oïdium"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ditions favorables."	"THRIPS"	"Etat général Les th"	"35903-35909"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"PS Etat général Les"	"thrips"	"sont encore présent"	"35927-35933"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"serve également des"	"aeolothrips"	"(prédateurs de thri"	"36042-36053"	"type=DESEASE, form=aeolothrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"rips (prédateurs de"	"thrips"	") dans les parcelles"	"36069-36075"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"ue et prévision Les"	"thrips"	"peuvent être préjud"	"36180-36186"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"atteints par de la"	"fusariose"	". Quelques pieds dis"	"36697-36706"	"type=DESEASE, form=fusariose"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"es semaine 30 et 31."	"Thrips"	": Risque modéré à i"	"36968-36974"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"aires notamment les"	"aéolothrips"	". Poireau Compositio"	"37086-37097"	"type=DESEASE, form=aéolothrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"e croissance.Pièges"	"Thrips"	", : 1 site Loir-et-C"	"37248-37254"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"N°12 DU 22/07/2020"	"THRIPS"	"Etat général Les ca"	"37407-37413"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"les parcelles. Des"	"aeolothrips"	"(thrips prédateurs)"	"37576-37587"	"type=DESEASE, form=aeolothrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"s. Des aeolothrips ("	"thrips"	"prédateurs) sont ob"	"37589-37595"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"s vols dépassent 10"	"thrips"	"jours par piège (li"	"37768-37774"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"tes avec au moins 1"	"thrips"	") est atteint sur ce"	"37881-37887"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"stent sur cet usage"	"ROUILLE"	"Etat général La rou"	"38251-38258"	"type=DESEASE, form=ROUILLE"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"LLE Etat général La"	"rouille"	"est en diminution."	"38275-38282"	"type=DESEASE, form=rouille"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"n globale Le risque"	"Thrips"	"est modéré à élevé."	"38330-38336"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_22-07-20__cle0bb819"	"secteurs. Le risque"	"Rouille"	"est faible. 21 BSV"	"38424-38431"	"type=DESEASE, form=Rouille"
"BSV_legumes_12_du_26-06-19__cle047171"	"Cultures sous abris"	"froid"	"et maraîchage tradi"	"243-248"	"type=DESEASE, form=froid"
"BSV_legumes_12_du_26-06-19__cle047171"	"e avec la canicule."	"Thrips"	"; présence générali"	"2156-2162"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"Cultures sous abris"	"froid"	"et maraîchage tradi"	"8002-8007"	"type=DESEASE, form=froid"
"BSV_legumes_12_du_26-06-19__cle047171"	"de tomates."	"THRIPS"	"SP . ( AU"	"13795-13801"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_26-06-19__cle047171"	"elles. Pucerons sp."	"Thrips"	"Acariens Bioagresse"	"15540-15546"	"type=DESEASE, form=Thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"curatif sur foyer."	"THRIPS"	"Etat général 100 %"	"17256-17262"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_26-06-19__cle047171"	"t concernées par le"	"thrips"	"et 70 % présentent"	"17319-17325"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"atif de risque de 2"	"thrips"	"par fleur est vraim"	"17843-17849"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"général Peu ou pas"	"d'oïdium"	"signalé. Seuil indi"	"19439-19447"	"type=DESEASE, form=d'oïdium"
"BSV_legumes_12_du_26-06-19__cle047171"	"ent sur ce secteur."	"THRIPS"	"10 BSV LEGUMES N°12"	"23665-23671"	"type=DESEASE, form=THRIPS"
"BSV_legumes_12_du_26-06-19__cle047171"	"Les populations de"	"thrips"	"sont toujours prése"	"23739-23745"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"es avec présence de"	"thrips"	"et jusqu'à 50% de f"	"23895-23901"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"dans le Loiret. Les"	"aeolothrips"	", auxiliaires de thr"	"24000-24011"	"type=DESEASE, form=aeolothrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"ips, auxiliaires de"	"thrips"	", commencent à se me"	"24028-24034"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"n). La présence des"	"aeolothrips"	"peut permettre une"	"24179-24190"	"type=DESEASE, form=aeolothrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"e bonne gestion des"	"thrips"	"sur oignon et ainsi"	"24228-24234"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"ue et prévision Les"	"thrips"	"peuvent être préjud"	"24342-24348"	"type=DESEASE, form=thrips"
"BSV_legumes_12_du_26-06-19__cle047171"	"d'oignon-échalote."	"Thrips"	": risque élevé. Leu"	"24794-24800"	"type=DESEASE, form=Thrips"
"BSV_legumes_15_cle8b2b14-1"	"Cultures sous abris"	"froids"	"et maraîchage tradi"	"668-674"	"type=DESEASE, form=froids"
"BSV_legumes_15_cle8b2b14-1"	"aux acariens et aux"	"thrips"	", méfiez-vous des ma"	"2627-2633"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"eurs. Poireau :"	"thrips"	"très importants."	"3143-3149"	"type=DESEASE, form=thrips"
"BSV_legumes_15_cle8b2b14-1"	"ré en plein-champs."	"THRIPS"	"Etat général Des th"	"18750-18756"	"type=DESEASE, form=THRIPS"
"BSV_legumes_15_cle8b2b14-1"	"PS Etat général Des"	"thrips"	"sont observés sur d"	"18774-18780"	"type=DESEASE, form=thrips"
