"bsv"	"type"	"length"	"context before"	"form"	"prefLabel"	"context after"	"location"	"features"
"05bsv_jevi_20190502_cle8f22b6"	"html"	"24032"	"., Nerium oleander ("	"laurier"	"laurier"	"rose), Cupressus sp"	"21755-21762"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Lauriers, skos-prefLabel=laurier, form=laurier"
"05bsv_jevi_20190502_cle8f22b6"	"html"	"24032"	"m oleander (laurier"	"rose"	"rosier ornemental"	"), Cupressus sp. (Cy"	"21763-21767"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Rosiers_ornementaux, skos-prefLabel=rosier ornemental, form=rose"
"05bsv_jevi_20190502_cle8f22b6"	"html"	"24032"	"spp., Corylus sp. ("	"noisetiers"	"noisetier"	"), Fraxinus sp., Pla"	"21852-21862"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Noisetiers, skos-prefLabel=noisetier, form=noisetiers"
"05bsv_jevi_20190502_cle8f22b6"	"html"	"24032"	"sur les fruits, les"	"gousses"	"légume à graines ou à gousses"	"ou les graines en p"	"22182-22189"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Legumes_graines_gousses, skos-prefLabel=légume à graines ou à gousses, form=gousses"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"du végétal ÉDITION"	"VITICULTURE"	"vigne"	"CHARENTES Dans ce b"	"73-84"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"anciennes. Sur les"	"baies"	"arbuste à baies"	", on trouve encore d"	"1054-1059"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"tions blanches. Les"	"baies"	"arbuste à baies"	"les plus atteintes"	"1112-1117"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"s Animateur Filière"	"Vigne"	"vigne"	"Patrice RÉTAUD Cham"	"1364-1369"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"ion des risques Les"	"baies"	"arbuste à baies"	"ne sont plus récept"	"1464-1469"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"oitou-Charentes BSV"	"VITICULTURE"	"vigne"	"CHARENTES Bulletin"	"1943-1954"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"blanches, vertes et"	"roses"	"rosier ornemental"	". Evaluation des ris"	"3471-3476"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Rosiers_ornementaux, skos-prefLabel=rosier ornemental, form=roses"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"oitou-Charentes BSV"	"VITICULTURE"	"vigne"	"CHARENTES Bulletin"	"4059-4070"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"oitou-Charentes BSV"	"VITICULTURE"	"vigne"	"CHARENTES Bulletin"	"5620-5631"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=VITICULTURE"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"te mail. L'Edition """	"Viticulture"	"vigne"	"Charentes"" du Bulle"	"5865-5876"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"itut Français de la"	"Vigne"	"vigne"	"et du Vin (Unité de"	"6749-6754"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"s de la Vigne et du"	"Vin"	"vigne"	"(Unité de Segonzac)"	"6761-6764"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vin"
"119_BSV_Charentes_2015-07-28_cle88a1b6"	"html"	"7890"	"protection de leurs"	"vignes"	"vigne"	". Ces décisions sont"	"7320-7326"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vignes"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"du 26 novembre 2015"	"Horticulture"	"culture légumière"	"La saison de Toussa"	"52-64"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_legumieres, skos-prefLabel=culture légumière, form=Horticulture"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"cultures suivantes."	"POINSETTIA"	"poinsettia"	"Aleurodes Acariens"	"261-271"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poinsettias, skos-prefLabel=poinsettia, form=POINSETTIA"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"ux qui ont déjà les"	"géraniums"	"géranium"	"dans les serres. L'"	"341-350"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Geraniums, skos-prefLabel=géranium, form=géraniums"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"nouvelles cultures."	"POINSETTIA"	"poinsettia"	"Aleurodes Les cultu"	"1049-1059"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poinsettias, skos-prefLabel=poinsettia, form=POINSETTIA"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"vés sur cultures de"	"poinsettias"	"poinsettia"	". Les feuilles touch"	"1596-1607"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poinsettias, skos-prefLabel=poinsettia, form=poinsettias"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"les pieds mères de"	"géranium"	"géranium"	", témoignant de la p"	"2720-2728"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Geraniums, skos-prefLabel=géranium, form=géranium"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"le sur pied mère de"	"géranium"	"géranium"	"(Photo D. Jolivet)"	"2832-2840"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Geraniums, skos-prefLabel=géranium, form=géranium"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"voir telles que les"	"poinsettias"	"poinsettia"	"et les pensées. Thr"	"4163-4174"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poinsettias, skos-prefLabel=poinsettia, form=poinsettias"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"diverses telles que"	"géranium"	"géranium"	", impatiens, chrysan"	"4543-4551"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Geraniums, skos-prefLabel=géranium, form=géranium"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"éranium, impatiens,"	"chrysanthème"	"chrysanthème"	", etc., et ce, malgr"	"4564-4576"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Chrysanthemes, skos-prefLabel=chrysanthème, form=chrysanthème"
"13_HORTI_Als_cle02386b"	"html"	"5777"	"ravageur] Aleurodes"	"Poinsettia"	"poinsettia"	"Acariens Primevères"	"4779-4789"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poinsettias, skos-prefLabel=poinsettia, form=Poinsettia"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	""	"JARDINS"	"jardin"	"ORNEMENTAUX RESEAU"	"1-8"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=JARDINS"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"LA LOIRE ACTUALITÉS"	"JARDINS"	"jardin"	"ORNEMENTAUX BuisPyr"	"103-110"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=JARDINS"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"r la côte vendéenne"	"POTAGER"	"jardins familiaux"	"Ail Plantation Chou"	"252-259"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=POTAGER"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"e vendéenne POTAGER"	"Ail"	"ail"	"Plantation ChouPiér"	"260-263"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ails, skos-prefLabel=ail, form=Ail"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"absoluta : absence"	"VERGER"	"arboriculture fruitière"	"NoyerMouche du Brou"	"476-482"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture_fruitiere, skos-prefLabel=arboriculture fruitière, form=VERGER"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"TINEL - POLLENIZ 53"	"JARDINS"	"jardin"	"ORNEMENTAUX B uis"	"647-654"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=JARDINS"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"6 pièges en région."	"Espaces verts"	"zone non agricole"	"et jardins d'amateu"	"767-780"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Zones_non_agricoles, skos-prefLabel=zone non agricole, form=Espaces verts"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"n. Espaces verts et"	"jardins"	"jardin"	"d'amateurs. Régions"	"784-791"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=jardins"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"seau d'observations"	"Espaces verts"	"zone non agricole"	"et jardins privés e"	"2582-2595"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Zones_non_agricoles, skos-prefLabel=zone non agricole, form=Espaces verts"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"ns Espaces verts et"	"jardins"	"jardin"	"privés en région. O"	"2599-2606"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=jardins"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"oximité ou dans des"	"jardins"	"jardin"	"privés, parcs, espa"	"3100-3107"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=jardins"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"des jardins privés,"	"parcs"	"zone non agricole"	", espaces publics, I"	"3116-3121"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Zones_non_agricoles, skos-prefLabel=zone non agricole, form=parcs"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"DU 8 NOVEMBRE 2018"	"POTAGER"	"jardins familiaux"	"A il Plantation In"	"4580-4587"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=POTAGER"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"seau d'observations"	"Potagers"	"jardins familiaux"	"d'amateurs. Territo"	"5306-5314"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=Potagers"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"seau d'observations"	"Potagers"	"jardins familiaux"	"d'amateurs. Pays de"	"5818-5826"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=Potagers"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"ésence d'oïdium sur"	"mâche"	"mâche"	"a été confirmée à l"	"5892-5897"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maches, skos-prefLabel=mâche, form=mâche"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"seau d'observations"	"Potagers"	"jardins familiaux"	"d'amateurs. Territo"	"6440-6448"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=Potagers"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"obre, sur un pot de"	"ciboule"	"ciboule"	"témoin. Ce type de"	"6659-6666"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboules, skos-prefLabel=ciboule, form=ciboule"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"ur jeunes plants de"	"poireaux"	"poireau"	"non voilés, des pup"	"6845-6853"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=poireaux"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"vées. H JAWORSKI -"	"Jardin"	"jardin"	"d'amateur H JAWORS"	"7101-7107"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=Jardin"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"ateur H JAWORSKI -"	"Jardin"	"jardin"	"d'amateur Pupes sur"	"7132-7138"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Jardins, skos-prefLabel=jardin, form=Jardin"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"sur jeunes plants -"	"Poireaux"	"poireau"	"(non voilés) Piqûre"	"7175-7183"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poireaux, skos-prefLabel=poireau, form=Poireaux"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"ûres de nutrition -"	"Ciboule"	"ciboule"	"Teigne : pas de ca"	"7220-7227"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Ciboules, skos-prefLabel=ciboule, form=Ciboule"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"seau d'observations"	"Potagers"	"jardins familiaux"	"d'amateurs. Territo"	"7750-7758"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_jardins_familiaux, skos-prefLabel=jardins familiaux, form=Potagers"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"par la filière BSV"	"maraîchage"	"maraîchage"	". En cas d'observati"	"8334-8344"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Maraichage, skos-prefLabel=maraîchage, form=maraîchage"
"19bsv_jevi_20181108_cle871314"	"html"	"11637"	"la fiche ci-contre."	"VERGER"	"arboriculture fruitière"	"N oyer Mouche du b"	"8463-8469"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arboriculture_fruitiere, skos-prefLabel=arboriculture fruitière, form=VERGER"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"TENIR CETTE SEMAINE"	"BETTERAVE"	"betterave"	"page 2 Croissance :"	"102-111"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=BETTERAVE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"orité des parcelles"	"COLZA"	"colza"	"page 4 La floraison"	"306-311"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"era réalisé mi-juin"	"TOURNESOL"	"tournesol"	"page 6 3 à 12 feuil"	"507-516"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=TOURNESOL"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"s premiers pucerons"	"CÉRÉALES"	"céréale"	"(Pour rappel, les o"	"576-584"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cereales, skos-prefLabel=céréale, form=CÉRÉALES"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"on traités.) page 8"	"Blé"	"blé"	": Stade majoritaire"	"664-667"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=Blé"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"utes les situations"	"Orge de printemps"	"orge de printemps"	": 3 nœuds à épiaiso"	"758-775"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Orges_printemps, skos-prefLabel=orge de printemps, form=Orge de printemps"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"Surveiller l'oïdium"	"MAÏS"	"maïs"	"page 14 Stade "" 4 f"	"818-822"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=MAÏS"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"UX page 17 Stades :"	"Pois"	"pois"	", Féverole : Début F"	"949-953"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=Pois"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"e 17 Stades : Pois,"	"Féverole"	"féverole"	": Début Floraison T"	"955-963"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feveroles, skos-prefLabel=féverole, form=Féverole"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"es à surveiller sur"	"pois"	"pois"	"Arrivée des cécidom"	"1009-1013"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"maladies foliaires"	"POMME DE TERRE"	"pomme de terre"	"page 21 Situation :"	"1097-1111"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=POMME DE TERRE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"sur 30 parcelles de"	"betterave"	"betterave"	", 40 parcelles de co"	"1545-1554"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"ve, 40 parcelles de"	"colza"	"colza"	", 8 parcelles de tou"	"1572-1577"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=colza"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"lza, 8 parcelles de"	"tournesol"	"tournesol"	", 52 parcelles de bl"	"1594-1603"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"ol, 52 parcelles de"	"blé"	"blé"	", 38 parcelles d'org"	"1621-1624"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=blé"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"ps, 25 parcelles de"	"maïs"	"maïs"	", 16 parcelles de po"	"1676-1680"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Mais, skos-prefLabel=maïs, form=maïs"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"ïs, 16 parcelles de"	"pois de printemps"	"pois protéagineux de printemps"	", 23 parcelles de fé"	"1698-1715"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois_proteagineux_printemps, skos-prefLabel=pois protéagineux de printemps, form=pois de printemps"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"ps, 23 parcelles de"	"féverole de printemps"	"féverole de printemps"	"issues du réseau in"	"1733-1754"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Feveroles_printemps, skos-prefLabel=féverole de printemps, form=féverole de printemps"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"l), 18 parcelles de"	"pomme de terre"	"pomme de terre"	". S'il donne une ten"	"1864-1878"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pomme de terre"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"e à la parcelle. 1"	"BETTERAVE"	"betterave"	"IMPLANTATION DE LA"	"2009-2018"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=BETTERAVE"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"re les repousses de"	"pomme de terre"	"pomme de terre"	"ainsi que les bette"	"3007-3021"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pommes_de_terre, skos-prefLabel=pomme de terre, form=pomme de terre"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"terre ainsi que les"	"betteraves"	"betterave"	"adventices. Les con"	"3036-3046"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"de la jaunisse sur"	"betterave"	"betterave"	"). Rappel : La nuisi"	"3526-3535"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betterave"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"isse sur les jeunes"	"betteraves"	"betterave"	". La protection sur"	"3687-3697"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"e pucerons dans les"	"betteraves"	"betterave"	". Larve de c"	"4590-4600"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Betteraves, skos-prefLabel=betterave, form=betteraves"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"rs 3"	"COLZA"	"colza"	"FLORAISON TERMINÉE"	"4695-4700"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Colzas, skos-prefLabel=colza, form=COLZA"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"CETIOM"	"TOURNESOL"	"tournesol"	"Le réseau tournesol"	"6412-6421"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=TOURNESOL"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"TOURNESOL Le réseau"	"tournesol"	"tournesol"	"est constitué à ce"	"6432-6441"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=tournesol"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"és. PUCERON VERT DU"	"PRUNIER"	"prunier"	"(Brachycaudus helic"	"6596-6603"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pruniers, skos-prefLabel=prunier, form=PRUNIER"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"re. Puceron vert du"	"prunier"	"prunier"	": aptère et ailé (c"	"7937-7944"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pruniers, skos-prefLabel=prunier, form=prunier"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"phe Puceron vert du"	"prunier"	"prunier"	"MILDIOU CETIOM Le m"	"8162-8169"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pruniers, skos-prefLabel=prunier, form=prunier"
"2015-05-28_BSV_Grandes_Cultures_01_cle8ba414"	"html"	"35895"	"Piège à limaces"	"BLÉ"	"blé"	"STADE : Gonflement"	"8567-8570"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Bles, skos-prefLabel=blé, form=BLÉ"
